inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 571, 66, 280, 116, 851, 182, 6389.13, 508927.51, 0.01, 79.66, 28273.75, 2.12
values_84, 710, 66, 371, 179, 1081, 245, 8579.51, 586809.43, 0.01, 68.40, 32600.52, 2.34
values_65, 1446, 66, 847, 231, 2293, 297, 18835.43, 2279087.48, 0.01, 121, 126615.97, 5.77
values_96, 595, 66, 296, 132, 891, 198, 6797.76, 503034.00, 0.01, 74, 27946.33, 2.11
values_28, 573, 66, 280, 118, 853, 184, 6417.60, 502530.58, 0.01, 78.31, 27918.37, 2.11
values_54, 738, 66, 392, 184, 1130, 250, 9001.34, 632833.07, 0.01, 70.30, 35157.39, 2.46
values_15, 1199, 66, 671, 225, 1870, 291, 15305.72, 1506286.62, 0.01, 98.41, 83682.59, 4.38
values_87, 714, 66, 371, 175, 1085, 241, 8585.48, 600640.53, 0.01, 69.96, 33368.92, 2.37
values_59, 751, 66, 392, 189, 1143, 255, 9137.55, 625414.26, 0.01, 68.44, 34745.24, 2.44
values_5, 613, 66, 307, 139, 920, 205, 7065.12, 514940.63, 0.01, 72.88, 28607.81, 2.14
values_92, 600, 66, 296, 132, 896, 198, 6835.90, 505856.86, 0.01, 74, 28103.16, 2.12
values_0, 616, 66, 307, 140, 923, 206, 7094.64, 513398.56, 0.01, 72.36, 28522.14, 2.14
values_77, 1064, 66, 595, 220, 1659, 286, 13537.23, 1208197.47, 0.01, 89.25, 67122.08, 3.78
values_17, 1190, 66, 671, 223, 1861, 289, 15213.54, 1510642.79, 0.01, 99.30, 83924.60, 4.39
values_12, 1169, 66, 671, 225, 1840, 291, 15060.17, 1482121.59, 0.01, 98.41, 82340.09, 4.33
values_33, 705, 66, 371, 171, 1076, 237, 8488.29, 607731.62, 0.01, 71.60, 33762.87, 2.39
values_25, 571, 66, 280, 118, 851, 184, 6402.55, 501352.32, 0.01, 78.31, 27852.91, 2.10
values_19, 1169, 66, 671, 225, 1840, 291, 15060.17, 1482121.59, 0.01, 98.41, 82340.09, 4.33
values_97, 591, 66, 296, 129, 887, 195, 6747.70, 510942.27, 0.01, 75.72, 28385.68, 2.13
values_81, 713, 66, 371, 171, 1084, 237, 8551.40, 612250.07, 0.01, 71.60, 34013.89, 2.40
values_8, 615, 66, 307, 137, 922, 203, 7067.44, 522629.43, 0.01, 73.95, 29034.97, 2.16
values_73, 1073, 66, 595, 222, 1668, 288, 13627.43, 1205291.37, 0.01, 88.45, 66960.63, 3.78
values_89, 711, 66, 371, 178, 1082, 244, 8581.06, 590212.87, 0.01, 68.78, 32789.60, 2.35
values_82, 710, 66, 371, 176, 1081, 242, 8560.29, 595475.25, 0.01, 69.56, 33081.96, 2.36
values_34, 717, 66, 371, 183, 1088, 249, 8660.48, 579400.45, 0.01, 66.90, 32188.91, 2.32
values_70, 1067, 66, 595, 225, 1662, 291, 13603.26, 1187111.40, 0.01, 87.27, 65950.63, 3.74
values_29, 571, 66, 280, 117, 851, 183, 6395.86, 505108.99, 0.01, 78.97, 28061.61, 2.11
values_51, 750, 66, 392, 184, 1142, 250, 9096.93, 639553.43, 0.01, 70.30, 35530.75, 2.47
values_57, 744, 66, 392, 180, 1136, 246, 9022.70, 648431.12, 0.01, 71.87, 36023.95, 2.50
values_88, 718, 66, 371, 178, 1089, 244, 8636.57, 594031.25, 0.01, 68.78, 33001.74, 2.36
