values_27,11
values_84,18
values_65,15
values_96,18
values_28,15
values_54,3
values_15,24
values_87,8
values_59,7
values_5,7
values_92,3
values_0,13
values_77,12
values_17,24
values_12,22
values_33,15
values_25,9
values_19,2
values_97,6
values_81,25
values_8,16
values_73,12
values_89,4
values_82,24
values_34,18
values_70,25
values_29,6
values_51,7
values_57,22
values_88,10
values_23,14
values_45,18
values_66,20
values_36,23
values_56,13
values_26,19
values_43,11
values_52,3
values_98,25
values_61,8
values_44,13
values_68,10
values_41,13
values_85,3
values_79,25
values_71,4
values_63,7
values_20,17
values_74,12
values_72,6
values_86,15
values_75,19
values_55,24
values_14,9
values_47,17
values_91,2
values_64,5
values_11,15
values_49,8
values_62,10
values_80,3
values_39,23
values_90,12
values_53,2
values_94,6
values_7,17
values_31,2
values_93,8
values_38,23
values_58,2
values_78,16
values_50,6
values_3,19
values_13,15
values_83,19
values_1,14
values_21,18
values_32,7
values_22,2
values_9,19
values_6,14
values_76,13
values_18,5
values_16,20
values_40,9
values_2,24
values_60,19
values_99,24
values_48,7
values_69,11
values_46,10
values_24,4
values_95,8
values_42,12
values_37,10
values_10,11
values_67,4
values_35,25
values_30,22
values_4,21
