58,82,89,72,96,111,91,94,102,114,7,26,25,62,20,104,43,34,53,51,0,0,0,0,0,0,0,0
107,46,24,77,74,5,80,118,60,18,43,119,80,108,27,110,118,122,60,17,0,0,0,0,0,0,0,0
62,42,3,82,26,109,37,93,116,98,106,58,76,117,120,45,99,83,121,79,0,0,0,0,0,0,0,0
25,62,73,53,100,40,74,77,117,34,93,39,79,85,79,74,59,30,52,41,0,0,0,0,0,0,0,0
1,19,28,9,123,37,32,110,5,32,28,69,11,17,111,79,75,55,118,105,0,0,0,0,0,0,0,0
69,125,56,15,99,53,111,123,124,64,1,114,99,64,76,51,91,83,67,36,0,0,0,0,0,0,0,0
21,75,110,14,96,108,71,87,33,114,113,11,64,38,22,99,36,14,118,12,0,0,0,0,0,0,0,0
51,2,31,42,17,97,41,50,4,47,120,76,124,62,73,72,117,48,21,60,0,0,0,0,0,0,0,0
46,100,45,101,100,88,20,123,41,77,33,38,92,56,72,9,103,24,106,96,0,0,0,0,0,0,0,0
118,1,17,106,123,81,59,3,39,99,27,12,41,62,40,111,95,74,32,33,0,0,0,0,0,0,0,0
99,113,11,107,53,2,86,77,85,50,31,103,58,42,59,104,28,51,104,53,0,0,0,0,0,0,0,0
71,107,119,109,29,114,93,17,110,70,116,33,83,6,21,75,111,77,71,55,0,0,0,0,0,0,0,0
106,53,53,84,81,118,51,127,1,7,101,31,119,29,58,110,98,20,122,115,0,0,0,0,0,0,0,0
114,83,6,47,113,96,8,76,31,33,91,92,90,58,125,84,93,60,87,49,0,0,0,0,0,0,0,0
101,13,42,119,24,106,13,63,117,53,31,27,68,114,50,59,50,19,123,54,0,0,0,0,0,0,0,0
91,82,16,77,34,42,28,100,20,75,20,73,111,60,24,117,18,100,16,16,0,0,0,0,0,0,0,0
71,41,87,119,103,38,92,121,113,72,48,20,74,26,75,119,69,80,33,115,0,0,0,0,0,0,0,0
60,105,21,121,77,30,24,83,74,99,3,96,48,65,49,110,9,107,15,70,0,0,0,0,0,0,0,0
12,8,112,13,56,127,85,80,4,123,118,17,67,36,85,116,31,70,10,58,0,0,0,0,0,0,0,0
86,98,42,75,13,35,65,117,105,115,67,26,12,16,126,108,85,119,79,97,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
