inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 147, 32, 41, 14, 188, 46, 1038.43, 48657.85, 0.02, 46.86, 2703.21, 0.44
values_84, 155, 32, 49, 22, 204, 54, 1174.00, 41836.99, 0.03, 35.64, 2324.28, 0.40
values_65, 170, 32, 64, 34, 234, 66, 1414.39, 42598.05, 0.03, 30.12, 2366.56, 0.41
values_96, 166, 32, 60, 33, 226, 65, 1361.06, 39594.33, 0.03, 29.09, 2199.69, 0.39
values_28, 164, 32, 58, 31, 222, 63, 1326.96, 39723.07, 0.03, 29.94, 2206.84, 0.39
values_54, 161, 32, 55, 26, 216, 58, 1265.32, 42826.35, 0.03, 33.85, 2379.24, 0.41
values_15, 158, 32, 52, 25, 210, 57, 1224.91, 40764.90, 0.03, 33.28, 2264.72, 0.39
values_87, 150, 32, 44, 17, 194, 49, 1089.25, 45107.92, 0.02, 41.41, 2506.00, 0.42
values_59, 153, 32, 47, 20, 200, 52, 1140.09, 42867.31, 0.03, 37.60, 2381.52, 0.41
values_5, 168, 32, 62, 33, 230, 65, 1385.14, 41638.29, 0.03, 30.06, 2313.24, 0.40
values_92, 167, 32, 61, 34, 228, 66, 1378.12, 39560.20, 0.03, 28.71, 2197.79, 0.39
values_0, 173, 32, 67, 37, 240, 69, 1466.05, 42475.71, 0.03, 28.97, 2359.76, 0.41
values_77, 150, 32, 44, 17, 194, 49, 1089.25, 45107.92, 0.02, 41.41, 2506.00, 0.42
values_17, 165, 32, 59, 31, 224, 63, 1338.91, 40771.99, 0.03, 30.45, 2265.11, 0.39
values_12, 171, 32, 65, 33, 236, 65, 1421.28, 44791.82, 0.03, 31.52, 2488.43, 0.42
values_33, 157, 32, 51, 23, 208, 55, 1202.52, 42663.42, 0.03, 35.48, 2370.19, 0.41
values_25, 164, 32, 58, 29, 222, 61, 1316.62, 42131.96, 0.03, 32, 2340.66, 0.40
values_19, 154, 32, 48, 21, 202, 53, 1157.04, 42314.60, 0.03, 36.57, 2350.81, 0.40
values_97, 173, 32, 67, 34, 240, 66, 1450.65, 45738.29, 0.03, 31.53, 2541.02, 0.43
values_81, 167, 32, 61, 28, 228, 60, 1346.77, 46944.59, 0.03, 34.86, 2608.03, 0.43
values_8, 150, 32, 44, 17, 194, 49, 1089.25, 45107.92, 0.02, 41.41, 2506.00, 0.42
values_73, 170, 32, 64, 35, 234, 67, 1419.46, 41529.49, 0.03, 29.26, 2307.19, 0.40
values_89, 171, 32, 65, 35, 236, 67, 1431.60, 42538.88, 0.03, 29.71, 2363.27, 0.41
values_82, 164, 32, 58, 30, 222, 62, 1321.83, 40888.66, 0.03, 30.93, 2271.59, 0.40
values_34, 173, 32, 67, 36, 240, 68, 1460.99, 43505.07, 0.03, 29.78, 2416.95, 0.41
values_70, 167, 32, 61, 31, 228, 63, 1362.82, 42906.84, 0.03, 31.48, 2383.71, 0.41
values_29, 165, 32, 59, 30, 224, 62, 1333.74, 41968.35, 0.03, 31.47, 2331.58, 0.40
values_51, 161, 32, 55, 27, 216, 59, 1270.65, 41413.81, 0.03, 32.59, 2300.77, 0.40
values_57, 162, 32, 56, 26, 218, 58, 1277.04, 44008.76, 0.03, 34.46, 2444.93, 0.42
values_88, 172, 32, 66, 36, 238, 68, 1448.82, 42498.61, 0.03, 29.33, 2361.03, 0.41
values_23, 169, 32, 63, 33, 232, 65, 1397.19, 42677.78, 0.03, 30.55, 2370.99, 0.41
values_45, 168, 32, 62, 33, 230, 65, 1385.14, 41638.29, 0.03, 30.06, 2313.24, 0.40
values_66, 156, 32, 50, 22, 206, 54, 1185.51, 43109.34, 0.03, 36.36, 2394.96, 0.41
values_36, 158, 32, 52, 24, 210, 56, 1219.54, 42277.54, 0.03, 34.67, 2348.75, 0.40
values_56, 151, 32, 45, 18, 196, 50, 1106.20, 44247.83, 0.03, 40, 2458.21, 0.42
values_26, 152, 32, 46, 18, 198, 50, 1117.48, 45692.66, 0.02, 40.89, 2538.48, 0.43
values_43, 165, 32, 59, 28, 224, 60, 1323.14, 44608.84, 0.03, 33.71, 2478.27, 0.42
values_52, 165, 32, 59, 30, 224, 62, 1333.74, 41968.35, 0.03, 31.47, 2331.58, 0.40
values_98, 150, 32, 44, 16, 194, 48, 1083.48, 47673.24, 0.02, 44, 2648.51, 0.44
values_61, 155, 32, 49, 22, 204, 54, 1174.00, 41836.99, 0.03, 35.64, 2324.28, 0.40
values_44, 163, 32, 57, 28, 220, 60, 1299.52, 42327.09, 0.03, 32.57, 2351.51, 0.40
values_68, 164, 32, 58, 30, 222, 62, 1321.83, 40888.66, 0.03, 30.93, 2271.59, 0.40
values_41, 154, 32, 48, 21, 202, 53, 1157.04, 42314.60, 0.03, 36.57, 2350.81, 0.40
values_85, 168, 32, 62, 31, 230, 63, 1374.77, 43992.78, 0.03, 32, 2444.04, 0.42
values_79, 151, 32, 45, 18, 196, 50, 1106.20, 44247.83, 0.03, 40, 2458.21, 0.42
values_71, 159, 32, 53, 24, 212, 56, 1231.16, 43500.96, 0.03, 35.33, 2416.72, 0.41
values_63, 157, 32, 51, 24, 208, 56, 1207.93, 41069.61, 0.03, 34, 2281.65, 0.40
values_20, 169, 32, 63, 35, 232, 67, 1407.33, 40531.18, 0.03, 28.80, 2251.73, 0.39
values_74, 157, 32, 51, 24, 208, 56, 1207.93, 41069.61, 0.03, 34, 2281.65, 0.40
values_72, 164, 32, 58, 30, 222, 62, 1321.83, 40888.66, 0.03, 30.93, 2271.59, 0.40
values_86, 166, 32, 60, 33, 226, 65, 1361.06, 39594.33, 0.03, 29.09, 2199.69, 0.39
values_75, 163, 32, 57, 29, 220, 61, 1304.76, 41032.52, 0.03, 31.45, 2279.58, 0.40
values_55, 163, 32, 57, 29, 220, 61, 1304.76, 41032.52, 0.03, 31.45, 2279.58, 0.40
values_14, 152, 32, 46, 19, 198, 51, 1123.14, 43506.91, 0.03, 38.74, 2417.05, 0.41
values_47, 161, 32, 55, 27, 216, 59, 1270.65, 41413.81, 0.03, 32.59, 2300.77, 0.40
values_91, 158, 32, 52, 25, 210, 57, 1224.91, 40764.90, 0.03, 33.28, 2264.72, 0.39
values_64, 161, 32, 55, 28, 216, 60, 1275.89, 40099.35, 0.03, 31.43, 2227.74, 0.39
values_11, 168, 32, 62, 34, 230, 66, 1390.21, 40561.44, 0.03, 29.18, 2253.41, 0.39
values_49, 158, 32, 52, 25, 210, 57, 1224.91, 40764.90, 0.03, 33.28, 2264.72, 0.39
values_62, 158, 32, 52, 24, 210, 56, 1219.54, 42277.54, 0.03, 34.67, 2348.75, 0.40
values_80, 159, 32, 53, 26, 212, 58, 1241.89, 40504.78, 0.03, 32.62, 2250.27, 0.39
values_39, 150, 32, 44, 17, 194, 49, 1089.25, 45107.92, 0.02, 41.41, 2506.00, 0.42
values_90, 161, 32, 55, 27, 216, 59, 1270.65, 41413.81, 0.03, 32.59, 2300.77, 0.40
values_53, 172, 32, 66, 38, 238, 70, 1458.77, 40538.43, 0.04, 27.79, 2252.14, 0.39
values_94, 163, 32, 57, 30, 220, 62, 1309.92, 39821.66, 0.03, 30.40, 2212.31, 0.39
values_7, 149, 32, 43, 16, 192, 48, 1072.31, 46109.45, 0.02, 43, 2561.64, 0.43
values_31, 171, 32, 65, 37, 236, 69, 1441.61, 40520.98, 0.04, 28.11, 2251.17, 0.39
values_93, 164, 32, 58, 29, 222, 61, 1316.62, 42131.96, 0.03, 32, 2340.66, 0.40
