values_27,7
values_84,23
values_65,8
values_96,12
values_28,26
values_54,18
values_15,25
values_87,21
values_59,22
values_5,28
values_92,21
values_0,7
values_77,15
values_17,21
values_12,20
values_33,24
values_25,24
values_19,21
values_97,20
values_81,27
values_8,20
values_73,13
values_89,27
values_82,4
values_34,7
values_70,5
values_29,7
values_51,12
values_57,7
values_88,14
values_23,17
values_45,6
values_66,28
values_36,14
values_56,17
values_26,6
values_43,7
values_52,9
values_98,13
values_61,18
values_44,22
values_68,9
values_41,13
values_85,4
values_79,11
values_71,6
values_63,27
values_20,25
values_74,11
values_72,14
values_86,7
values_75,18
values_55,6
values_14,3
values_47,20
values_91,21
values_64,9
values_11,21
values_49,14
values_62,22
values_80,14
values_39,20
values_90,3
values_53,10
values_94,19
values_7,3
values_31,27
values_93,20
values_38,16
values_58,23
values_78,11
values_50,6
values_3,17
values_13,20
values_83,21
values_1,27
values_21,18
values_32,9
values_22,9
values_9,20
values_6,26
values_76,26
values_18,10
values_16,13
values_40,23
values_2,10
values_60,28
values_99,11
values_48,10
values_69,12
values_46,25
values_24,14
values_95,20
values_42,16
values_37,17
values_10,9
values_67,2
values_35,2
values_30,20
values_4,4
