values_27,20
values_84,4
values_65,2
values_96,25
values_28,8
values_54,6
values_15,7
values_87,3
values_59,20
values_5,6
values_92,13
values_0,9
values_77,19
values_17,2
values_12,23
values_33,6
values_25,3
values_19,25
values_97,19
values_81,9
values_8,10
values_73,10
values_89,22
values_82,13
values_34,17
values_70,5
values_29,7
values_51,28
values_57,21
values_88,17
values_23,7
values_45,18
values_66,3
values_36,6
values_56,2
values_26,7
values_43,3
values_52,14
values_98,6
values_61,27
values_44,7
values_68,6
values_41,27
values_85,25
values_79,13
values_71,23
values_63,11
values_20,4
values_74,10
values_72,19
values_86,16
values_75,15
values_55,24
values_14,15
values_47,23
values_91,6
values_64,15
values_11,24
values_49,3
values_62,28
values_80,7
values_39,16
values_90,9
values_53,8
values_94,8
values_7,11
values_31,20
values_93,8
values_38,6
values_58,21
values_78,8
values_50,5
values_3,28
values_13,20
values_83,4
values_1,9
values_21,28
values_32,11
values_22,27
values_9,4
values_6,21
values_76,7
values_18,12
values_16,17
values_40,7
values_2,10
values_60,6
values_99,25
values_48,20
values_69,20
values_46,17
values_24,14
values_95,21
values_42,20
values_37,11
values_10,19
values_67,21
values_35,13
values_30,4
values_4,4
