inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 660, 66, 335, 158, 995, 224, 7768.32, 543536.44, 0.01, 69.97, 30196.47, 2.22
values_84, 1503, 66, 896, 230, 2399, 296, 19694.48, 2531853.67, 0.01, 128.56, 140658.54, 6.19
values_65, 613, 66, 307, 141, 920, 207, 7078.01, 508562.40, 0.01, 71.85, 28253.47, 2.12
values_96, 574, 66, 280, 117, 854, 183, 6418.41, 506889.63, 0.01, 78.97, 28160.54, 2.12
values_28, 655, 66, 335, 156, 990, 222, 7716.47, 546830.74, 0.01, 70.87, 30379.49, 2.23
values_54, 657, 66, 335, 151, 992, 217, 7699.46, 563692.17, 0.01, 73.21, 31316.23, 2.27
values_15, 635, 66, 320, 148, 955, 214, 7393.10, 527507.75, 0.01, 71.35, 29305.99, 2.18
values_87, 1520, 66, 896, 232, 2416, 298, 19857.51, 2530805.56, 0.01, 127.45, 140600.31, 6.19
values_59, 662, 66, 335, 159, 997, 225, 7790.34, 541649.10, 0.01, 69.53, 30091.62, 2.21
values_5, 900, 66, 496, 208, 1396, 274, 11304.85, 889604.95, 0.01, 78.69, 49422.50, 3.08
values_92, 572, 66, 280, 118, 852, 184, 6410.07, 501941.45, 0.01, 78.31, 27885.64, 2.11
values_0, 915, 66, 496, 209, 1411, 275, 11433.74, 895442.30, 0.01, 78.32, 49746.79, 3.10
values_77, 715, 66, 371, 178, 1086, 244, 8612.78, 592394.80, 0.01, 68.78, 32910.82, 2.35
values_17, 633, 66, 320, 148, 953, 214, 7377.62, 526403.02, 0.01, 71.35, 29244.61, 2.17
values_12, 640, 66, 320, 145, 960, 211, 7412.26, 539816.66, 0.01, 72.83, 29989.81, 2.21
values_33, 1157, 66, 671, 225, 1828, 291, 14961.95, 1472455.58, 0.01, 98.41, 81803.09, 4.31
values_25, 653, 66, 335, 159, 988, 225, 7720.02, 536759.59, 0.01, 69.53, 29819.98, 2.20
values_19, 633, 66, 320, 150, 953, 216, 7390.41, 520284.71, 0.01, 70.40, 28904.71, 2.16
values_97, 573, 66, 280, 116, 853, 182, 6404.15, 510123.58, 0.01, 79.66, 28340.20, 2.13
values_81, 1532, 66, 896, 232, 2428, 298, 19956.14, 2543375.78, 0.01, 127.45, 141298.65, 6.21
values_8, 900, 66, 496, 213, 1396, 279, 11341.27, 871520.95, 0.01, 76.85, 48417.83, 3.04
values_73, 715, 66, 371, 176, 1086, 242, 8599.89, 598229.53, 0.01, 69.56, 33234.97, 2.37
values_89, 1502, 66, 896, 228, 2398, 294, 19662.81, 2549956.55, 0.01, 129.68, 141664.25, 6.22
values_82, 1498, 66, 896, 229, 2394, 295, 19641.74, 2536100.73, 0.01, 129.12, 140894.48, 6.20
values_34, 1176, 66, 671, 224, 1847, 290, 15108.29, 1493495.14, 0.01, 98.85, 82971.95, 4.36
values_70, 722, 66, 371, 167, 1093, 233, 8595.56, 630152.01, 0.01, 73.31, 35008.44, 2.45
values_29, 663, 66, 335, 161, 998, 227, 7810.90, 536331.98, 0.01, 68.66, 29796.22, 2.20
values_51, 653, 66, 335, 160, 988, 226, 7726.34, 533841.58, 0.01, 69.09, 29657.87, 2.19
values_57, 654, 66, 335, 161, 989, 227, 7740.46, 531495.32, 0.01, 68.66, 29527.52, 2.19
values_88, 1520, 66, 896, 231, 2416, 297, 19845.79, 2540261.76, 0.01, 128, 141125.65, 6.21
values_23, 658, 66, 335, 157, 993, 223, 7746.29, 545447.62, 0.01, 70.41, 30302.65, 2.23
values_45, 658, 66, 335, 159, 993, 225, 7759.08, 539475.98, 0.01, 69.53, 29970.89, 2.21
values_66, 615, 66, 307, 136, 922, 202, 7060.87, 525982.97, 0.01, 74.49, 29221.28, 2.17
values_36, 1172, 66, 671, 228, 1843, 294, 15112.00, 1467653.20, 0.01, 97.12, 81536.29, 4.30
values_56, 665, 66, 335, 156, 1000, 222, 7794.42, 552354.28, 0.01, 70.87, 30686.35, 2.24
values_26, 653, 66, 335, 154, 988, 220, 7687.98, 551887.38, 0.01, 71.79, 30660.41, 2.24
values_43, 654, 66, 335, 156, 989, 222, 7708.68, 546278.38, 0.01, 70.87, 30348.80, 2.23
values_52, 661, 66, 335, 155, 996, 221, 7756.75, 553231.50, 0.01, 71.32, 30735.08, 2.25
values_98, 572, 66, 280, 117, 852, 183, 6403.38, 505702.54, 0.01, 78.97, 28094.59, 2.12
values_61, 614, 66, 307, 140, 921, 206, 7079.27, 512286.10, 0.01, 72.36, 28460.34, 2.13
values_44, 654, 66, 335, 154, 989, 220, 7695.76, 552445.97, 0.01, 71.79, 30691.44, 2.24
values_68, 619, 66, 307, 141, 926, 207, 7124.17, 511879.12, 0.01, 71.85, 28437.73, 2.13
values_41, 661, 66, 335, 158, 996, 224, 7776.13, 544082.71, 0.01, 69.97, 30226.82, 2.22
values_85, 1514, 66, 896, 231, 2410, 297, 19796.51, 2533953.16, 0.01, 128, 140775.18, 6.20
values_79, 712, 66, 371, 174, 1083, 240, 8563.16, 602521.83, 0.01, 70.36, 33473.44, 2.38
values_71, 707, 66, 371, 175, 1078, 241, 8530.09, 596765.43, 0.01, 69.96, 33153.63, 2.36
values_63, 615, 66, 307, 143, 922, 209, 7106.19, 503445.88, 0.01, 70.85, 27969.22, 2.11
values_20, 657, 66, 335, 154, 992, 220, 7719.11, 554121.74, 0.01, 71.79, 30784.54, 2.25
values_74, 711, 66, 371, 175, 1082, 241, 8561.75, 598979.77, 0.01, 69.96, 33276.65, 2.37
values_72, 710, 66, 371, 170, 1081, 236, 8521.14, 613672.25, 0.01, 72.02, 34092.90, 2.41
values_86, 1515, 66, 896, 230, 2411, 296, 19792.99, 2544518.21, 0.01, 128.56, 141362.12, 6.21
values_75, 716, 66, 371, 174, 1087, 240, 8594.79, 604747.21, 0.01, 70.36, 33597.07, 2.38
values_55, 661, 66, 335, 156, 996, 222, 7763.24, 550144.86, 0.01, 70.87, 30563.60, 2.24
values_14, 637, 66, 320, 149, 957, 215, 7415.02, 525520.92, 0.01, 70.87, 29195.61, 2.17
values_47, 661, 66, 335, 160, 996, 226, 7788.90, 538164.19, 0.01, 69.09, 29898.01, 2.21
values_91, 572, 66, 280, 116, 852, 182, 6396.64, 509525.54, 0.01, 79.66, 28306.97, 2.13
values_64, 615, 66, 307, 141, 922, 207, 7093.39, 509667.98, 0.01, 71.85, 28314.89, 2.13
values_11, 641, 66, 320, 147, 961, 213, 7433.06, 533966.47, 0.01, 71.84, 29664.80, 2.19
values_49, 668, 66, 335, 160, 1003, 226, 7843.64, 541946.47, 0.01, 69.09, 30108.14, 2.22
values_62, 615, 66, 307, 138, 922, 204, 7073.98, 519322.12, 0.01, 73.41, 28851.23, 2.15
values_80, 1521, 66, 896, 231, 2417, 297, 19854.01, 2541313.19, 0.01, 128, 141184.07, 6.21
values_39, 1185, 66, 671, 227, 1856, 293, 15209.47, 1483626.72, 0.01, 97.55, 82423.71, 4.34
values_90, 571, 66, 280, 117, 851, 183, 6395.86, 505108.99, 0.01, 78.97, 28061.61, 2.11
values_53, 660, 66, 335, 155, 995, 221, 7748.96, 552676.04, 0.01, 71.32, 30704.22, 2.24
values_94, 571, 66, 280, 118, 851, 184, 6402.55, 501352.32, 0.01, 78.31, 27852.91, 2.10
values_7, 914, 66, 496, 211, 1410, 277, 11440.38, 887469.58, 0.01, 77.57, 49303.87, 3.08
values_31, 1180, 66, 671, 227, 1851, 293, 15168.49, 1479629.88, 0.01, 97.55, 82201.66, 4.33
values_93, 571, 66, 280, 118, 851, 184, 6402.55, 501352.32, 0.01, 78.31, 27852.91, 2.10
values_38, 1167, 66, 671, 228, 1838, 294, 15071.00, 1463671.51, 0.01, 97.12, 81315.08, 4.30
values_58, 659, 66, 335, 155, 994, 221, 7741.18, 552120.59, 0.01, 71.32, 30673.37, 2.24
values_78, 722, 66, 371, 177, 1093, 243, 8661.82, 599133.69, 0.01, 69.17, 33285.20, 2.37
values_50, 657, 66, 335, 161, 992, 227, 7763.94, 533107.54, 0.01, 68.66, 29617.09, 2.19
values_3, 920, 66, 496, 208, 1416, 274, 11466.81, 902350.01, 0.01, 78.69, 50130.56, 3.11
values_13, 636, 66, 320, 149, 956, 215, 7407.27, 524971.79, 0.01, 70.87, 29165.10, 2.17
values_83, 1494, 66, 896, 229, 2390, 295, 19608.93, 2531863.30, 0.01, 129.12, 140659.07, 6.19
values_1, 914, 66, 496, 210, 1410, 276, 11433.02, 891122.20, 0.01, 77.94, 49506.79, 3.09
values_21, 667, 66, 335, 160, 1002, 226, 7835.82, 541406.14, 0.01, 69.09, 30078.12, 2.21
values_32, 1181, 66, 671, 230, 1852, 296, 15203.91, 1463739.68, 0.01, 96.27, 81318.87, 4.30
values_22, 666, 66, 335, 157, 1001, 223, 7808.70, 549841.96, 0.01, 70.41, 30546.78, 2.24
values_9, 895, 66, 496, 207, 1391, 273, 11257.03, 890120.72, 0.01, 79.07, 49451.15, 3.08
values_6, 904, 66, 496, 209, 1400, 275, 11344.60, 888461.53, 0.01, 78.32, 49358.97, 3.08
values_76, 717, 66, 371, 175, 1088, 241, 8609.22, 602301.28, 0.01, 69.96, 33461.18, 2.38
values_18, 636, 66, 320, 149, 956, 215, 7407.27, 524971.79, 0.01, 70.87, 29165.10, 2.17
values_16, 634, 66, 320, 147, 954, 213, 7378.91, 530077.01, 0.01, 71.84, 29448.72, 2.18
values_40, 655, 66, 335, 160, 990, 226, 7741.98, 534922.24, 0.01, 69.09, 29717.90, 2.20
values_2, 912, 66, 496, 207, 1408, 273, 11394.60, 900999.26, 0.01, 79.07, 50055.51, 3.11
values_60, 615, 66, 307, 140, 922, 206, 7086.95, 512842.33, 0.01, 72.36, 28491.24, 2.14
values_99, 569, 66, 280, 118, 849, 184, 6387.50, 500174.05, 0.01, 78.31, 27787.45, 2.10
values_48, 658, 66, 335, 161, 993, 227, 7771.76, 533644.94, 0.01, 68.66, 29646.94, 2.19
values_69, 614, 66, 307, 142, 921, 208, 7092.10, 505986.73, 0.01, 71.35, 28110.37, 2.12
values_46, 660, 66, 335, 154, 995, 220, 7742.45, 555797.51, 0.01, 71.79, 30877.64, 2.25
values_24, 662, 66, 335, 156, 997, 222, 7771.03, 550697.22, 0.01, 70.87, 30594.29, 2.24
values_95, 569, 66, 280, 118, 849, 184, 6387.50, 500174.05, 0.01, 78.31, 27787.45, 2.10
values_42, 659, 66, 335, 156, 994, 222, 7747.65, 549040.15, 0.01, 70.87, 30502.23, 2.24
values_37, 1184, 66, 671, 226, 1855, 292, 15192.12, 1488492.10, 0.01, 97.98, 82694.01, 4.35
values_10, 636, 66, 320, 146, 956, 212, 7387.89, 534357.12, 0.01, 72.33, 29686.51, 2.19
values_67, 617, 66, 307, 135, 924, 201, 7069.57, 530532.09, 0.01, 75.04, 29474.00, 2.18
values_35, 1172, 66, 671, 226, 1843, 292, 15093.85, 1478863.04, 0.01, 97.98, 82159.06, 4.33
values_30, 1171, 66, 671, 226, 1842, 292, 15085.66, 1478060.62, 0.01, 97.98, 82114.48, 4.33
