Session: untitled,,,,,,,,,,,
Training Data: Stratix-V_min_Slack    Observations: 1680,,,,,,,,,,,
"Predictors: 82    Predictor Names: Var1, FUNCTION, BugsDelivered, DifficultyLevel, DistinctOperands, DistinctOperators, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, VocabularySize, GlobalVariables, Goto, CoverageEstimation, RANGE_SCALAR_VALUES, RANGE_ARRAY_INPUT, Bugs_Delivered, SS_VAL_1, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_8, M_VAL_9, M_VAL_10, M_VAL_11, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: min_Slack,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Stratix-V_min_Slack    Observations: 420,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,0.0295650357824594,0.000874091340818106,0.999683124119243,0.0102922072760606,0.00937089999240737,0.00049616405158716,0.0222747402136851,0.999784046198862
0,3.1,Tree,Tested,0.00507861808089091,2.57923616115521e-05,0.999990649744574,0.000650309207882916,0.00031383856409213,1.16359643614844e-05,0.00341115293727567,0.999994935484089
0,3.2,Tree,Tested,0.0118928892504128,0.000141440814722585,0.999948724829263,0.00160803517245819,0.000584801488072908,2.36624171906421e-05,0.00486440306621913,0.999989701009333
0,3.3,Tree,Tested,0.0301841501687764,0.000911082921411247,0.999669713919263,0.00535937110332721,0.00357938917457793,0.000547139112931096,0.0233910049576989,0.999761859468032
0,4.1,SVM,Tested,0.199641378706234,0.0398566800917259,0.985551143206278,0.108962089169423,0.0780212789585737,0.0114628750955222,0.107064817262826,0.995010820632964
0,4.2,SVM,Tested,0.148295238834034,0.0219914778608432,0.992027642202954,0.105424199802632,0.0887678947459316,0.0171847127405118,0.131090475399671,0.992520409276125
0,4.3,SVM,Tested,0.15298221746987,0.0234035588619984,0.991515734133344,0.10498890195801,0.090166253072514,0.0188194316247234,0.137183933551723,0.991808903160944
0,4.4,SVM,Tested,0.251527086419896,0.0632658752028816,0.977064834084721,0.210949148589556,0.203009219745452,0.0577856168246463,0.240386390681017,0.974848996890351
0,4.5,SVM,Tested,0.25361861702677,0.0643224029025715,0.97668182131506,0.140117431402582,0.116921804005321,0.0469360171289821,0.216647218142726,0.979571250120115
0,4.6,SVM,Tested,0.939686503340504,0.883010724560303,0.679890661311219,0.561306649057794,0.498880452273848,0.702256824127256,0.838007651592308,0.69434498517175
0,5.1,Kernel,Tested,0.259330312728064,0.0672522110996354,0.975619706282523,0.151188796314137,0.122411527208253,0.0359375021405995,0.189571891747167,0.984358318250127
0,5.2,Kernel,Tested,0.242869895450692,0.0589857861162302,0.978616453390069,0.161224577347619,0.14394268633164,0.0509549386440007,0.225732006246347,0.977822027509437
0,6.1,Ensemble,Tested,0.0854049821582744,0.00729401097745518,0.997355772738157,0.0491070160137238,0.0407585459301375,0.00574460568085793,0.075793177007287,0.997499678929077
0,6.2,Ensemble,Tested,0.024397391497518,0.000595232711883161,0.999784216041247,0.00592660792862607,0.00371908620290203,0.000199778577978249,0.0141343050051373,0.999913047019101
0,7.1,Neural Network,Tested,0.0239357719392207,0.000572921178326385,0.999792304425741,0.00630328485038141,0.00221148029664648,3.28587523115293e-05,0.00573225542971781,0.999985698334171
0,7.2,Neural Network,Tested,0.0173897939300672,0.000302404932930202,0.999890372064117,0.00652365644914807,0.00713226311403253,0.000424643942285386,0.0206068906505903,0.999815175095468
0,7.3,Neural Network,Tested,0.114934091826653,0.0132098454640174,0.995211162471698,0.0631793178902405,0.0702012483649753,0.0143387056058082,0.119744334336987,0.993759124690589
0,7.4,Neural Network,Tested,0.0249901265801819,0.000624506426493515,0.999773603724585,0.00927111125022517,0.00893275945726881,0.000488007769754019,0.0220908978937937,0.99978759619419
0,7.5,Neural Network,Tested,0.124776476009089,0.0155691689652467,0.994355859738985,0.0302794910757987,0.00715000100149209,0.000233753041988474,0.0152889843347579,0.999898259743358
