id,clockCycles,assemblyInstr,cInstr,cc4cs
values_27,8188,,0,0
values_84,831,,1233,0.674
values_65,3933,,0,0
values_96,3812,,0,0
values_28,2325,,0,0
values_54,3535,,0,0
values_15,4052,,0,0
values_87,831,,1233,0.674
values_59,2516,,2733,0.921
values_5,3933,,0,0
values_92,3812,,0,0
values_0,955,,1481,0.645
values_77,209,,219,0.954
values_17,3535,,0,0
values_12,3933,,0,0
values_33,3812,,0,0
values_25,1877,,2059,0.912
values_19,831,,1233,0.674
values_97,4052,,0,0
values_81,3933,,0,0
values_8,8188,,0,0
values_73,5324,,0,0
values_89,285,,328,0.869
values_82,2516,,2733,0.921
values_34,955,,1481,0.645
values_70,370,,461,0.803
values_29,8188,,0,0
values_51,955,,1481,0.645
values_57,969,,1004,0.965
values_88,99,,134,0.739
values_23,3108,,0,0
values_45,5019,,0,0
values_66,1599,,2384,0.671
values_36,3585,,0,0
values_56,3812,,0,0
values_26,8188,,0,0
values_43,2516,,2733,0.921
values_52,99,,134,0.739
values_98,3585,,0,0
values_61,209,,219,0.954
values_44,3812,,0,0
values_68,5478,,0,0
values_41,3287,,0,0
values_85,812,,794,1.023
values_79,5019,,0,0
values_71,831,,1233,0.674
values_63,1877,,2059,0.912
values_20,5478,,0,0
values_74,3108,,0,0
values_72,5019,,0,0
values_86,1599,,2384,0.671
values_75,285,,328,0.869
values_55,3287,,0,0
values_14,1405,,1758,0.799
values_47,1405,,1758,0.799
values_91,3287,,0,0
values_64,2325,,0,0
values_11,285,,328,0.869
values_49,969,,1004,0.965
values_62,831,,1233,0.674
values_80,2109,,0,0
values_39,969,,1004,0.965
values_90,3287,,0,0
values_53,969,,1004,0.965
values_94,370,,461,0.803
values_7,99,,134,0.739
values_31,4052,,0,0
values_93,99,,134,0.739
values_38,1877,,2059,0.912
values_58,812,,794,1.023
values_78,5478,,0,0
values_50,471,,618,0.762
values_3,955,,1481,0.645
values_13,2588,,3106,0.833
values_83,209,,219,0.954
values_1,831,,1233,0.674
values_21,1599,,2384,0.671
values_32,99,,134,0.739
values_22,5019,,0,0
values_9,209,,219,0.954
values_6,3933,,0,0
values_76,955,,1481,0.645
values_18,5324,,0,0
values_16,5019,,0,0
values_40,3933,,0,0
values_2,812,,794,1.023
values_60,370,,461,0.803
values_99,5019,,0,0
values_48,1405,,1758,0.799
values_69,3585,,0,0
values_46,471,,618,0.762
values_24,3585,,0,0
values_95,285,,328,0.869
values_42,831,,1233,0.674
values_37,8188,,0,0
values_10,1405,,1758,0.799
values_67,99,,134,0.739
values_35,2588,,3106,0.833
values_30,2516,,2733,0.921
values_4,3585,,0,0
