inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 359, 35, 179, 66, 538, 101, 3582.12, 170014.91, 0.02, 47.46, 9445.27, 1.02
values_84, 1094, 35, 644, 138, 1738, 173, 12921.38, 1055246.35, 0.01, 81.67, 58624.80, 3.45
values_65, 1002, 35, 599, 137, 1601, 172, 11889.45, 909716.48, 0.01, 76.51, 50539.80, 3.13
values_96, 522, 35, 284, 106, 806, 141, 5754.48, 269809.03, 0.02, 46.89, 14989.39, 1.39
values_28, 600, 35, 340, 117, 940, 152, 6813.05, 346475.71, 0.02, 50.85, 19248.65, 1.64
values_54, 926, 35, 556, 137, 1482, 172, 11005.72, 781647.43, 0.01, 71.02, 43424.86, 2.83
values_15, 877, 35, 515, 132, 1392, 167, 10278.12, 701753.97, 0.01, 68.28, 38986.33, 2.63
values_87, 1467, 35, 899, 138, 2366, 173, 17590.33, 2005361.40, 0.01, 114.00, 111408.97, 5.30
values_59, 314, 35, 151, 48, 465, 83, 2964.39, 163196.03, 0.02, 55.05, 9066.45, 1.00
values_5, 1291, 35, 791, 138, 2082, 173, 15478.90, 1552656.65, 0.01, 100.31, 86258.70, 4.47
values_92, 1070, 35, 644, 135, 1714, 170, 12699.70, 1060189.44, 0.01, 83.48, 58899.41, 3.47
values_0, 299, 35, 140, 36, 439, 71, 2699.74, 183732.24, 0.01, 68.06, 10207.35, 1.08
values_77, 365, 35, 179, 65, 544, 100, 3614.26, 174179.42, 0.02, 48.19, 9676.63, 1.04
values_17, 267, 35, 119, 18, 386, 53, 2210.98, 255797.79, 0.01, 115.69, 14210.99, 1.34
values_12, 305, 35, 140, 38, 445, 73, 2754.47, 177590.95, 0.02, 64.47, 9866.16, 1.05
values_33, 392, 35, 196, 76, 588, 111, 3995.12, 180305.92, 0.02, 45.13, 10017.00, 1.06
values_25, 954, 35, 556, 136, 1510, 171, 11200.96, 801362.61, 0.01, 71.54, 44520.14, 2.88
values_19, 451, 35, 236, 98, 687, 133, 4846.98, 204265.54, 0.02, 42.14, 11348.09, 1.16
values_97, 1146, 35, 691, 136, 1837, 171, 13626.60, 1211614.71, 0.01, 88.92, 67311.93, 3.79
values_81, 611, 35, 340, 124, 951, 159, 6954.55, 333706.31, 0.02, 47.98, 18539.24, 1.60
values_8, 755, 35, 439, 125, 1194, 160, 8742.38, 537306.81, 0.02, 61.46, 29850.38, 2.20
values_73, 346, 35, 164, 57, 510, 92, 3327.02, 167518.20, 0.02, 50.35, 9306.57, 1.01
values_89, 1289, 35, 791, 136, 2080, 171, 15429.13, 1570424.83, 0.01, 101.78, 87245.82, 4.50
values_82, 286, 35, 131, 30, 417, 65, 2511.33, 191907.27, 0.01, 76.42, 10661.51, 1.11
values_34, 1298, 35, 791, 138, 2089, 173, 15530.94, 1557876.92, 0.01, 100.31, 86548.72, 4.48
values_70, 339, 35, 164, 56, 503, 91, 3273.42, 167762.81, 0.02, 51.25, 9320.16, 1.01
values_29, 610, 35, 340, 114, 950, 149, 6858.21, 357950.44, 0.02, 52.19, 19886.14, 1.68
values_51, 292, 35, 131, 32, 423, 67, 2565.96, 183826.67, 0.01, 71.64, 10212.59, 1.08
values_57, 614, 35, 340, 118, 954, 153, 6923.55, 349111.11, 0.02, 50.42, 19395.06, 1.65
values_88, 811, 35, 476, 131, 1287, 166, 9491.68, 603554.65, 0.02, 63.59, 33530.81, 2.38
values_23, 445, 35, 236, 88, 681, 123, 4727.85, 221886.71, 0.02, 46.93, 12327.04, 1.22
values_45, 943, 35, 556, 137, 1499, 172, 11131.97, 790613.70, 0.01, 71.02, 43922.98, 2.85
values_66, 559, 35, 311, 112, 870, 147, 6263.71, 304377.40, 0.02, 48.59, 16909.86, 1.51
values_36, 657, 35, 371, 123, 1028, 158, 7508.29, 396321.55, 0.02, 52.78, 22017.86, 1.80
values_56, 512, 35, 284, 102, 796, 137, 5650.03, 275300.65, 0.02, 48.73, 15294.48, 1.41
values_26, 319, 35, 151, 47, 470, 82, 2988.05, 167998.31, 0.02, 56.22, 9333.24, 1.01
values_43, 1000, 35, 599, 137, 1599, 172, 11874.60, 908580.05, 0.01, 76.51, 50476.67, 3.13
values_52, 525, 35, 284, 112, 809, 147, 5824.53, 258463.74, 0.02, 44.38, 14359.10, 1.35
values_98, 822, 35, 476, 134, 1298, 169, 9606.34, 597170.33, 0.02, 62.16, 33176.13, 2.36
