inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 610, 35, 450, 134, 1060, 169, 7844.93, 461036.13, 0.02, 58.77, 25613.12, 1.99
values_84, 727, 35, 564, 143, 1291, 178, 9651.17, 666133.33, 0.01, 69.02, 37007.41, 2.54
values_65, 911, 35, 744, 146, 1655, 181, 12412.24, 1106900.20, 0.01, 89.18, 61494.46, 3.57
values_96, 1070, 35, 900, 148, 1970, 183, 14805.93, 1575630.92, 0.01, 106.42, 87535.05, 4.51
values_28, 367, 35, 216, 80, 583, 115, 3990.92, 188571.00, 0.02, 47.25, 10476.17, 1.10
values_54, 430, 35, 276, 106, 706, 141, 5040.52, 229676.67, 0.02, 45.57, 12759.82, 1.25
values_15, 542, 35, 384, 123, 926, 158, 6763.30, 369507.18, 0.02, 54.63, 20528.18, 1.72
values_87, 962, 35, 794, 148, 1756, 183, 13197.57, 1239055.54, 0.01, 93.89, 68836.42, 3.85
values_59, 770, 35, 606, 145, 1376, 180, 10308.79, 753963.56, 0.01, 73.14, 41886.86, 2.76
values_5, 295, 35, 150, 29, 445, 64, 2670, 241681.03, 0.01, 90.52, 13426.72, 1.29
values_92, 727, 35, 564, 145, 1291, 180, 9671.98, 658361.83, 0.01, 68.07, 36575.66, 2.52
values_0, 302, 35, 156, 32, 458, 67, 2778.27, 237021.06, 0.01, 85.31, 13167.84, 1.28
values_77, 386, 35, 234, 92, 620, 127, 4332.98, 192864.91, 0.02, 44.51, 10714.72, 1.11
values_17, 686, 35, 524, 143, 1210, 178, 9045.64, 580059.41, 0.02, 64.13, 32225.52, 2.32
values_12, 511, 35, 354, 122, 865, 157, 6309.85, 320405.75, 0.02, 50.78, 17800.32, 1.56
values_33, 815, 35, 650, 145, 1465, 180, 10975.56, 861014.13, 0.01, 78.45, 47834.12, 3.02
values_25, 430, 35, 276, 104, 706, 139, 5025.97, 233417.76, 0.02, 46.44, 12967.65, 1.26
values_19, 815, 35, 650, 144, 1465, 179, 10963.79, 866063.28, 0.01, 78.99, 48114.63, 3.03
values_97, 367, 35, 216, 77, 583, 112, 3968.69, 194826.50, 0.02, 49.09, 10823.69, 1.12
values_81, 911, 35, 744, 146, 1655, 181, 12412.24, 1106900.20, 0.01, 89.18, 61494.46, 3.57
values_8, 962, 35, 794, 146, 1756, 181, 13169.73, 1253379.38, 0.01, 95.17, 69632.19, 3.87
values_73, 386, 35, 234, 88, 620, 123, 4304.36, 200299.43, 0.02, 46.53, 11127.75, 1.14
values_89, 815, 35, 650, 147, 1465, 182, 10998.92, 851106.84, 0.01, 77.38, 47283.71, 2.99
values_82, 511, 35, 354, 122, 865, 157, 6309.85, 320405.75, 0.02, 50.78, 17800.32, 1.56
values_34, 770, 35, 606, 144, 1376, 179, 10297.73, 758384.94, 0.01, 73.65, 42132.50, 2.77
values_70, 311, 35, 164, 44, 475, 79, 2994.30, 195309.75, 0.02, 65.23, 10850.54, 1.12
values_29, 1070, 35, 900, 148, 1970, 183, 14805.93, 1575630.92, 0.01, 106.42, 87535.05, 4.51
values_51, 1070, 35, 900, 147, 1970, 182, 14790.36, 1584680.94, 0.01, 107.14, 88037.83, 4.53
values_57, 335, 35, 186, 61, 521, 96, 3430.77, 183067.89, 0.02, 53.36, 10170.44, 1.07
values_88, 511, 35, 354, 125, 865, 160, 6333.47, 313886.66, 0.02, 49.56, 17438.15, 1.54
values_23, 455, 35, 300, 107, 755, 142, 5398.06, 264858.04, 0.02, 49.07, 14714.34, 1.37
values_45, 311, 35, 164, 44, 475, 79, 2994.30, 195309.75, 0.02, 65.23, 10850.54, 1.12
values_66, 302, 35, 156, 35, 458, 70, 2807.21, 218962.51, 0.01, 78, 12164.58, 1.21
values_36, 911, 35, 744, 148, 1655, 183, 12438.48, 1094250.35, 0.01, 87.97, 60791.69, 3.54
values_56, 386, 35, 234, 90, 620, 125, 4318.79, 196504.77, 0.02, 45.50, 10916.93, 1.13
values_26, 295, 35, 150, 29, 445, 64, 2670, 241681.03, 0.01, 90.52, 13426.72, 1.29
values_43, 770, 35, 606, 141, 1376, 176, 10264.18, 771997.21, 0.01, 75.21, 42888.73, 2.81
values_52, 610, 35, 450, 134, 1060, 169, 7844.93, 461036.13, 0.02, 58.77, 25613.12, 1.99
values_98, 367, 35, 216, 80, 583, 115, 3990.92, 188571.00, 0.02, 47.25, 10476.17, 1.10
values_61, 647, 35, 486, 136, 1133, 171, 8404.43, 525585.67, 0.02, 62.54, 29199.20, 2.17
values_44, 1127, 35, 956, 147, 2083, 182, 15638.74, 1779837.12, 0.01, 113.81, 98879.84, 4.90
values_68, 430, 35, 276, 103, 706, 138, 5018.62, 235339.09, 0.02, 46.89, 13074.39, 1.27
values_41, 815, 35, 650, 147, 1465, 182, 10998.92, 851106.84, 0.01, 77.38, 47283.71, 2.99
values_85, 911, 35, 744, 148, 1655, 183, 12438.48, 1094250.35, 0.01, 87.97, 60791.69, 3.54
values_79, 815, 35, 650, 147, 1465, 182, 10998.92, 851106.84, 0.01, 77.38, 47283.71, 2.99
values_71, 311, 35, 164, 42, 475, 77, 2976.72, 203409.45, 0.01, 68.33, 11300.52, 1.15
values_63, 350, 35, 200, 70, 550, 105, 3692.84, 184641.75, 0.02, 50, 10257.88, 1.08
values_20, 311, 35, 164, 43, 475, 78, 2985.57, 199269.18, 0.01, 66.74, 11070.51, 1.14
values_74, 482, 35, 326, 116, 808, 151, 5848.63, 287641.72, 0.02, 49.18, 15980.10, 1.45
values_72, 455, 35, 300, 111, 755, 146, 5428.32, 256744.75, 0.02, 47.30, 14263.60, 1.35
values_86, 686, 35, 524, 142, 1210, 177, 9035.80, 583509.23, 0.02, 64.58, 32417.18, 2.33
values_75, 1127, 35, 956, 148, 2083, 183, 15655.20, 1769672.58, 0.01, 113.04, 98315.14, 4.88
values_55, 1070, 35, 900, 148, 1970, 183, 14805.93, 1575630.92, 0.01, 106.42, 87535.05, 4.51
values_14, 335, 35, 186, 62, 521, 97, 3438.55, 180524.12, 0.02, 52.50, 10029.12, 1.06
values_47, 1070, 35, 900, 148, 1970, 183, 14805.93, 1575630.92, 0.01, 106.42, 87535.05, 4.51
values_91, 727, 35, 564, 145, 1291, 180, 9671.98, 658361.83, 0.01, 68.07, 36575.66, 2.52
values_64, 430, 35, 276, 100, 706, 135, 4996.23, 241318.00, 0.02, 48.30, 13406.56, 1.29
values_11, 727, 35, 564, 141, 1291, 176, 9630.13, 674108.84, 0.01, 70, 37450.49, 2.56
values_49, 770, 35, 606, 147, 1376, 182, 10330.73, 745288.05, 0.01, 72.14, 41404.89, 2.74
values_62, 407, 35, 254, 95, 661, 130, 4641.79, 217186.68, 0.02, 46.79, 12065.93, 1.20
values_80, 647, 35, 486, 138, 1133, 173, 8423.43, 519139.89, 0.02, 61.63, 28841.10, 2.15
values_39, 727, 35, 564, 146, 1291, 181, 9682.30, 654550.08, 0.01, 67.60, 36363.89, 2.51
values_90, 686, 35, 524, 141, 1210, 176, 9025.91, 587004.36, 0.02, 65.04, 32611.35, 2.34
values_53, 686, 35, 524, 140, 1210, 175, 9015.97, 590545.74, 0.02, 65.50, 32808.10, 2.35
values_94, 311, 35, 164, 42, 475, 77, 2976.72, 203409.45, 0.01, 68.33, 11300.52, 1.15
values_7, 962, 35, 794, 148, 1756, 183, 13197.57, 1239055.54, 0.01, 93.89, 68836.42, 3.85
values_31, 1015, 35, 846, 148, 1861, 183, 13986.72, 1399144.26, 0.01, 100.03, 77730.24, 4.17
values_93, 610, 35, 450, 135, 1060, 170, 7853.95, 458147.34, 0.02, 58.33, 25452.63, 1.98
values_38, 335, 35, 186, 63, 521, 98, 3446.26, 178056.96, 0.02, 51.67, 9892.05, 1.05
values_58, 1015, 35, 846, 148, 1861, 183, 13986.72, 1399144.26, 0.01, 100.03, 77730.24, 4.17
values_78, 815, 35, 650, 145, 1465, 180, 10975.56, 861014.13, 0.01, 78.45, 47834.12, 3.02
values_50, 610, 35, 450, 136, 1060, 171, 7862.92, 455297.97, 0.02, 57.90, 25294.33, 1.97
values_3, 686, 35, 524, 144, 1210, 179, 9055.42, 576653.99, 0.02, 63.68, 32036.33, 2.31
values_13, 482, 35, 326, 123, 808, 158, 5901.45, 273721.95, 0.02, 46.38, 15206.78, 1.41
values_83, 335, 35, 186, 58, 521, 93, 3406.90, 191197.68, 0.02, 56.12, 10622.09, 1.11
values_1, 610, 35, 450, 135, 1060, 170, 7853.95, 458147.34, 0.02, 58.33, 25452.63, 1.98
values_21, 350, 35, 200, 72, 550, 107, 3707.81, 180240.61, 0.02, 48.61, 10013.37, 1.06
values_32, 647, 35, 486, 141, 1133, 176, 8451.54, 509789.46, 0.02, 60.32, 28321.64, 2.13
values_22, 575, 35, 416, 138, 991, 173, 7367.72, 388673.74, 0.02, 52.75, 21592.99, 1.78
values_9, 542, 35, 384, 130, 926, 165, 6821.21, 352604.31, 0.02, 51.69, 19589.13, 1.66
values_6, 482, 35, 326, 114, 808, 149, 5833.09, 291910.25, 0.02, 50.04, 16217.24, 1.47
values_76, 911, 35, 744, 147, 1655, 182, 12425.40, 1100535.44, 0.01, 88.57, 61140.86, 3.55
values_18, 386, 35, 234, 91, 620, 126, 4325.91, 194666.11, 0.02, 45, 10814.78, 1.12
values_16, 911, 35, 744, 148, 1655, 183, 12438.48, 1094250.35, 0.01, 87.97, 60791.69, 3.54
values_40, 386, 35, 234, 88, 620, 123, 4304.36, 200299.43, 0.02, 46.53, 11127.75, 1.14
values_2, 1070, 35, 900, 148, 1970, 183, 14805.93, 1575630.92, 0.01, 106.42, 87535.05, 4.51
values_60, 511, 35, 354, 121, 865, 156, 6301.87, 322645.48, 0.02, 51.20, 17924.75, 1.57
values_99, 1015, 35, 846, 147, 1861, 182, 13972.01, 1407180.59, 0.01, 100.71, 78176.70, 4.19
values_48, 1127, 35, 956, 148, 2083, 183, 15655.20, 1769672.58, 0.01, 113.04, 98315.14, 4.88
values_69, 862, 35, 696, 146, 1558, 181, 11684.76, 974797.09, 0.01, 83.42, 54155.39, 3.28
values_46, 610, 35, 450, 139, 1060, 174, 7889.52, 446978.21, 0.02, 56.65, 24832.12, 1.95
values_24, 455, 35, 300, 111, 755, 146, 5428.32, 256744.75, 0.02, 47.30, 14263.60, 1.35
values_95, 911, 35, 744, 148, 1655, 183, 12438.48, 1094250.35, 0.01, 87.97, 60791.69, 3.54
values_42, 770, 35, 606, 145, 1376, 180, 10308.79, 753963.56, 0.01, 73.14, 41886.86, 2.76
values_37, 962, 35, 794, 148, 1756, 183, 13197.57, 1239055.54, 0.01, 93.89, 68836.42, 3.85
values_10, 311, 35, 164, 44, 475, 79, 2994.30, 195309.75, 0.02, 65.23, 10850.54, 1.12
values_67, 335, 35, 186, 56, 521, 91, 3390.56, 197076.36, 0.02, 58.12, 10948.69, 1.13
values_35, 727, 35, 564, 144, 1291, 179, 9661.61, 662222.59, 0.01, 68.54, 36790.14, 2.53
values_30, 1127, 35, 956, 148, 2083, 183, 15655.20, 1769672.58, 0.01, 113.04, 98315.14, 4.88
values_4, 295, 35, 150, 29, 445, 64, 2670, 241681.03, 0.01, 90.52, 13426.72, 1.29
