Session: untitled,,,,,,,,,,,
Training Data: Virtex-7_min_Slack    Observations: 1680,,,,,,,,,,,
"Predictors: 74    Predictor Names: Var1, FUNCTION, BugsDelivered, DistinctOperands, DistinctOperators, ProgramLength, ProgramLevel, ProgramVolume, TotalOperators, VocabularySize, Goto, SemanticallyReachedFunctions, CoverageEstimation, SCALAR_INPUT, RANGE_SCALAR_VALUES, RANGE_ARRAY_INPUT, cInstr, Bugs_Delivered, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_10, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: min_Slack,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Virtex-7_min_Slack    Observations: 420,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,1.89716955589096,3.59925232379952,-0.340529912824309,0.957538034069916,0.965944207159018,3.59806262141454,1.89685598330884,-0.350430163997721
0,3.1,Tree,Tested,0.00139881326519596,1.95667855088818e-06,0.999999271241388,0.000432887645222793,0.000417004042522052,1.8727586956588e-06,0.00136848774041231,0.999999297113447
0,3.2,Tree,Tested,0.00139881326519596,1.95667855088818e-06,0.999999271241388,0.000432887645222793,0.000417004042522052,1.8727586956588e-06,0.00136848774041231,0.999999297113447
0,3.3,Tree,Tested,0.00139881326519596,1.95667855088818e-06,0.999999271241388,0.000432887645222793,0.000417004042522052,1.8727586956588e-06,0.00136848774041231,0.999999297113447
0,4.1,SVM,Tested,0.155210216892297,0.0240902114277539,0.991027678495439,0.0860278988686811,0.0920828307590192,0.0242093878773715,0.155593662715972,0.990913696874828
0,4.2,SVM,Tested,0.103248902353717,0.0106603358372474,0.996029592319469,0.0731570736216168,0.0691114815893487,0.00902994413532505,0.0950260182019906,0.996610868063557
0,4.3,SVM,Tested,0.136671605011338,0.0186791276163752,0.993043019198837,0.0882598365622283,0.0881390189959047,0.0189533406242531,0.137671132138343,0.992886404273461
0,4.4,SVM,Tested,0.199405052060983,0.0397623747874432,0.985190631827882,0.150596468557389,0.14783469508984,0.0374100278034848,0.193416720589211,0.985959213249613
0,4.5,SVM,Tested,0.265534258292736,0.0705084423270735,0.973739358193617,0.118870014043769,0.114293317025576,0.0599228891333041,0.244791521775784,0.977509652967715
0,4.6,SVM,Tested,1.25734448039337,1.58091514237568,0.411193257005578,0.616445733298739,0.600323324602768,1.49956997490134,1.22456930179608,0.437179187744115
0,5.1,Kernel,Tested,0.292190129303029,0.0853750716621206,0.968202330073993,0.136652256403755,0.141160733365853,0.0749221074272902,0.27371903007882,0.971880124259674
0,5.2,Kernel,Tested,0.301389469679415,0.090835612433639,0.966168569285394,0.168746751131635,0.168929482684896,0.0740289772483626,0.272082666203422,0.972215335194253
0,6.1,Ensemble,Tested,0.0804234371006446,0.00646792923508133,0.997591040629098,0.0405971879496024,0.0409623469473906,0.00646582874569474,0.0804103771020553,0.997573235629235
0,6.2,Ensemble,Tested,0.0398197817476019,0.00158561501842665,0.999409442803337,0.00559575805997498,0.00453977325846344,0.000397883857661871,0.0199470262861879,0.999850665644351
0,7.1,Neural Network,Tested,0.0268893823392157,0.000723038882584526,0.999730706501506,0.00541032335563802,0.0123853420097498,0.000660256370138609,0.0256954542699406,0.999752191606422
0,7.2,Neural Network,Tested,0.0275262250172483,0.000757693063700186,0.999717799663582,0.00589016381212747,0.00321775214272253,0.000242845710713049,0.0155835076511371,0.999908854790077
0,7.3,Neural Network,Tested,0.114624419077817,0.013138757448927,0.995106512188332,0.0600211914978276,0.0803348231221774,0.0232493258165723,0.152477296069193,0.991274028781921
0,7.4,Neural Network,Tested,0.0221299263934863,0.000489733642181121,0.999817600285393,0.00617515477364012,0.0037982480796054,0.000123280312164565,0.0111031667628909,0.999953730251613
0,7.5,Neural Network,Tested,0.0502194263333815,0.00252199078125393,0.999060692672258,0.0124413480690649,0.00601208630612823,0.000351893442527826,0.0187588230581725,0.999867926834715
