inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 435, 37, 212, 40, 647, 77, 4054.61, 397554.60, 0.01, 98.05, 22086.37, 1.80
values_84, 453, 37, 220, 46, 673, 83, 4290.40, 379607.27, 0.01, 88.48, 21089.29, 1.75
values_65, 420, 37, 201, 27, 621, 64, 3726, 513153, 0.01, 137.72, 28508.50, 2.14
values_96, 450, 37, 221, 47, 671, 84, 4289.24, 373118.68, 0.01, 86.99, 20728.82, 1.73
values_28, 451, 37, 222, 48, 673, 85, 4313.52, 369075.56, 0.01, 85.56, 20504.20, 1.72
values_54, 413, 37, 196, 23, 609, 60, 3597.30, 567121.59, 0.01, 157.65, 31506.76, 2.28
values_15, 430, 37, 207, 33, 637, 70, 3904.35, 453082.45, 0.01, 116.05, 25171.25, 1.97
values_87, 418, 37, 201, 28, 619, 65, 3727.85, 495071.22, 0.01, 132.80, 27503.96, 2.09
values_59, 455, 37, 222, 47, 677, 84, 4327.60, 378158.48, 0.01, 87.38, 21008.80, 1.74
values_5, 421, 37, 202, 29, 623, 66, 3765.66, 485250.42, 0.01, 128.86, 26958.36, 2.06
values_92, 444, 37, 216, 40, 660, 77, 4136.08, 413194.30, 0.01, 99.90, 22955.24, 1.85
values_0, 426, 37, 206, 34, 632, 71, 3886.64, 435646.64, 0.01, 112.09, 24202.59, 1.92
values_77, 418, 37, 200, 28, 618, 65, 3721.82, 491812.37, 0.01, 132.14, 27322.91, 2.08
values_17, 427, 37, 207, 34, 634, 71, 3898.94, 439146.75, 0.01, 112.63, 24397.04, 1.93
values_12, 446, 37, 220, 43, 666, 80, 4210.40, 398519.64, 0.01, 94.65, 22139.98, 1.81
values_33, 452, 37, 222, 47, 674, 84, 4308.42, 376482.74, 0.01, 87.38, 20915.71, 1.74
values_25, 419, 37, 201, 26, 620, 63, 3705.91, 530016.91, 0.01, 143.02, 29445.38, 2.18
values_19, 428, 37, 206, 34, 634, 71, 3898.94, 437025.27, 0.01, 112.09, 24279.18, 1.92
values_97, 433, 37, 211, 37, 644, 74, 3998.89, 421882.68, 0.01, 105.50, 23437.93, 1.88
values_81, 433, 37, 210, 37, 643, 74, 3992.68, 419231.24, 0.01, 105, 23290.62, 1.87
values_8, 425, 37, 203, 31, 628, 68, 3822.93, 463129.07, 0.01, 121.15, 25729.39, 2.00
values_73, 446, 37, 218, 44, 664, 81, 4209.66, 385853.65, 0.01, 91.66, 21436.31, 1.77
values_89, 432, 37, 210, 36, 642, 73, 3973.87, 428846.52, 0.01, 107.92, 23824.81, 1.90
values_82, 445, 37, 219, 46, 664, 83, 4233.03, 372828.38, 0.01, 88.08, 20712.69, 1.73
values_34, 427, 37, 207, 33, 634, 70, 3885.97, 450948.62, 0.01, 116.05, 25052.70, 1.96
values_70, 422, 37, 202, 29, 624, 66, 3771.70, 486029.31, 0.01, 128.86, 27001.63, 2.06
values_29, 417, 37, 200, 28, 617, 65, 3715.80, 491016.55, 0.01, 132.14, 27278.70, 2.07
values_51, 427, 37, 205, 31, 632, 68, 3847.28, 470670.84, 0.01, 122.34, 26148.38, 2.02
values_57, 429, 37, 208, 33, 637, 70, 3904.35, 455271.26, 0.01, 116.61, 25292.85, 1.97
values_88, 445, 37, 217, 40, 662, 77, 4148.61, 416365.14, 0.01, 100.36, 23131.40, 1.86
values_23, 425, 37, 207, 35, 632, 72, 3899.39, 426649.26, 0.01, 109.41, 23702.74, 1.89
values_45, 415, 37, 198, 26, 613, 63, 3664.07, 516211.46, 0.01, 140.88, 28678.41, 2.15
values_66, 437, 37, 215, 39, 652, 76, 4073.65, 415459.95, 0.01, 101.99, 23081.11, 1.86
values_36, 433, 37, 210, 35, 643, 72, 3967.26, 440366.06, 0.01, 111, 24464.78, 1.93
values_56, 443, 37, 216, 43, 659, 80, 4166.15, 387161.35, 0.01, 92.93, 21508.96, 1.77
values_26, 439, 37, 215, 40, 654, 77, 4098.48, 407542.45, 0.01, 99.44, 22641.25, 1.83
values_43, 424, 37, 202, 30, 626, 67, 3797.37, 473025.95, 0.01, 124.57, 26279.22, 2.02
values_52, 436, 37, 212, 38, 648, 75, 4036.27, 416586.02, 0.01, 103.21, 23143.67, 1.86
values_98, 448, 37, 218, 44, 666, 81, 4222.34, 387015.86, 0.01, 91.66, 21500.88, 1.77
values_61, 440, 37, 218, 39, 658, 76, 4111.14, 425133.66, 0.01, 103.41, 23618.54, 1.88
values_44, 420, 37, 201, 27, 621, 64, 3726, 513153, 0.01, 137.72, 28508.50, 2.14
values_68, 420, 37, 202, 30, 622, 67, 3773.11, 470003.42, 0.01, 124.57, 26111.30, 2.02
values_41, 437, 37, 212, 38, 649, 75, 4042.50, 417228.90, 0.01, 103.21, 23179.38, 1.86
values_85, 431, 37, 208, 35, 639, 72, 3942.58, 433458.74, 0.01, 109.94, 24081.04, 1.91
values_79, 427, 37, 206, 34, 633, 71, 3892.79, 436335.95, 0.01, 112.09, 24240.89, 1.92
values_71, 435, 37, 208, 33, 643, 70, 3941.13, 459559.52, 0.01, 116.61, 25531.08, 1.99
values_63, 421, 37, 202, 29, 623, 66, 3765.66, 485250.42, 0.01, 128.86, 26958.36, 2.06
values_20, 447, 37, 222, 46, 669, 83, 4264.90, 380781.52, 0.01, 89.28, 21154.53, 1.75
values_74, 429, 37, 209, 36, 638, 73, 3949.11, 424145.18, 0.01, 107.40, 23563.62, 1.88
values_72, 430, 37, 208, 34, 638, 71, 3923.54, 444052.26, 0.01, 113.18, 24669.57, 1.94
values_86, 443, 37, 217, 44, 660, 81, 4184.30, 381769.92, 0.01, 91.24, 21209.44, 1.75
values_75, 411, 37, 196, 23, 607, 60, 3585.48, 565259.13, 0.01, 157.65, 31403.28, 2.28
values_55, 451, 37, 221, 47, 672, 84, 4295.64, 373674.75, 0.01, 86.99, 20759.71, 1.73
values_14, 441, 37, 217, 43, 658, 80, 4159.83, 388363.54, 0.01, 93.36, 21575.75, 1.77
values_47, 430, 37, 208, 34, 638, 71, 3923.54, 444052.26, 0.01, 113.18, 24669.57, 1.94
values_91, 422, 37, 203, 30, 625, 67, 3791.31, 474608.29, 0.01, 125.18, 26367.13, 2.03
values_64, 429, 37, 207, 35, 636, 72, 3924.07, 429349.57, 0.01, 109.41, 23852.75, 1.90
values_11, 451, 37, 219, 45, 670, 82, 4259.56, 383502.37, 0.01, 90.03, 21305.69, 1.76
values_49, 433, 37, 210, 35, 643, 72, 3967.26, 440366.06, 0.01, 111, 24464.78, 1.93
values_62, 413, 37, 197, 25, 610, 62, 3632.06, 529481.67, 0.01, 145.78, 29415.65, 2.18
values_80, 445, 37, 220, 44, 665, 81, 4216.00, 389980.02, 0.01, 92.50, 21665.56, 1.78
values_39, 442, 37, 214, 37, 656, 74, 4073.40, 435853.95, 0.01, 107, 24214.11, 1.92
values_90, 414, 37, 197, 25, 611, 62, 3638.01, 530349.67, 0.01, 145.78, 29463.87, 2.18
values_53, 440, 37, 215, 40, 655, 77, 4104.75, 408165.60, 0.01, 99.44, 22675.87, 1.83
values_94, 432, 37, 212, 38, 644, 75, 4011.36, 414014.50, 0.01, 103.21, 23000.81, 1.85
values_7, 420, 37, 202, 28, 622, 65, 3745.91, 499945.57, 0.01, 133.46, 27774.75, 2.10
values_31, 416, 37, 199, 26, 615, 63, 3676.03, 520511.31, 0.01, 141.60, 28917.29, 2.16
values_93, 415, 37, 197, 25, 612, 62, 3643.97, 531217.68, 0.01, 145.78, 29512.09, 2.19
values_38, 422, 37, 202, 28, 624, 65, 3757.96, 501553.12, 0.01, 133.46, 27864.06, 2.10
values_58, 434, 37, 209, 36, 643, 73, 3980.06, 427469.20, 0.01, 107.40, 23748.29, 1.89
values_78, 429, 37, 206, 33, 635, 70, 3892.09, 449477.97, 0.01, 115.48, 24971.00, 1.96
values_50, 412, 37, 196, 23, 608, 60, 3591.39, 566190.36, 0.01, 157.65, 31455.02, 2.28
values_3, 434, 37, 211, 38, 645, 75, 4017.59, 412701.45, 0.01, 102.72, 22927.86, 1.85
values_13, 435, 37, 212, 38, 647, 75, 4030.05, 415943.14, 0.01, 103.21, 23107.95, 1.86
values_83, 420, 37, 201, 27, 621, 64, 3726, 513153, 0.01, 137.72, 28508.50, 2.14
values_1, 442, 37, 213, 38, 655, 75, 4079.88, 423072.43, 0.01, 103.70, 23504.02, 1.88
values_21, 433, 37, 209, 35, 642, 72, 3961.09, 437587.48, 0.01, 110.47, 24310.42, 1.92
values_32, 442, 37, 216, 41, 658, 78, 4135.79, 403088.67, 0.01, 97.46, 22393.81, 1.82
values_22, 451, 37, 221, 45, 672, 82, 4272.27, 388159.91, 0.01, 90.86, 21564.44, 1.77
values_9, 436, 37, 212, 37, 648, 74, 4023.73, 426514.93, 0.01, 106, 23695.27, 1.89
values_6, 415, 37, 198, 26, 613, 63, 3664.07, 516211.46, 0.01, 140.88, 28678.41, 2.15
values_76, 413, 37, 196, 23, 609, 60, 3597.30, 567121.59, 0.01, 157.65, 31506.76, 2.28
values_18, 428, 37, 207, 33, 635, 70, 3892.09, 451659.90, 0.01, 116.05, 25092.22, 1.96
values_16, 424, 37, 204, 30, 628, 67, 3809.50, 479235.60, 0.01, 125.80, 26624.20, 2.04
values_40, 425, 37, 207, 33, 632, 70, 3873.71, 449526.07, 0.01, 116.05, 24973.67, 1.96
values_2, 448, 37, 220, 45, 668, 82, 4246.84, 384103.51, 0.01, 90.44, 21339.08, 1.76
values_60, 416, 37, 198, 25, 614, 62, 3655.88, 535659.03, 0.01, 146.52, 29758.83, 2.20
values_99, 428, 37, 208, 34, 636, 71, 3911.24, 442660.24, 0.01, 113.18, 24592.24, 1.94
values_48, 416, 37, 199, 26, 615, 63, 3676.03, 520511.31, 0.01, 141.60, 28917.29, 2.16
values_69, 434, 37, 211, 38, 645, 75, 4017.59, 412701.45, 0.01, 102.72, 22927.86, 1.85
values_46, 433, 37, 210, 37, 643, 74, 3992.68, 419231.24, 0.01, 105, 23290.62, 1.87
values_24, 417, 37, 199, 27, 616, 64, 3696, 503956.44, 0.01, 136.35, 27997.58, 2.11
values_95, 429, 37, 208, 35, 637, 72, 3930.24, 432102.06, 0.01, 109.94, 24005.67, 1.91
values_42, 435, 37, 210, 37, 645, 74, 4005.10, 420535.23, 0.01, 105, 23363.07, 1.87
values_37, 448, 37, 220, 44, 668, 81, 4235.02, 391739.33, 0.01, 92.50, 21763.30, 1.78
values_10, 448, 37, 221, 44, 669, 81, 4241.36, 394109.07, 0.01, 92.92, 21894.95, 1.79
values_67, 448, 37, 218, 40, 666, 77, 4173.68, 420811.27, 0.01, 100.83, 23378.40, 1.87
values_35, 415, 37, 198, 25, 613, 62, 3649.92, 534786.62, 0.01, 146.52, 29710.37, 2.20
values_30, 421, 37, 201, 28, 622, 65, 3745.91, 497470.60, 0.01, 132.80, 27637.26, 2.09
values_4, 414, 37, 198, 26, 612, 63, 3658.10, 515369.35, 0.01, 140.88, 28631.63, 2.14
