ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Clock_Cycles
values_27,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,255.0
values_84,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,399.0
values_65,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,64.0
values_96,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,430.0
values_28,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,435.0
values_54,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,11.0
values_15,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,161.0
values_87,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,70.0
values_59,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,427.0
values_5,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,70.0
values_92,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,304.0
values_0,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,142.0
values_77,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,50.0
values_17,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,158.0
values_12,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,666.0
values_33,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,450.0
values_25,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,62.0
values_19,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,133.0
values_97,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,202.0
values_81,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,202.0
values_8,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,91.0
values_73,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,322.0
values_89,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,208.0
values_82,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,350.0
values_34,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,163.0
values_70,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,90.0
values_29,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,61.0
values_51,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,127.0
values_57,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,193.0
values_88,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,289.0
values_23,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,177.0
values_45,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,28.0
values_66,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,289.0
values_36,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,229.0
values_56,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,308.0
values_26,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,304.0
values_43,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,83.0
values_52,0.0,16.0,500.0,5364.0,6.661338147750939e-16,248.31156507236264,250.0
