feature,avg
Column1,0.5019132349420428
DifficultyLevel,0.11213019661827348
DistinctOperands,0.06545412329468339
TimeToImplement,0.05017795473010576
TotalOperators,0.05752441626578024
Total_Operands,0.06232204192734753
Sloc,0.4809169789182066
DecisionPoint,0.2276672392663041
If,0.19948798876282775
Goto,0.16119150210586047
ExitPoint,0.054619537602575555
Function.1,0.06455757974356326
PointerDereferencing,0.2320849803594201
CyclomaticComplexity,0.26257671126043036
SemanticallyReachedFunctions,0.066013802104678
ARRAY_INPUT,0.23931589474561915
cInstr,0.05619001026849475
SS_VAL_1,0.10372779235940291
V_VAL_4,0.06810050131920095
M_VAL_11,0.05563362276759305
M_VAL_28,0.058286371763112854
