feature,avg
Column1,0.4664744488531699
DifficultyLevel,0.20947400105168795
Effort,0.21967235164675727
TimeToImplement,0.17951280589203872
TotalOperators,0.050786346101213756
Total_Operands,0.08040913974551027
Sloc,0.6097545388800428
DecisionPoint,0.29159695016890846
If,0.18749732620649193
Loop,0.05039822821365948
Goto,0.1801031787120583
Assignment,0.05049230566378336
ExitPoint,0.11737958977754452
Function.1,0.1067315611729027
FunctionCall,0.09255277749735494
PointerDereferencing,0.55131499289945
CyclomaticComplexity,0.22164597714059328
SyntacticallyReachableFunctions,0.08780855454240202
SemanticallyReachedFunctions,0.09729099312555674
SCALAR_INPUT,0.10475810991535364
ARRAY_INPUT,0.46956125791342174
cInstr,0.05551237675340186
SS_VAL_1,0.13215855522171868
M_VAL_1,0.0754099071296703
M_VAL_11,0.05153525730230616
