feature,avg
Column1,0.8633790768102811
BugsDelivered,0.058335257691941436
DifficultyLevel,0.09594004896708606
DistinctOperands,0.12199732217380277
DistinctOperators,0.07143530919973522
ProgramVolume,0.05181560747925322
TotalOperators,0.05461348013169317
Total_Operands,0.06241439239892704
VocabularySize,0.06679524004132335
Sloc,0.6456408531450649
DecisionPoint,0.20076584081423884
GlobalVariables,0.08150245416633671
If,0.2668434280403662
Loop,0.7502217202773549
Goto,0.1705111199606339
Assignment,0.08238520558555165
ExitPoint,0.17948897881164613
Function.1,0.2012700012376692
FunctionCall,0.2279018180047177
PointerDereferencing,0.5327736423009934
CyclomaticComplexity,0.48290255635200924
SyntacticallyReachableFunctions,0.16882406494574234
SemanticallyReachedFunctions,0.17709524654201605
SCALAR_INPUT,0.0602117207839775
RANGE_SCALAR_VALUES,0.08569724334519842
ARRAY_INPUT,0.5863768444228884
cInstr,0.06702329310456784
Bugs_Delivered,0.0622178940600698
SS_VAL_1,0.117338167388507
SV_VAL_1,0.06676705589385007
M_VAL_3,0.06688421703400813
M_VAL_12,0.07214755385800588
