feature,avg
Column1,0.7065237535214484
BugsDelivered,0.06175968653156668
DifficultyLevel,0.3445458315981016
DistinctOperands,0.11706989778853986
DistinctOperators,0.07069156030293697
Effort,0.3338006822299685
ProgramLength,0.0836372466277895
ProgramVolume,0.07472363208752994
TimeToImplement,0.2798261803498334
TotalOperators,0.11410726211565854
Total_Operands,0.19206654004699833
VocabularySize,0.05518818681248651
Sloc,0.8960474049445699
DecisionPoint,0.4682645313992687
GlobalVariables,0.051623955590498635
If,0.34137605885317046
Loop,0.14941654649407893
Goto,0.36065020897140465
Assignment,0.10889685413957857
ExitPoint,0.1875443201527211
Function.1,0.16297920123709397
FunctionCall,0.1364621054595408
PointerDereferencing,0.8153581723983955
CyclomaticComplexity,0.36340688630138007
SyntacticallyReachableFunctions,0.14202557987376405
SemanticallyReachedFunctions,0.16918858222813907
SCALAR_INPUT,0.23474743613303967
RANGE_SCALAR_VALUES,0.11177603666627718
RANGE_SCALAR_INDEX_VALUES,0.06441201338481883
ARRAY_INPUT,0.6910986785159879
cInstr,0.5953922287699553
Bugs_Delivered,0.09093485459512012
SS_VAL_1,0.23859244872262195
M_VAL_1,0.10980490627517377
M_VAL_4,0.07185412070630873
M_VAL_11,0.075440036714243
M_VAL_17,0.05773269874673757
