feature,avg
Column1,0.37882000713664726
DifficultyLevel,0.17436217910475502
Total_Operands,0.06680329166628564
Sloc,0.49795498836317176
DecisionPoint,0.24138852263005095
If,0.1527119292001919
Goto,0.14957781259975192
ExitPoint,0.09504678135302883
Function.1,0.08686112652666124
FunctionCall,0.07496317144503563
PointerDereferencing,0.45874171354756504
CyclomaticComplexity,0.18245046939615647
SyntacticallyReachableFunctions,0.07251841050857975
SemanticallyReachedFunctions,0.07844672882256208
ARRAY_INPUT,0.3791616097668878
SS_VAL_1,0.10971402260930267
M_VAL_1,0.06283807158982639
