inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 1594, 34, 971, 152, 2565, 186, 19337.94, 2100075.09, 0.01, 108.60, 116670.84, 5.47
values_84, 988, 34, 587, 146, 1575, 180, 11799.67, 806499.27, 0.01, 68.35, 44805.51, 2.89
values_65, 629, 34, 356, 116, 985, 150, 7120.39, 371487.75, 0.02, 52.17, 20638.21, 1.72
values_96, 993, 34, 587, 150, 1580, 184, 11887.23, 790817.65, 0.02, 66.53, 43934.31, 2.85
values_28, 1275, 34, 763, 150, 2038, 184, 15333.02, 1325897.29, 0.01, 86.47, 73660.96, 4.02
values_54, 1264, 34, 763, 152, 2027, 186, 15281.87, 1304086.84, 0.01, 85.34, 72449.27, 3.98
values_15, 388, 34, 196, 37, 584, 71, 3591.45, 323424.84, 0.01, 90.05, 17968.05, 1.57
values_87, 386, 34, 196, 38, 582, 72, 3590.90, 314864.91, 0.01, 87.68, 17492.50, 1.54
values_59, 924, 34, 548, 146, 1472, 180, 11028.01, 703677.54, 0.02, 63.81, 39093.20, 2.64
values_5, 764, 34, 443, 135, 1207, 169, 8932.86, 498321.33, 0.02, 55.79, 27684.52, 2.10
values_92, 431, 34, 223, 57, 654, 91, 4256.10, 283067.83, 0.02, 66.51, 15725.99, 1.44
values_0, 877, 34, 511, 142, 1388, 176, 10353.69, 633397.99, 0.02, 61.18, 35188.78, 2.46
values_77, 1505, 34, 916, 153, 2421, 187, 18271.03, 1859584.98, 0.01, 101.78, 103310.28, 5.04
values_17, 1282, 34, 763, 152, 2045, 186, 15417.58, 1315667.28, 0.01, 85.34, 73092.63, 4.00
values_12, 764, 34, 443, 139, 1207, 173, 8973.60, 486188.15, 0.02, 54.18, 27010.45, 2.06
values_33, 1183, 34, 716, 152, 1899, 186, 14316.86, 1146479.29, 0.01, 80.08, 63693.29, 3.65
values_25, 715, 34, 412, 128, 1127, 162, 8272.01, 452634.10, 0.02, 54.72, 25146.34, 1.97
values_19, 600, 34, 331, 117, 931, 151, 6738.95, 324103.41, 0.02, 48.09, 18005.74, 1.57
values_97, 719, 34, 412, 130, 1131, 164, 8321.39, 448330.96, 0.02, 53.88, 24907.28, 1.95
values_81, 502, 34, 268, 85, 770, 119, 5309.01, 284562.92, 0.02, 53.60, 15809.05, 1.44
values_8, 1002, 34, 587, 146, 1589, 180, 11904.55, 813668.15, 0.01, 68.35, 45203.79, 2.91
values_73, 601, 34, 331, 114, 932, 148, 6719.21, 331657.87, 0.02, 49.36, 18425.44, 1.60
