id,clockCycles,assemblyInstr
values_27,,
values_84,,
values_65,,
values_96,,
values_28,,
values_54,,
values_15,,
values_87,,
values_59,3966,
values_5,,
values_92,,
values_0,,
values_77,,
values_17,3963,
values_12,276,
values_33,3968,
values_25,,
values_19,,
values_97,411,
values_81,,
values_8,,
values_73,,
values_89,,
values_82,,
values_34,,
values_70,,
values_29,,
values_51,3970,
values_57,,
values_88,,
values_23,1036,
values_45,,
values_66,420,
values_36,,
values_56,,
values_26,,
values_43,,
values_52,1283,
values_98,,
values_61,415,
values_44,,
values_68,276,
values_41,,
values_85,,
values_79,,
values_71,,
values_63,,
values_20,,
values_74,,
values_72,,
values_86,,
values_75,,
values_55,,
values_14,,
values_47,,
values_91,,
values_64,,
values_11,,
values_49,,
values_62,,
values_80,,
values_39,,
values_90,,
values_53,,
values_94,,
values_7,,
values_31,,
values_93,,
values_38,,
values_58,,
values_78,,
values_50,84,
values_3,3975,
values_13,,
values_83,,
values_1,413,
values_21,,
values_32,,
values_22,,
values_9,,
values_6,,
values_76,,
values_18,,
values_16,1295,
values_40,,
values_2,,
values_60,3971,
values_99,,
values_48,,
values_69,,
values_46,412,
values_24,3976,
values_95,,
values_42,83,
values_37,,
values_10,,
values_67,,
values_35,1287,
values_30,,
values_4,,
