inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 1294, 35, 791, 138, 2085, 173, 15501.20, 1554893.91, 0.01, 100.31, 86382.99, 4.47
values_84, 278, 35, 124, 24, 402, 59, 2364.82, 213819.37, 0.01, 90.42, 11878.85, 1.19
values_65, 760, 35, 439, 128, 1199, 163, 8811.13, 528839.60, 0.02, 60.02, 29379.98, 2.18
values_96, 1025, 35, 599, 137, 1624, 172, 12060.25, 922785.49, 0.01, 76.51, 51265.86, 3.16
values_28, 710, 35, 404, 124, 1114, 159, 8146.55, 464484.84, 0.02, 57.02, 25804.71, 2.00
values_54, 568, 35, 311, 121, 879, 156, 6403.87, 288041.77, 0.02, 44.98, 16002.32, 1.45
values_15, 1468, 35, 899, 137, 2367, 172, 17577.97, 2018579.50, 0.01, 114.84, 112143.31, 5.32
values_87, 404, 35, 215, 82, 619, 117, 4252.76, 195134.07, 0.02, 45.88, 10840.78, 1.12
values_59, 666, 35, 371, 122, 1037, 157, 7564.52, 402562.76, 0.02, 53.22, 22364.60, 1.82
values_5, 339, 35, 164, 56, 503, 91, 3273.42, 167762.81, 0.02, 51.25, 9320.16, 1.01
values_92, 753, 35, 439, 123, 1192, 158, 8706.11, 543777.76, 0.02, 62.46, 30209.88, 2.22
values_0, 339, 35, 164, 54, 503, 89, 3257.29, 173119.14, 0.02, 53.15, 9617.73, 1.04
values_77, 332, 35, 164, 58, 496, 93, 3243.42, 160493.51, 0.02, 49.48, 8916.31, 0.98
values_17, 654, 35, 371, 117, 1025, 152, 7429.13, 412252.98, 0.02, 55.49, 22902.94, 1.85
values_12, 293, 35, 131, 29, 424, 64, 2544, 201107.59, 0.01, 79.05, 11172.64, 1.14
values_33, 654, 35, 371, 126, 1025, 161, 7514.19, 387189.50, 0.02, 51.53, 21510.53, 1.77
values_25, 708, 35, 404, 126, 1112, 161, 8151.98, 457416.63, 0.02, 56.11, 25412.04, 1.98
values_19, 1004, 35, 599, 136, 1603, 171, 11890.82, 916510.99, 0.01, 77.08, 50917.28, 3.15
values_97, 306, 35, 140, 38, 446, 73, 2760.66, 177990.03, 0.02, 64.47, 9888.34, 1.05
values_81, 714, 35, 404, 124, 1118, 159, 8175.80, 466152.65, 0.02, 57.02, 25897.37, 2.00
values_8, 1284, 35, 791, 138, 2075, 173, 15426.85, 1547436.38, 0.01, 100.31, 85968.69, 4.46
values_73, 1484, 35, 899, 138, 2383, 173, 17716.72, 2019770.16, 0.01, 114.00, 112209.45, 5.33
values_89, 275, 35, 124, 25, 399, 60, 2356.85, 204574.52, 0.01, 86.80, 11365.25, 1.16
values_82, 335, 35, 164, 54, 499, 89, 3231.39, 171742.45, 0.02, 53.15, 9541.25, 1.03
values_34, 1058, 35, 644, 135, 1702, 170, 12610.78, 1052766.88, 0.01, 83.48, 58487.05, 3.45
values_70, 274, 35, 124, 24, 398, 59, 2341.29, 211691.81, 0.01, 90.42, 11760.66, 1.18
values_29, 771, 35, 439, 129, 1210, 164, 8902.64, 530190.05, 0.02, 59.55, 29455.00, 2.18
values_51, 646, 35, 371, 123, 1017, 158, 7427.95, 392080.76, 0.02, 52.78, 21782.26, 1.79
values_57, 871, 35, 515, 133, 1386, 168, 10245.75, 694284.51, 0.01, 67.76, 38571.36, 2.61
values_88, 275, 35, 124, 24, 399, 59, 2347.17, 212223.70, 0.01, 90.42, 11790.21, 1.19
values_23, 366, 35, 179, 71, 545, 106, 3666.72, 161774.51, 0.02, 44.12, 8987.47, 0.99
values_45, 276, 35, 124, 25, 400, 60, 2362.76, 205087.24, 0.01, 86.80, 11393.74, 1.16
values_66, 298, 35, 140, 37, 438, 72, 2702.43, 178944.50, 0.02, 66.22, 9941.36, 1.06
values_36, 341, 35, 164, 53, 505, 88, 3262.01, 176641.08, 0.02, 54.15, 9813.39, 1.05
values_56, 320, 35, 151, 49, 471, 84, 3010.78, 162367.15, 0.02, 53.93, 9020.40, 0.99
values_26, 931, 35, 556, 136, 1487, 171, 11030.35, 789156.42, 0.01, 71.54, 43842.02, 2.85
values_43, 1065, 35, 644, 137, 1709, 172, 12691.49, 1044036.88, 0.01, 82.26, 58002.05, 3.43
values_52, 396, 35, 196, 72, 592, 107, 3990.95, 190124.35, 0.02, 47.64, 10562.46, 1.10
values_98, 710, 35, 404, 122, 1114, 157, 8126.21, 470920.39, 0.02, 57.95, 26162.24, 2.02
values_61, 302, 35, 140, 37, 442, 72, 2727.11, 180578.70, 0.02, 66.22, 10032.15, 1.06
values_44, 1378, 35, 844, 137, 2222, 172, 16501.16, 1778993.70, 0.01, 107.81, 98832.98, 4.89
values_68, 287, 35, 131, 32, 418, 67, 2535.63, 181653.78, 0.01, 71.64, 10091.88, 1.07
values_41, 803, 35, 476, 130, 1279, 165, 9421.53, 603702.40, 0.02, 64.08, 33539.02, 2.38
values_85, 468, 35, 236, 91, 704, 126, 4912.01, 222929.46, 0.02, 45.38, 12384.97, 1.23
values_79, 1402, 35, 844, 138, 2246, 173, 16698.17, 1787188.73, 0.01, 107.03, 99288.26, 4.91
values_71, 319, 35, 151, 47, 470, 82, 2988.05, 167998.31, 0.02, 56.22, 9333.24, 1.01
values_63, 528, 35, 284, 107, 812, 142, 5805.59, 269661.73, 0.02, 46.45, 14981.21, 1.39
values_20, 753, 35, 439, 129, 1192, 164, 8770.20, 522302.92, 0.02, 59.55, 29016.83, 2.16
values_74, 339, 35, 164, 56, 503, 91, 3273.42, 167762.81, 0.02, 51.25, 9320.16, 1.01
values_72, 1478, 35, 899, 138, 2377, 173, 17672.11, 2014684.72, 0.01, 114.00, 111926.93, 5.32
values_86, 577, 35, 311, 118, 888, 153, 6444.56, 297241.69, 0.02, 46.12, 16513.43, 1.48
values_75, 807, 35, 476, 130, 1283, 165, 9450.99, 605590.45, 0.02, 64.08, 33643.91, 2.39
values_55, 454, 35, 236, 87, 690, 122, 4782.21, 227017.50, 0.02, 47.47, 12612.08, 1.24
values_14, 336, 35, 164, 53, 500, 88, 3229.72, 174892.16, 0.02, 54.15, 9716.23, 1.04
values_47, 274, 35, 124, 24, 398, 59, 2341.29, 211691.81, 0.01, 90.42, 11760.66, 1.18
values_91, 1399, 35, 844, 137, 2243, 172, 16657.11, 1795806.88, 0.01, 107.81, 99767.05, 4.92
values_64, 522, 35, 284, 105, 806, 140, 5746.20, 271986.90, 0.02, 47.33, 15110.38, 1.40
values_11, 1466, 35, 899, 138, 2365, 173, 17582.90, 2004513.82, 0.01, 114.00, 111361.88, 5.30
values_49, 1218, 35, 740, 136, 1958, 171, 14524.16, 1382998.60, 0.01, 95.22, 76833.26, 4.14
values_62, 526, 35, 284, 102, 810, 137, 5749.41, 280142.63, 0.02, 48.73, 15563.48, 1.43
values_80, 418, 35, 215, 82, 633, 117, 4348.94, 199547.44, 0.02, 45.88, 11085.97, 1.14
values_39, 529, 35, 284, 106, 813, 141, 5804.46, 272152.29, 0.02, 46.89, 15119.57, 1.40
values_90, 418, 35, 215, 83, 633, 118, 4356.71, 197495.58, 0.02, 45.33, 10971.98, 1.13
values_53, 560, 35, 311, 117, 871, 152, 6312.94, 293659.85, 0.02, 46.52, 16314.44, 1.47
values_94, 987, 35, 599, 136, 1586, 171, 11764.71, 906791.29, 0.01, 77.08, 50377.29, 3.12
values_7, 816, 35, 476, 128, 1292, 163, 9494.56, 617887.95, 0.02, 65.08, 34327.11, 2.42
values_31, 452, 35, 236, 93, 688, 128, 4816, 213871.83, 0.02, 44.41, 11881.77, 1.19
values_93, 825, 35, 476, 128, 1301, 163, 9560.70, 622192.13, 0.02, 65.08, 34566.23, 2.43
values_38, 441, 35, 236, 88, 677, 123, 4700.08, 220583.41, 0.02, 46.93, 12254.63, 1.22
values_58, 445, 35, 236, 84, 681, 119, 4695.37, 230855.74, 0.02, 49.17, 12825.32, 1.25
values_78, 1433, 35, 899, 138, 2332, 173, 17337.55, 1976543.86, 0.01, 114.00, 109807.99, 5.25
values_50, 265, 35, 119, 19, 384, 54, 2209.88, 242214.13, 0.01, 109.61, 13456.34, 1.30
values_3, 661, 35, 371, 119, 1032, 154, 7499.32, 409154.28, 0.02, 54.56, 22730.79, 1.84
