inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 172, 31, 60, 32, 232, 63, 1386.73, 40301.81, 0.03, 29.06, 2238.99, 0.39
values_84, 147, 31, 42, 18, 189, 49, 1061.18, 38379.35, 0.03, 36.17, 2132.19, 0.38
values_65, 177, 31, 59, 34, 236, 65, 1421.28, 38228.22, 0.04, 26.90, 2123.79, 0.38
values_96, 172, 31, 61, 36, 233, 67, 1413.40, 37121.35, 0.04, 26.26, 2062.30, 0.37
values_28, 176, 31, 60, 34, 236, 65, 1421.28, 38876.16, 0.04, 27.35, 2159.79, 0.38
values_54, 165, 31, 53, 29, 218, 60, 1287.70, 36477.49, 0.04, 28.33, 2026.53, 0.37
values_15, 167, 31, 56, 30, 223, 61, 1322.55, 38265.91, 0.03, 28.93, 2125.88, 0.38
values_87, 147, 31, 42, 18, 189, 49, 1061.18, 38379.35, 0.03, 36.17, 2132.19, 0.38
values_59, 167, 31, 53, 29, 220, 60, 1299.52, 36812.15, 0.04, 28.33, 2045.12, 0.37
values_5, 179, 31, 64, 38, 243, 69, 1484.37, 38749.91, 0.04, 26.11, 2152.77, 0.38
values_92, 175, 31, 61, 35, 236, 66, 1426.48, 38535.26, 0.04, 27.01, 2140.85, 0.38
values_0, 184, 31, 64, 36, 248, 67, 1504.39, 41454.31, 0.04, 27.56, 2303.02, 0.40
values_77, 159, 31, 50, 25, 209, 56, 1213.74, 37625.85, 0.03, 31, 2090.33, 0.37
values_17, 172, 31, 56, 30, 228, 61, 1352.21, 39123.89, 0.03, 28.93, 2173.55, 0.38
values_12, 166, 31, 56, 30, 222, 61, 1316.62, 38094.31, 0.03, 28.93, 2116.35, 0.38
values_33, 176, 31, 61, 33, 237, 64, 1422, 40742.45, 0.03, 28.65, 2263.47, 0.39
values_25, 175, 31, 60, 32, 235, 63, 1404.66, 40822.95, 0.03, 29.06, 2267.94, 0.40
values_19, 166, 31, 56, 31, 222, 62, 1321.83, 37011.28, 0.04, 28, 2056.18, 0.37
values_97, 178, 31, 61, 34, 239, 65, 1439.35, 40026.52, 0.04, 27.81, 2223.70, 0.39
values_81, 148, 31, 42, 18, 190, 49, 1066.79, 38582.41, 0.03, 36.17, 2143.47, 0.38
values_8, 183, 31, 64, 37, 247, 68, 1503.60, 40312.82, 0.04, 26.81, 2239.60, 0.39
values_73, 163, 31, 50, 25, 213, 56, 1236.97, 38345.96, 0.03, 31, 2130.33, 0.38
values_89, 147, 31, 42, 18, 189, 49, 1061.18, 38379.35, 0.03, 36.17, 2132.19, 0.38
values_82, 146, 31, 42, 18, 188, 49, 1055.57, 38176.28, 0.03, 36.17, 2120.90, 0.38
values_34, 174, 31, 61, 35, 235, 66, 1420.43, 38371.97, 0.04, 27.01, 2131.78, 0.38
values_70, 158, 31, 50, 26, 208, 57, 1213.24, 36163.92, 0.03, 29.81, 2009.11, 0.36
values_29, 175, 31, 60, 34, 235, 65, 1415.26, 38711.43, 0.04, 27.35, 2150.63, 0.38
values_51, 166, 31, 53, 29, 219, 60, 1293.61, 36644.82, 0.04, 28.33, 2035.82, 0.37
values_57, 161, 31, 53, 28, 214, 59, 1258.89, 36934.80, 0.03, 29.34, 2051.93, 0.37
values_88, 148, 31, 42, 18, 190, 49, 1066.79, 38582.41, 0.03, 36.17, 2143.47, 0.38
values_23, 175, 31, 60, 35, 235, 66, 1420.43, 37742.92, 0.04, 26.57, 2096.83, 0.38
values_45, 170, 31, 55, 29, 225, 60, 1329.05, 39069.50, 0.03, 29.40, 2170.53, 0.38
values_66, 175, 31, 59, 32, 234, 63, 1398.68, 39971.75, 0.03, 28.58, 2220.65, 0.39
