values_27,23
values_84,19
values_65,15
values_96,18
values_28,7
values_54,3
values_15,13
values_87,20
values_59,12
values_5,7
values_92,16
values_0,5
values_77,23
values_17,19
values_12,22
values_33,23
values_25,6
values_19,22
values_97,16
values_81,3
values_8,12
values_73,17
values_89,18
values_82,3
values_34,16
values_70,14
values_29,2
values_51,18
values_57,25
values_88,13
values_23,19
values_45,9
values_66,18
values_36,14
values_56,13
values_26,24
values_43,15
values_52,9
values_98,10
values_61,15
values_44,4
values_68,10
values_41,10
values_85,19
values_79,21
values_71,9
values_63,16
values_20,17
values_74,13
values_72,14
values_86,5
values_75,13
values_55,13
values_14,19
values_47,20
values_91,9
values_64,12
values_11,20
values_49,16
values_62,11
values_80,25
values_39,15
values_90,14
values_53,17
values_94,2
values_7,11
values_31,24
values_93,9
values_38,10
values_58,6
values_78,8
values_50,10
values_3,16
values_13,21
values_83,19
values_1,19
values_21,21
values_32,8
values_22,10
values_9,3
values_6,21
values_76,7
values_18,16
values_16,3
values_40,5
values_2,4
values_60,9
values_99,8
values_48,14
values_69,18
values_46,13
values_24,12
values_95,2
values_42,9
values_37,21
values_10,10
values_67,21
values_35,18
values_30,12
values_4,5
