values_27,22
values_84,15
values_65,23
values_96,19
values_28,14
values_54,25
values_15,23
values_87,26
values_59,27
values_5,20
values_92,4
values_0,27
values_77,26
values_17,8
values_12,10
values_33,15
values_25,6
values_19,6
values_97,27
values_81,7
values_8,12
values_73,7
values_89,14
values_82,18
values_34,21
values_70,28
values_29,15
values_51,3
values_57,9
values_88,24
values_23,15
values_45,7
values_66,25
values_36,22
values_56,20
values_26,14
values_43,5
values_52,24
values_98,16
values_61,24
values_44,7
values_68,20
values_41,27
values_85,27
values_79,7
values_71,2
values_63,27
values_20,11
values_74,28
values_72,7
values_86,26
values_75,21
values_55,6
values_14,12
values_47,23
values_91,5
values_64,4
values_11,10
values_49,19
values_62,19
values_80,13
values_39,4
values_90,20
values_53,27
values_94,16
values_7,24
values_31,9
values_93,22
values_38,19
values_58,3
values_78,10
values_50,12
values_3,15
values_13,23
values_83,14
values_1,4
values_21,27
values_32,11
values_22,19
values_9,20
values_6,14
values_76,3
values_18,14
values_16,13
values_40,28
values_2,26
values_60,25
values_99,28
values_48,22
values_69,18
values_46,21
values_24,23
values_95,4
values_42,10
values_37,19
values_10,19
values_67,28
values_35,9
values_30,7
values_4,5
