feature,avg
Column1,0.7601044316139699
Total_Operands,0.5750156275511514
Sloc,0.08161320115712098
DecisionPoint,0.07664400986466315
Loop,0.1746876104268902
Assignment,0.37284873859087836
ExitPoint,0.10999606359737071
Function.1,0.13959613424960934
FunctionCall,0.1155539386950375
PointerDereferencing,0.09522981671010826
CyclomaticComplexity,0.15792394780547658
SyntacticallyReachableFunctions,0.12001826733223156
SemanticallyReachedFunctions,0.1041267705442404
ARRAY_INPUT,0.5553236153451604
cInstr,0.061540763040507464
