feature,avg
Column1,0.40141680376900923
DifficultyLevel,0.13408881856722799
Effort,0.06055915583447328
TimeToImplement,0.06126727864361812
Total_Operands,0.38175264417436594
Sloc,0.2602646998156099
DecisionPoint,0.05699997463689928
GlobalVariables,0.0508440947083455
If,0.07182996043131613
Loop,0.12625941253191247
Assignment,0.5430417806493971
ExitPoint,0.058193883157930726
Function.1,0.07010219200979217
FunctionCall,0.06717747621627757
PointerDereferencing,0.05313656754708548
CyclomaticComplexity,0.2778417824367104
SyntacticallyReachableFunctions,0.055666634149364215
SCALAR_INDEX_INPUT,0.3454233325784506
RANGE_SCALAR_INDEX_VALUES,0.2647760157602373
ARRAY_INPUT,0.7508672404963416
SS_VAL_1,0.061239190191060756
V_VAL_4,0.05615109683048729
M_VAL_3,0.09592413874500726
M_VAL_8,0.17503387681415444
M_VAL_9,0.11069837119905013
M_VAL_11,0.08227655851652879
M_VAL_28,0.06341688276785935
