inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 379, 53, 143, 108, 522, 161, 3826.74, 134272.46, 0.03, 35.09, 7459.58, 0.87
values_84, 357, 53, 127, 93, 484, 146, 3479.88, 125930.32, 0.03, 36.19, 6996.13, 0.84
values_65, 381, 53, 142, 107, 523, 160, 3829.37, 134672.09, 0.03, 35.17, 7481.78, 0.88
values_96, 369, 53, 135, 103, 504, 156, 3671.84, 127534.15, 0.03, 34.73, 7085.23, 0.84
values_28, 378, 53, 140, 108, 518, 161, 3797.41, 130448.24, 0.03, 34.35, 7247.12, 0.86
values_54, 359, 53, 128, 95, 487, 148, 3511.00, 125361.31, 0.03, 35.71, 6964.52, 0.83
values_15, 375, 53, 140, 104, 515, 157, 3756.73, 134014.11, 0.03, 35.67, 7445.23, 0.87
values_87, 378, 53, 141, 107, 519, 160, 3800.08, 132700.95, 0.03, 34.92, 7372.27, 0.87
values_59, 378, 53, 140, 106, 518, 159, 3788.07, 132582.57, 0.03, 35, 7365.70, 0.87
values_5, 360, 53, 130, 98, 490, 151, 3546.82, 124681.52, 0.03, 35.15, 6926.75, 0.83
values_92, 367, 53, 135, 101, 502, 154, 3647.93, 129212.46, 0.03, 35.42, 7178.47, 0.85
values_0, 371, 53, 135, 103, 506, 156, 3686.41, 128040.24, 0.03, 34.73, 7113.35, 0.85
values_77, 349, 53, 123, 91, 472, 144, 3384.20, 121217.75, 0.03, 35.82, 6734.32, 0.82
values_17, 364, 53, 136, 103, 500, 156, 3642.70, 127459.17, 0.03, 34.99, 7081.07, 0.84
values_12, 390, 53, 148, 109, 538, 162, 3948.84, 142085.76, 0.03, 35.98, 7893.65, 0.91
values_33, 363, 53, 130, 98, 493, 151, 3568.53, 125444.88, 0.03, 35.15, 6969.16, 0.84
values_25, 370, 53, 138, 102, 508, 155, 3696.27, 132522.19, 0.03, 35.85, 7362.34, 0.87
values_19, 364, 53, 134, 102, 498, 155, 3623.51, 126147.88, 0.03, 34.81, 7008.22, 0.84
values_97, 372, 53, 139, 104, 511, 157, 3727.55, 132023.41, 0.03, 35.42, 7334.63, 0.86
values_81, 350, 53, 123, 91, 473, 144, 3391.37, 121474.56, 0.03, 35.82, 6748.59, 0.82
values_8, 361, 53, 130, 98, 491, 151, 3554.06, 124935.97, 0.03, 35.15, 6940.89, 0.83
values_73, 355, 53, 126, 94, 481, 147, 3463.04, 123011.69, 0.03, 35.52, 6833.98, 0.82
values_89, 378, 53, 139, 104, 517, 157, 3771.32, 133573.59, 0.03, 35.42, 7420.75, 0.87
values_82, 377, 53, 140, 107, 517, 160, 3785.44, 131252.06, 0.03, 34.67, 7291.78, 0.86
values_34, 387, 53, 148, 113, 535, 166, 3945.65, 136945.35, 0.03, 34.71, 7608.07, 0.89
values_70, 383, 53, 144, 110, 527, 163, 3872.78, 134350.25, 0.03, 34.69, 7463.90, 0.87
values_29, 353, 53, 124, 91, 477, 144, 3420.05, 123497.78, 0.03, 36.11, 6860.99, 0.83
values_51, 364, 53, 130, 98, 494, 151, 3575.77, 125699.33, 0.03, 35.15, 6983.30, 0.84
values_57, 353, 53, 125, 92, 478, 145, 3432.00, 123570.53, 0.03, 36.01, 6865.03, 0.83
values_88, 374, 53, 138, 103, 512, 156, 3730.13, 132437.58, 0.03, 35.50, 7357.64, 0.87
values_23, 379, 53, 141, 106, 520, 159, 3802.70, 134045.14, 0.03, 35.25, 7446.95, 0.87
values_45, 358, 53, 129, 95, 487, 148, 3511.00, 126340.70, 0.03, 35.98, 7018.93, 0.84
values_66, 349, 53, 122, 90, 471, 143, 3372.30, 121140.49, 0.03, 35.92, 6730.03, 0.82
values_36, 374, 53, 140, 107, 514, 160, 3763.47, 130490.44, 0.03, 34.67, 7249.47, 0.86
values_56, 374, 53, 140, 103, 514, 156, 3744.70, 134881.80, 0.03, 36.02, 7493.43, 0.88
values_26, 362, 53, 132, 99, 494, 152, 3580.48, 126510.16, 0.03, 35.33, 7028.34, 0.84
values_43, 375, 53, 139, 105, 514, 158, 3754.14, 131698.92, 0.03, 35.08, 7316.61, 0.86
values_52, 363, 53, 132, 100, 495, 153, 3592.41, 125662.40, 0.03, 34.98, 6981.24, 0.84
values_98, 354, 53, 125, 93, 479, 146, 3443.93, 122666.72, 0.03, 35.62, 6814.82, 0.82
values_61, 374, 53, 140, 106, 514, 159, 3758.82, 131558.76, 0.03, 35, 7308.82, 0.86
values_44, 377, 53, 143, 107, 520, 160, 3807.40, 134842.54, 0.03, 35.42, 7491.25, 0.88
values_68, 358, 53, 128, 96, 486, 149, 3508.52, 123967.56, 0.03, 35.33, 6887.09, 0.83
values_41, 348, 53, 122, 90, 470, 143, 3365.14, 120883.29, 0.03, 35.92, 6715.74, 0.81
values_85, 387, 53, 147, 113, 534, 166, 3938.27, 135765.80, 0.03, 34.47, 7542.54, 0.88
values_79, 355, 53, 125, 93, 480, 146, 3451.12, 122922.81, 0.03, 35.62, 6829.04, 0.82
values_71, 349, 53, 122, 90, 471, 143, 3372.30, 121140.49, 0.03, 35.92, 6730.03, 0.82
values_63, 362, 53, 132, 99, 494, 152, 3580.48, 126510.16, 0.03, 35.33, 7028.34, 0.84
values_20, 351, 53, 124, 91, 475, 144, 3405.71, 122979.97, 0.03, 36.11, 6832.22, 0.82
values_74, 375, 53, 143, 110, 518, 163, 3806.64, 131138.79, 0.03, 34.45, 7285.49, 0.86
values_72, 354, 53, 126, 93, 480, 146, 3451.12, 123906.19, 0.03, 35.90, 6883.68, 0.83
values_86, 357, 53, 128, 95, 485, 148, 3496.58, 124846.48, 0.03, 35.71, 6935.92, 0.83
values_75, 371, 53, 136, 102, 507, 155, 3689.00, 130344.49, 0.03, 35.33, 7241.36, 0.86
values_55, 350, 53, 123, 91, 473, 144, 3391.37, 121474.56, 0.03, 35.82, 6748.59, 0.82
values_14, 391, 53, 147, 112, 538, 165, 3963.08, 137840.92, 0.03, 34.78, 7657.83, 0.89
values_47, 394, 53, 147, 112, 541, 165, 3985.18, 138609.55, 0.03, 34.78, 7700.53, 0.89
values_91, 372, 53, 138, 105, 510, 158, 3724.93, 129733.93, 0.03, 34.83, 7207.44, 0.85
values_64, 370, 53, 138, 105, 508, 158, 3710.32, 129225.17, 0.03, 34.83, 7179.18, 0.85
values_11, 359, 53, 130, 98, 489, 151, 3539.58, 124427.07, 0.03, 35.15, 6912.61, 0.83
values_49, 366, 53, 134, 100, 500, 153, 3628.69, 128854.92, 0.03, 35.51, 7158.61, 0.85
values_62, 388, 53, 147, 112, 535, 165, 3940.98, 137072.29, 0.03, 34.78, 7615.13, 0.89
values_80, 375, 53, 140, 106, 515, 159, 3766.13, 131814.72, 0.03, 35, 7323.04, 0.86
values_39, 364, 53, 134, 102, 498, 155, 3623.51, 126147.88, 0.03, 34.81, 7008.22, 0.84
values_90, 349, 53, 122, 90, 471, 143, 3372.30, 121140.49, 0.03, 35.92, 6730.03, 0.82
values_53, 381, 53, 143, 108, 524, 161, 3841.40, 134786.92, 0.03, 35.09, 7488.16, 0.88
values_94, 354, 53, 126, 93, 480, 146, 3451.12, 123906.19, 0.03, 35.90, 6883.68, 0.83
values_7, 377, 53, 139, 104, 516, 157, 3764.02, 133315.23, 0.03, 35.42, 7406.40, 0.87
values_31, 350, 53, 123, 91, 473, 144, 3391.37, 121474.56, 0.03, 35.82, 6748.59, 0.82
values_93, 368, 53, 136, 104, 504, 157, 3676.49, 127404.48, 0.03, 34.65, 7078.03, 0.84
values_38, 352, 53, 124, 90, 476, 143, 3408.10, 124433.47, 0.03, 36.51, 6912.97, 0.83
values_58, 368, 53, 136, 102, 504, 155, 3667.17, 129573.22, 0.03, 35.33, 7198.51, 0.85
values_78, 384, 53, 148, 114, 532, 167, 3928.13, 135141.48, 0.03, 34.40, 7507.86, 0.88
values_50, 349, 53, 123, 91, 472, 144, 3384.20, 121217.75, 0.03, 35.82, 6734.32, 0.82
values_3, 382, 53, 143, 110, 525, 163, 3858.08, 132910.93, 0.03, 34.45, 7383.94, 0.87
values_13, 365, 53, 133, 101, 498, 154, 3618.86, 126283.87, 0.03, 34.90, 7015.77, 0.84
values_83, 360, 53, 130, 97, 490, 150, 3542.12, 125800.08, 0.03, 35.52, 6988.89, 0.84
values_1, 365, 53, 134, 101, 499, 154, 3626.13, 127488.86, 0.03, 35.16, 7082.71, 0.84
values_21, 350, 53, 122, 90, 472, 143, 3379.46, 121397.69, 0.03, 35.92, 6744.32, 0.82
values_32, 388, 53, 147, 112, 535, 165, 3940.98, 137072.29, 0.03, 34.78, 7615.13, 0.89
values_22, 386, 53, 147, 113, 533, 166, 3930.90, 135511.55, 0.03, 34.47, 7528.42, 0.88
values_9, 370, 53, 135, 103, 505, 156, 3679.13, 127787.19, 0.03, 34.73, 7099.29, 0.85
values_6, 387, 53, 146, 110, 533, 163, 3916.87, 137767.07, 0.03, 35.17, 7653.73, 0.89
values_76, 370, 53, 134, 101, 504, 154, 3662.46, 128766.31, 0.03, 35.16, 7153.68, 0.85
values_18, 372, 53, 136, 101, 508, 154, 3691.53, 131725.40, 0.03, 35.68, 7318.08, 0.86
values_16, 355, 53, 126, 93, 481, 146, 3458.31, 124164.33, 0.03, 35.90, 6898.02, 0.83
values_40, 382, 53, 145, 110, 527, 163, 3872.78, 135283.24, 0.03, 34.93, 7515.74, 0.88
values_2, 367, 53, 136, 103, 503, 156, 3664.56, 128223.93, 0.03, 34.99, 7123.55, 0.85
values_60, 375, 53, 142, 106, 517, 159, 3780.76, 134217.00, 0.03, 35.50, 7456.50, 0.87
values_99, 382, 53, 144, 109, 526, 162, 3860.76, 135162.06, 0.03, 35.01, 7509.00, 0.88
values_48, 355, 53, 127, 95, 482, 148, 3474.96, 123104.91, 0.03, 35.43, 6839.16, 0.82
values_69, 379, 53, 140, 102, 519, 155, 3776.31, 137353.97, 0.03, 36.37, 7630.78, 0.89
values_46, 356, 53, 127, 94, 483, 147, 3477.44, 124503.51, 0.03, 35.80, 6916.86, 0.83
values_24, 388, 53, 145, 111, 533, 164, 3921.58, 135753.63, 0.03, 34.62, 7541.87, 0.88
values_95, 374, 53, 138, 101, 512, 154, 3720.59, 134715.00, 0.03, 36.21, 7484.17, 0.88
values_42, 379, 53, 141, 107, 520, 160, 3807.40, 132956.63, 0.03, 34.92, 7386.48, 0.87
values_37, 380, 53, 142, 107, 522, 160, 3822.05, 134414.59, 0.03, 35.17, 7467.48, 0.87
values_10, 380, 53, 141, 107, 521, 160, 3814.72, 133212.32, 0.03, 34.92, 7400.68, 0.87
values_67, 381, 53, 147, 111, 528, 164, 3884.79, 136335.04, 0.03, 35.09, 7574.17, 0.88
values_35, 352, 53, 123, 91, 475, 144, 3405.71, 121988.20, 0.03, 35.82, 6777.12, 0.82
values_30, 379, 53, 140, 106, 519, 159, 3795.39, 132838.52, 0.03, 35, 7379.92, 0.87
values_4, 365, 53, 135, 103, 500, 156, 3642.70, 126521.97, 0.03, 34.73, 7029.00, 0.84
