ExtraTreesRegressor,GradientBoostingRegressor,AdaBoostRegressor,RandomForestRegressor,sum,avg
0.0002314264009496609,6.572432921587369e-07,0.0,0.0002234766729353387,0.19612724557773342,0.039225449115546686
0.00992207515811492,0.000708964395130279,0.005764480974278719,0.015054394877492577,0.27168822839260315,0.05433764567852063
0.0038368149535925574,0.0008560590946834647,0.0008878030322112768,0.012537366783369587,0.38587949638443136,0.07717589927688627
0.0009575900948491821,0.0005739974856036832,0.00033752769934568163,0.002032939060925449,0.4592928851612245,0.0918585770322449
0.010979411684371587,0.0017650373196943267,0.0022256615984417505,0.0006491358860915055,0.2255407463912673,0.04510814927825346
0.006196558486231349,0.030965082839173808,0.010108819289067249,0.00783819016992017,0.251211313433092,0.0502422626866184
0.008360794966895933,0.012824612108110972,0.005337959536302088,0.007552882410482578,0.2643948979434835,0.052878979588696695
0.0034405020549879792,0.0,0.0,0.00011021650557509141,0.12899702224723772,0.025799404449447543
0.011461164809273927,0.002410686429289552,0.013320061988524676,0.016068314363790786,0.3125188752789152,0.06250377505578304
0.010783273811295324,0.0022464478641227394,0.002709250811070938,0.018012577409597618,0.27994802968663707,0.055989605937327415
0.010005336042456734,0.0015140018717644818,0.0056776285782035385,0.0040390903630697205,0.2481167826183559,0.04962335652367118
0.015239955270459899,0.043517339922289455,0.006225724893485031,0.014668960817112992,0.6147180528776315,0.1229436105755263
0.001994202650035357,0.0005590943292767118,0.0,0.002578174182398092,0.2780805561425363,0.05561611122850726
0.005816183286943254,0.0002107403164377568,0.0008360095671241643,0.0008463860920757369,5.148713627701295,1.0297427255402591
0.01591732068351396,0.0015997258509260932,0.00026984204768270306,0.0003753724287218955,0.884859777227715,0.176971955445543
0.0021028423070204756,0.0008566233720062381,0.0005533043002496859,0.0006040901610419489,0.4113379368523289,0.08226758737046577
0.007144975512969716,0.0007622463123159219,0.0010421835887418633,0.00022402914059250145,1.0733951333838754,0.21467902667677508
0.007237940284184347,0.005140515299211072,0.0021577002343331985,0.0006598341850164041,4.211747858921087,0.8423495717842174
0.001876060557763467,9.533937937610077e-06,0.0016688944365704594,0.000812773116093169,1.1022764973941077,0.22045529947882153
0.011979848517093845,4.7992110135644776e-05,9.806305684002188e-05,0.0003358882636368793,1.8711687475198726,0.37423374950397453
0.0034166009215698566,0.0005259566649711027,0.001904335101957567,0.0005084715200998357,0.7946908290369712,0.15893816580739423
0.00536841593169989,0.0016438433114408383,0.0005866643165780036,0.001202103279064606,0.8803034967387933,0.17606069934775864
0.002749530333042096,7.759870226258756e-06,0.0007458724399176498,0.0016221938111047652,1.1478263473145693,0.22956526946291386
0.0020575216295809296,0.005900610839788253,0.0006185951999353187,0.00048203902924485114,2.342443704319035,0.468488740863807
0.0065185120333898445,8.182067447021176e-06,0.0012099472391770957,0.00042574947724580457,2.167901058271619,0.4335802116543238
0.0016775833360186169,0.0008020292274604125,0.0,0.0005425874699305184,0.6796356912634158,0.13592713825268316
0.0014087903526066735,0.0005446393206468453,0.0012710275978505832,0.0006469115796824542,0.9315016231159713,0.18630032462319426
0.00012351564289909465,0.0,0.0,4.616644604469149e-07,0.14468490619159488,0.028936981238318976
0.00016547126299789155,0.0,0.0,3.440647771467685e-07,0.31168737998500246,0.06233747599700049
0.00037136131108791255,1.9328210210982414e-08,0.0,3.1551118873512927e-07,0.5702969818935195,0.11405939637870391
3.0387220416457135e-09,0.0,0.0,1.5575059199295945e-09,0.012830154270794942,0.0025660308541589883
2.321530913597698e-09,0.0,0.0,7.492481611077447e-10,0.01522169818564449,0.003044339637128898
3.887656013246376e-06,1.5816040330634463e-06,0.0,1.250922026623471e-07,2.9978380369373463,0.5995676073874693
0.0011568192221165573,0.004035656254142615,0.0,0.0014393906862628422,0.0940235695945908,0.018804713918918158
0.7274255659435275,0.7914582842714711,0.7532415834767516,0.768336055487463,0.4462602465093545,0.08925204930187089
0.010528988904228294,0.015264395715824365,0.015803853465933687,0.006115124848524827,0.2785252488284724,0.05570504976569448
0.014917588432794823,0.06211425493828182,0.14144820494727717,0.08426768748015237,0.9133045338500742,0.18266090677001484
0.0004291349382832123,3.704746973447486e-05,0.0,5.503523456640883e-05,0.307356441482477,0.0614712882964954
1.7997327763223543e-09,0.0,0.0,2.6229053258628715e-09,0.0023669124512265263,0.00047338249024530524
7.348872068666929e-07,2.1970082578859016e-10,0.0,9.205480632829983e-07,0.06987649153624972,0.013975298307249945
1.2960056927635575e-06,0.0,0.0,2.0820012872981946e-07,0.12390599135548488,0.024781198271096976
9.667794454007917e-07,2.3635385226822182e-09,0.0,8.66778294559966e-07,0.05979985049481357,0.011959970098962713
4.0041613824998484e-07,0.0,0.0,3.207011190497117e-07,0.07457659994557343,0.014915319989114686
1.7432720380600778e-06,2.4977032773800283e-07,0.0,3.5020357747657437e-06,0.17844557419483426,0.03568911483896685
2.17695384146638e-06,0.0,0.0,1.0035466312264384e-06,0.21111508946925217,0.04222301789385043
3.9831819145167205e-07,7.200294060867029e-08,0.0,2.3817295679296083e-06,0.034991529491345263,0.006998305898269053
3.5105930117782724e-07,8.202720533230876e-08,0.0,1.3982274125913835e-06,0.05764889327166798,0.011529778654333595
1.0503684223731696e-06,0.0,0.0,5.601489648216131e-07,0.06480162253361109,0.012960324506722219
1.4533110284694453e-06,7.47855695009052e-08,0.0,3.64516715144141e-07,0.20339385419830186,0.04067877083966037
