ExtraTreesRegressor,GradientBoostingRegressor,AdaBoostRegressor,RandomForestRegressor,sum,avg
0.00030417101014376213,0.001578553935908772,0.0009267124481545732,0.0014473283024783652,0.0951517843185803,0.019030356863716062
0.0009015304276632711,0.00027340725251118636,1.6541165932571153e-05,0.00031270244348474967,0.1645919634706049,0.03291839269412098
0.002409034035856701,0.0028209077587764407,0.0003728017525415769,0.0036370497419232184,0.33746992333926834,0.06749398466785367
0.0005803602877520319,0.0006385460719473794,2.6220579463733916e-06,0.00021934848978491663,0.2570605208080676,0.05141210416161353
0.004377942368602059,3.298824962668279e-05,0.0024557558558835017,0.0005292393911436561,0.018239208105980835,0.003647841621196167
0.0003922427995886605,0.0002225850703403672,0.00011355708524496862,0.00047714776490706665,0.13559605116018372,0.027119210232036745
0.0007639477294121137,0.0002323099532194246,0.00020711473347005395,0.0003280548279811097,0.28434944788900807,0.05686988957780161
0.000813845151161318,2.263511426404674e-06,0.0,4.941070621252011e-06,0.03767644740864949,0.007535289481729898
0.0007579484669549498,0.00012733135042519475,1.2757419798460534e-05,0.00026368116210263176,0.13270852001335184,0.02654170400267037
0.000664397480970125,0.0003084568348647402,1.844864650608107e-06,0.00038382940701661337,0.15321758513949488,0.030643517027898977
0.0007248520653566655,0.00021909068666360596,0.0001942278030118227,0.0004083989771103101,0.14284936723355174,0.02856987344671035
0.0009436366199940749,0.0016269222084809155,0.0018601436041958683,0.00037645910806945074,0.2873916205746135,0.057478324114922694
0.0005387023121496225,0.00132609261002716,9.989073758910409e-05,0.00022218723828658102,0.15424192343706122,0.030848384687412245
0.007291138692661023,0.29487503708095014,0.14544698928132543,0.1593207123286762,0.6038055870324387,0.12076111740648773
0.016567233312190247,0.0006137199298905599,0.0031698395040453582,0.002576380414370411,0.5435474511814747,0.10870949023629495
0.00437229643414862,0.0001586529870088841,0.0,0.0007333299102032999,0.5033611777541328,0.10067223555082656
0.014484435380607334,0.0019474224742074015,0.00356181378041198,0.002479968014277256,0.46106476269805935,0.09221295253961187
0.00847877253105861,0.0027984557463753825,0.0035596263470419696,0.0015668241112461456,0.40667789172297286,0.08133557834459457
0.06739873280579195,0.1181519095922702,0.09025374676770902,0.12419894525605951,1.1445903675332287,0.22891807350664575
0.010592722507890083,0.0017401411137759632,0.004904563888713428,0.0017959977409306663,0.6597058152266918,0.13194116304533837
0.18236818821493428,0.0006747050549412977,0.10011605539866468,0.13260347777984305,0.08229891232181857,0.016459782464363713
0.14109844599851962,0.00020939172904547778,0.1251992659900113,0.1576790942623653,0.07280030016105535,0.01456006003221107
0.2071500022432554,0.11783634476173344,0.11773885018525085,0.0991981077813598,0.052003051839017475,0.010400610367803495
0.0018746069840853477,0.0044141181742322205,0.0033542774916061335,0.0019579415052228513,0.8284849393866788,0.16569698787733575
0.03446911650209822,0.18930929742728847,0.07360038128913568,0.06187583373077438,0.7563347414635339,0.15126694829270676
0.12452604229868552,0.019273911566107558,0.1491150823683907,0.11686106012195045,0.08729262914139443,0.017458525828278885
0.14910296242821156,0.21468660291348185,0.16329567796767475,0.10884438366599339,0.05232165289436218,0.010464330578872435
0.0027408664945701767,6.060662650508736e-08,0.0,0.00016653750110511218,0.005673768632332842,0.0011347537264665684
0.003455338904021707,0.0013846128709248044,0.000575281936493176,0.0010352359989199752,0.04113141191101244,0.008226282382202488
0.003441549660763434,0.0022787280521170345,0.0,0.0015060769331643193,0.1506418282051597,0.03012836564103194
3.2637885652076133e-07,0.0,0.0,3.929693420726199e-07,0.006917220490110204,0.0013834440980220407
3.263788565207614e-07,0.0,0.0,2.3668921552664104e-07,0.009903297562877104,0.001980659512575421
0.00045385003356300107,0.0004559026278341182,0.0,0.00016565065724889348,1.0156312498173374,0.20312624996346748
0.00035834062106212026,0.0,0.0001368013919802522,0.00019358128242147403,0.06876835405518894,0.013753670811037788
0.0003089944795594737,0.00023034317575841668,7.357707018490359e-05,0.0003009360284403444,0.2650841793033916,0.053016835860678325
0.000828688762694438,0.00011377215516844757,0.00042759828641726177,0.00024127952527905217,0.11977230748859821,0.023954461497719643
0.0007644725463765181,0.013060737233027142,0.0055711522898905545,0.011352421767608846,0.25039460976396966,0.05007892195279393
0.00043276839387950154,3.0045510154915165e-08,0.0,1.908344555347146e-05,0.000582550782199676,0.0001165101564399352
8.159471413019033e-08,0.0,0.0,2.4980920808299787e-07,2.2365257485256895e-05,4.473051497051379e-06
1.1607276838863824e-05,0.00026128435962822496,0.0,0.00021235720854942473,0.030618185549056712,0.006123637109811343
1.58939317796713e-05,0.0006214456681759033,0.0,0.0002044928837647604,0.11076953252393386,0.022153906504786772
2.1530263025357105e-05,0.001910227593940308,0.00025440972380985524,0.0004426937033261829,0.023032821929378673,0.004606564385875735
2.63905610620986e-05,0.0003000210094767432,0.0,8.752044770087778e-05,0.32375037770986803,0.06475007554197361
2.4529509038089924e-05,3.810835039707692e-05,0.000985345084436364,0.0004164869111513105,0.053324781345672756,0.010664956269134551
5.394640296506338e-05,6.504600112085822e-05,0.0,2.1828591751069242e-05,0.08783885134796733,0.017567770269593466
