ExtraTreesRegressor,GradientBoostingRegressor,AdaBoostRegressor,RandomForestRegressor,sum,avg
0.004043546555308206,0.0020068495248738447,0.012782761079322365,0.009203200795582546,0.22699930988588674,0.045399861977177346
0.020014965114453633,0.013369171389741951,0.012217417664591642,0.011200511192998626,0.18020089485009447,0.03604017897001889
0.007844332901026511,0.035188032584641156,0.04929672097218046,0.07393110025729376,0.6501128128196182,0.13002256256392364
0.014337301363470976,0.06496787936660714,0.08203604130176506,0.03745876333957007,0.2902591068894099,0.058051821377881986
0.0012368505961626462,0.013362304682658099,0.017379357646285367,0.0024327602668621023,0.17693916706801976,0.03538783341360395
0.011047861424248457,0.03267023577886638,2.434959610060658e-06,0.01927849460892727,0.7982773765388101,0.15965547530776203
0.019302548962756638,0.011769862363099454,0.01582824381468352,0.009275944799300006,0.22797572122154536,0.04559514424430907
0.006546226187954827,0.0,0.0,0.0009865296562328852,0.041502542822758545,0.008300508564551709
0.020143514148739203,0.008537036831153247,0.01981337758756621,0.011433120244811284,0.19583001585203563,0.039166003170407124
0.013962821720902857,0.01284907976073795,0.0,0.01633725376144979,1.2401133751050486,0.24802267502100972
0.018951626356602875,0.025560957332958083,0.016112930472135918,0.008610917383704878,0.20322119925833076,0.04064423985166615
0.021193834528212732,0.011756517444340645,0.007359708297948411,0.013512323132832325,0.4227295960573711,0.08454591921147422
0.018639058032177594,0.03853914118706711,0.02325716197555137,0.012877588799143249,0.15861398854695322,0.03172279770939064
0.03196694915209566,0.018426340693894566,0.012383546398290523,0.04556871208335937,1.2162476279611196,0.24324952559222393
0.03243324343605291,0.008010278110364555,0.012473704689093633,0.028552593312774238,0.692462240277659,0.1384924480555318
0.006339956319332745,0.002279157996070551,0.0,0.00028699911432093967,0.7313126424376374,0.14626252848752747
0.06038488240794479,0.005373422939210851,0.036508631144488206,0.03239671994218885,0.7154204610231064,0.1430840922046213
0.09339587176129042,0.04405984410757328,0.03310624507593614,0.055529272822337605,0.8101375577130828,0.16202751154261658
0.030946568977149837,0.046510304340907214,0.32614558548362366,0.024715990915338364,1.993743541350125,0.398748708270025
0.029505346558117842,0.02961974711316235,0.03141184310950952,0.0305273768822494,0.9036041500654635,0.1807208300130927
0.013912352675229011,0.07012659805535705,0.01665929961407444,0.02272403241941835,0.6464988952707192,0.12929977905414386
0.012168438351052831,0.03663325793830028,0.008545491517463198,0.05037097406383863,0.7489250808052899,0.14978501616105797
0.0006796824014471828,0.00011809655726349808,0.0027730323551292645,0.004057378611493656,0.5744246115938055,0.1148849223187611
0.0120716161060433,0.08038274081219979,0.12989013365628788,0.006573330708681177,2.2693863336789475,0.4538772667357895
0.029501880306262888,0.002719130346406786,0.025840642625693733,0.04559712918123424,1.530986332813682,0.3061972665627364
0.012750839254747655,0.10846014172853513,0.008380957057196325,0.030943532920572846,0.7096817801296781,0.14193635602593563
0.019728462189822472,0.003048567449109828,0.004341714606329252,0.022426221577015463,0.897202793345343,0.1794405586690686
0.000501984652664704,0.0008357276045159582,0.0,0.00041377030930592114,0.0038840308068579924,0.0007768061613715985
0.15067139616061032,0.029843347908563474,0.010262223973205902,0.1437995213699784,0.48954082361420215,0.09790816472284043
0.16757009435541761,0.08995478509413724,0.019474024461913257,0.07977649441649945,0.3106041134817058,0.06212082269634116
0.0032196950006206306,0.0003145887212719228,0.0,0.001775165813037567,0.15345636090346648,0.030691272180693296
0.0005499556430470726,0.0,0.014303425615338282,0.00047794315162284036,0.18476658499581095,0.03695331699916219
0.0016498669291915024,0.027548729104017948,0.0,0.0003085174620517984,2.73684642554614,0.547369285109228
0.0,7.062214986812625e-05,0.0,0.0,0.1015154729583949,0.02030309459167898
0.009127488665575906,0.02005854309419344,0.007523812330411099,0.0072299632070721275,0.22022283501962148,0.0440445670039243
