ExtraTreesRegressor,GradientBoostingRegressor,AdaBoostRegressor,RandomForestRegressor,sum,avg
0.00010208144755123762,1.1754824595675819e-05,0.0,0.00010332422276154723,0.3208664186427006,0.06417328372854011
0.006119513422491255,0.0004334087059675113,0.0016535813574367652,0.014853342526078244,0.27631893278828423,0.05526378655765685
0.006792193238664516,0.00039519915913053703,0.006742128450124456,0.004643862587346269,0.9394989942225827,0.18789979884451652
0.0005489348858245235,0.002742673457654962,0.0015368166615750496,0.0017463446354688311,0.5076942947744526,0.10153885895489052
0.010409611544760685,0.0011024272985767863,0.0015000803590054933,0.0005017377429928028,0.21768530092244603,0.043537060184489204
0.006426427387816696,0.0005097585626973477,0.001844147170008216,0.011144596460437394,1.3031784880099968,0.26063569760199934
0.009419786571561057,0.002823049042192716,0.002818733089183919,0.012066596968141708,0.2959136273824502,0.05918272547649004
0.0034894411958760778,0.00024172751515112487,0.0,0.00017753656111196015,0.041839777977370325,0.008367955595474066
0.006644551650944135,0.005871812645041365,0.004544361178114359,0.010760175813325617,0.2976879918544864,0.05953759837089728
0.009252272781261497,0.02037531150790963,0.003623003351426521,0.006374097815148218,2.1491850017638283,0.4298370003527657
0.016057114687957768,0.0005404423473548877,0.004902315115462659,0.0036099350012981143,0.30610604950801634,0.06122120990160327
0.010836737625322756,0.010708298295892062,0.019504439232730042,0.012316705465631976,0.5657173413960992,0.11314346827921984
0.0011460228107664876,0.002767813071980917,0.003314171022926649,0.0024472955514851184,0.28143045144292655,0.05628609028858531
0.01130120606189331,0.000859807757976757,0.0003038243563535905,0.0011446666691236963,1.9837286766963562,0.39674573533927127
0.014723992291035931,0.001732698134288452,0.0,0.0018925071406287561,0.6571043446256414,0.13142086892512828
0.0030284408496531667,0.0009977468976551144,0.0008896437150580027,0.0011269179382625365,0.7917806827993812,0.15835613655987624
0.015283236735838047,0.001757682070039118,0.0,0.0018969623944656623,1.0383397048650154,0.20766794097300306
0.005698535721612513,0.0017082073977609936,0.00033437013379975064,0.0004556627443017184,1.1146614771207632,0.22293229542415266
0.0042839411756603,0.0023678813041147617,0.0012027900316666383,0.0013144237967807585,2.881598073183,0.5763196146366
0.012164277374185021,0.00047973600234081144,0.0016497222339761303,0.0005711802009832978,1.1291867443599428,0.22583734887198856
