ExtraTreesRegressor,GradientBoostingRegressor,AdaBoostRegressor,RandomForestRegressor,sum,avg
0.004961304077585144,0.004407359535896889,0.005727042489138674,0.007967431135984167,0.041946947031845275,0.008389389406369055
0.004021992506860623,0.0030755042293069096,9.120363041927009e-16,0.0021784508172683903,0.5613386752162344,0.11226773504324687
0.0033010268066953007,0.004899003739756008,0.0028589055767208535,0.006209768438488768,0.20993744086631122,0.04198748817326224
0.005743974536548487,0.013059487699385398,0.009786938140338854,0.0029476717588843475,0.39087533925585555,0.0781750678511711
0.018837378174247233,0.13251755408520963,0.010311542092357129,0.0702854728246757,0.5952507152062602,0.11905014304125203
0.002629836830449403,0.004404414886280372,0.0039112083793877706,0.003673107859227857,0.16236353588914323,0.032472707177828644
0.004795313552517679,0.0037796498436351326,3.134272883478442e-07,0.002141167172785949,0.3012035967503156,0.06024071935006312
0.0007725489177589081,0.0,0.0,0.0001556766784931529,0.06989443735516854,0.013978887471033707
0.0050717716292054535,0.05632581521642229,0.0002556527357484783,0.0020543409735271304,0.5750161287800001,0.11500322575600001
0.0038276589908094634,0.002088992910449795,0.0,0.0038065042900152007,0.1698443790063213,0.03396887580126426
0.0038286088597980915,0.0024647981517407027,0.0002506796676486833,0.0022057618893907183,0.2051702536652248,0.04103405073304496
0.006063999641483074,0.009694162761994932,0.0038575857941141887,0.003714417366022441,0.44054734000930595,0.08810946800186119
0.004927282444210325,0.00495198745712019,0.007992223216263541,0.0056643815743349065,0.3154940436129794,0.06309880872259588
0.03566349421732636,0.019233492973044587,0.010242642646143628,0.01597582455861423,2.1276005380449425,0.4255201076089885
0.03892350494220048,0.0513043361134913,0.05938579498856763,0.006537272330848245,0.8540362591484187,0.17080725182968376
0.05368202042874714,0.009153105251619147,0.0012800548079593276,0.07578999467660581,0.7085271235753018,0.14170542471506037
0.025253861555593865,0.00763462518843155,0.0342664640858298,0.013782003634241917,0.7188840142492123,0.14377680284984246
0.019857832611918275,0.0034824652894547906,0.025700946943301377,0.004215803466069369,0.7451705559965176,0.14903411119930352
0.06689500890507219,0.10295936469968943,0.08261652334942243,0.10554303134340492,2.1003694930099455,0.42007389860198907
0.026010075966599332,0.03285633407696958,0.01196235442721499,0.02704395516130737,1.2952574085277109,0.25905148170554215
0.017486963231970434,0.0,0.02342579252385423,0.020096089049439287,0.5291646755637367,0.10583293511274734
0.009744572622452609,0.011752067557658123,0.009421685293478858,0.0335914368187338,0.698318965895978,0.13966379317919558
0.02623384038423695,0.0036970672981140647,0.015507757117404073,0.036357337203227376,0.8043225795392605,0.16086451590785208
0.04852284464098671,0.05225180088498453,0.13560452306865403,0.011962678463394601,3.454747984334016,0.6909495968668031
