ExtraTreesRegressor,GradientBoostingRegressor,AdaBoostRegressor,RandomForestRegressor,sum,avg
0.018451515784942876,0.00399625796503104,0.01798340399855667,0.0009398196033103249,5.872037302674097,1.1744074605348194
0.06835252107673695,0.0015183109960525169,0.03264162015849476,0.05415520950279222,0.19172224807683835,0.03834444961536767
0.007248638885921474,0.002107761717423338,0.014572255239740744,0.003569115838216708,0.5309855476580915,0.10619710953161829
0.0034400266523190066,0.0010364403429244246,0.01272338785574237,0.0026615994349458373,0.36987964549497854,0.07397592909899571
0.0014698240699815616,0.05168976859858218,0.0,6.611740617460696e-05,0.9221795741734617,0.18443591483469235
0.032101980878061875,0.008694814089885707,0.019817145597924864,0.015697922841566812,0.3586773181751945,0.0717354636350389
0.08099314791504697,0.4555066862562751,0.12016296916600687,0.24591348781683364,0.21848899118598986,0.04369779823719797
0.00011979980402802013,2.418225855449668e-06,0.0,4.20819533726017e-06,0.039221981085331474,0.007844396217066296
0.08451071646698469,0.013666520735060517,0.011988407138165342,0.047962329892924274,0.20774450419428028,0.041548900838856054
0.015530183466870323,0.050210504649317686,0.01161914410697187,0.009127116828088094,0.47201662193379024,0.09440332438675805
0.07651458328885016,0.13099834725754295,0.15108389709854478,0.2166964115946597,0.1641574838830721,0.03283149677661442
0.02253296576295891,0.010354801920017165,0.11286400390454202,0.0445558574546169,0.7201685329291663,0.14403370658583325
0.0037015464310032175,0.008185636518022682,0.008318529323619945,0.001547632910660875,0.4610366298571006,0.09220732597142012
0.004707335692557472,0.0004483951527364318,0.006314002906992046,0.003947348333448767,0.649607473839292,0.1299214947678584
0.03161058016457644,0.00016898927469123195,0.004992501043183703,0.002679365698266038,0.3903686542560256,0.07807373085120513
0.0012312915203156766,3.129864134503621e-05,0.016992025844118595,6.262639570215607e-05,0.4187350376059987,0.08374700752119973
0.009774283074501894,0.022414190118535994,0.007279351877441293,6.443290675138152e-05,0.36112346737379764,0.07222469347475953
0.03911429594457905,0.0036654727213659625,0.009172267130976295,0.004717187227229355,6.167119470475801,1.2334238940951603
0.0026059478094934306,6.653475870150124e-11,0.0008748489005774372,4.413885483601349e-06,0.28338134153366157,0.056676268306732315
0.01739512350147829,0.000797925595894942,0.000843370879339208,0.0007229809706057396,2.6005452005892824,0.5201090401178565
0.008516670456336799,0.00858445185201689,0.01061105106843616,0.0025277238821881575,0.8781150264906412,0.17562300529812824
0.011155073941793058,1.7753734144733782e-05,0.00873517174814582,0.001678330998488805,0.6843715905626641,0.1368743181125328
0.0006574295595867085,0.0004616466293610574,0.0,0.0016062987979626217,0.806367840868984,0.16127356817379682
0.0044711513166838385,0.004180005997287049,0.0,4.483312905894899e-05,0.2991015099686646,0.059820301993732915
0.006230149324951514,0.0013032251778615704,0.0022561566839794213,0.0026577850111423077,2.0931766607669715,0.4186353321533943
0.011289030920480534,0.007023491881644175,0.0,0.0009252952746665409,0.829313555804715,0.165862711160943
0.013887663005789554,0.0,0.0027131128441631683,0.0027003698765315043,0.8872361116738687,0.17744722233477375
0.0009046053344720592,0.0,0.0,1.000495246429748e-05,0.13432868732042164,0.026865737464084327
0.00046676944698575496,0.0,0.0,1.5563176677090954e-06,1.0626690847691398,0.21253381695382795
0.0007272497249300872,1.9362257227088136e-05,0.0,1.2960946750102758e-05,1.086419477163852,0.2172838954327704
1.2239900181127319e-06,0.0,0.0,0.0,0.009291803751310522,0.0018583607502621045
1.974838368994687e-06,0.0,0.0,0.0,0.020563970012971257,0.0041127940025942515
5.3328248181169854e-06,0.0,0.0,1.8273220998611603e-09,2.8301349429801155,0.5660269885960231
4.04704652932839e-06,0.0,0.0,1.235051643831859e-07,0.39927601406705443,0.07985520281341088
0.29484197267888834,0.17598302229698537,0.31378019020933345,0.20702768094487914,0.18833826243160057,0.03766765248632011
0.07023872044436395,0.005241023691227322,0.029125958643559886,0.058629558783158266,0.14461088660243074,0.02892217732048615
0.00491927488047941,0.0005242417432565394,0.013486725614720165,0.001927476691818562,0.37578893011054637,0.07515778602210928
0.0006386576109353141,4.136290903817001e-06,0.0,1.4053182180499294e-05,0.06226828501440895,0.01245365700288179
0.0,0.0,0.0,0.0,0.0,0.0
8.645304189349031e-07,2.2734435875808602e-08,0.0,4.710798658874569e-07,0.042812024175152105,0.00856240483503042
8.1748311992242e-07,1.234460370570247e-06,0.0,1.2158637371907208e-06,0.09549297782233851,0.0190985955644677
2.4439953651115685e-06,0.0,0.0,1.0605321669254492e-06,0.04870251079757067,0.009740502159514133
1.2928959953415789e-06,5.607720030356375e-07,0.0,1.1755577130942407e-06,0.03902736232271671,0.007805472464543342
6.669648887018313e-07,2.3584723258232578e-07,0.0,4.902152168042245e-06,0.07443974586695722,0.014887949173391443
1.056212655263143e-06,1.1086917694837502e-06,0.0,5.995322562439829e-07,0.06624507731102167,0.013249015462204333
1.8501667806138082e-06,9.230020487722295e-07,0.0,2.096195250646625e-06,0.019087294753435933,0.0038174589506871867
4.180072618366029e-06,1.2638059697572726e-07,0.0,3.7346044714604505e-06,0.020268006588142193,0.004053601317628439
9.270130212652333e-07,1.2279653595075652e-06,0.0,1.0065798867439178e-06,0.017583309947994154,0.0035166619895988308
3.7573261669172777e-06,4.344304413001381e-07,0.0,1.5031202453993787e-06,0.113820248600269,0.0227640497200538
9.180129663819785e-07,0.0,0.0,1.49308797642989e-06,0.03446981433326054,0.006893962866652108
1.0565015908504162e-06,0.0,0.0,4.9604804519767235e-06,0.013549042290839005,0.0027098084581678008
3.2617951648806886e-06,1.770306565928389e-07,0.0,2.9961079629511137e-06,0.01850077202883387,0.003700154405766774
1.5851171779740047e-06,4.129611418431228e-07,0.0,6.039483018752356e-06,0.01779478809072847,0.0035589576181456937
1.2353846392455472e-06,2.1628509947137706e-07,0.0,4.247141463237966e-06,0.005261667243198267,0.0010523334486396536
5.182289478301183e-06,2.2294318484947707e-09,0.0,3.938793794050263e-06,0.06102385119214257,0.012204770238428513
6.104688984766405e-06,3.741052383305304e-07,0.0,3.513219834782451e-06,0.0076196633898801555,0.0015239326779760312
9.79728111848089e-06,1.751313071292149e-07,0.0,1.9651208528645237e-05,0.012326857332085026,0.0024653714664170053
4.995367788260842e-06,1.1832127891572496e-07,0.0,1.3152152751373049e-05,0.0058986870371207905,0.0011797374074241581
6.2155623927046605e-06,2.221384740853201e-10,0.0,4.120916231453641e-06,0.003539358256513879,0.0007078716513027758
1.742920816289075e-06,2.618398640522144e-07,0.0,8.645531444665958e-07,0.018336220285888716,0.003667244057177743
1.9440280503924776e-06,9.046673950742101e-08,0.0,7.363686570905873e-07,0.12465122138402297,0.024930244276804594
2.4236904227848764e-06,2.5000681401025075e-09,0.0,1.5327183532421624e-07,0.004470042539667268,0.0008940085079334536
1.8240807894897215e-06,3.611818154410962e-07,0.0,1.7316887976792308e-06,0.005259782698585485,0.001051956539717097
2.381740762762585e-06,5.337924850710593e-07,0.0,5.284029651165173e-07,0.00243185382033614,0.000486370764067228
7.060289276731781e-07,3.757151934046129e-09,0.0,2.388917995996425e-07,0.06677952106081783,0.013355904212163566
5.267665641637637e-07,1.0046866148905724e-06,0.0,2.7447600421651927e-07,0.0035539417714270894,0.0007107883542854179
7.370974075028279e-06,2.773111586367548e-07,0.0,5.277816683414221e-07,0.004776811394879401,0.0009553622789758801
9.470508040660116e-05,0.00019294161117008096,0.001548405998286653,0.0004654018593508124,0.12706960166428677,0.025413920332857352
