inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 157, 28, 53, 20, 210, 48, 1172.84, 43512.44, 0.03, 37.10, 2417.36, 0.41
values_84, 156, 28, 51, 17, 207, 45, 1136.81, 47746.17, 0.02, 42, 2652.57, 0.44
values_65, 170, 28, 58, 25, 228, 53, 1305.97, 42417.77, 0.03, 32.48, 2356.54, 0.41
values_96, 163, 28, 55, 20, 218, 48, 1217.52, 46874.59, 0.03, 38.50, 2604.14, 0.43
values_28, 183, 28, 67, 33, 250, 61, 1482.68, 42144.18, 0.04, 28.42, 2341.34, 0.40
values_54, 161, 28, 54, 21, 215, 49, 1207.16, 43457.85, 0.03, 36, 2414.33, 0.41
values_15, 173, 28, 62, 29, 235, 57, 1370.73, 41027.34, 0.03, 29.93, 2279.30, 0.40
values_87, 152, 28, 48, 15, 200, 43, 1085.25, 48619.33, 0.02, 44.80, 2701.07, 0.44
values_59, 155, 28, 49, 16, 204, 44, 1113.72, 47750.92, 0.02, 42.88, 2652.83, 0.44
values_5, 162, 28, 53, 20, 215, 48, 1200.77, 44548.45, 0.03, 37.10, 2474.91, 0.42
values_92, 183, 28, 68, 32, 251, 60, 1482.63, 44108.23, 0.03, 29.75, 2450.46, 0.42
values_0, 173, 28, 61, 26, 234, 54, 1346.64, 44232.07, 0.03, 32.85, 2457.34, 0.42
values_77, 180, 28, 64, 28, 244, 56, 1416.99, 45343.83, 0.03, 32, 2519.10, 0.42
values_17, 166, 28, 59, 25, 225, 53, 1288.78, 42581.36, 0.03, 33.04, 2365.63, 0.41
values_12, 168, 28, 58, 25, 226, 53, 1294.51, 42045.69, 0.03, 32.48, 2335.87, 0.40
values_33, 155, 28, 50, 17, 205, 45, 1125.83, 46357.70, 0.02, 41.18, 2575.43, 0.43
values_25, 185, 28, 71, 36, 256, 64, 1536, 42410.67, 0.04, 27.61, 2356.15, 0.41
values_19, 153, 28, 50, 17, 203, 45, 1114.85, 45905.43, 0.02, 41.18, 2550.30, 0.43
values_97, 172, 28, 59, 26, 231, 54, 1329.38, 42233.35, 0.03, 31.77, 2346.30, 0.40
values_81, 164, 28, 58, 24, 222, 52, 1265.50, 42816.00, 0.03, 33.83, 2378.67, 0.41
values_8, 173, 28, 61, 28, 234, 56, 1358.92, 41447.09, 0.03, 30.50, 2302.62, 0.40
values_73, 160, 28, 54, 21, 214, 49, 1201.55, 43255.72, 0.03, 36, 2403.10, 0.41
values_89, 156, 28, 52, 19, 208, 47, 1155.35, 44268.32, 0.03, 38.32, 2459.35, 0.42
values_82, 178, 28, 65, 31, 243, 59, 1429.48, 41962.22, 0.03, 29.35, 2331.23, 0.40
values_34, 153, 28, 48, 15, 201, 43, 1090.68, 48862.43, 0.02, 44.80, 2714.58, 0.45
values_70, 153, 28, 48, 15, 201, 43, 1090.68, 48862.43, 0.02, 44.80, 2714.58, 0.45
values_29, 164, 28, 55, 21, 219, 49, 1229.62, 45086.12, 0.03, 36.67, 2504.78, 0.42
values_51, 169, 28, 62, 26, 231, 54, 1329.38, 44380.81, 0.03, 33.38, 2465.60, 0.42
values_57, 179, 28, 67, 31, 246, 59, 1447.13, 43787.36, 0.03, 30.26, 2432.63, 0.41
values_88, 177, 28, 63, 30, 240, 58, 1405.92, 41333.91, 0.03, 29.40, 2296.33, 0.40
values_23, 179, 28, 64, 29, 243, 57, 1417.39, 43792.53, 0.03, 30.90, 2432.92, 0.41
values_45, 180, 28, 65, 28, 245, 56, 1422.80, 46241.06, 0.03, 32.50, 2568.95, 0.43
values_66, 155, 28, 50, 17, 205, 45, 1125.83, 46357.70, 0.02, 41.18, 2575.43, 0.43
values_36, 175, 28, 65, 32, 240, 60, 1417.65, 40314.53, 0.04, 28.44, 2239.70, 0.39
values_56, 159, 28, 53, 20, 212, 48, 1184.01, 43926.85, 0.03, 37.10, 2440.38, 0.41
values_26, 172, 28, 61, 28, 233, 56, 1353.11, 41269.97, 0.03, 30.50, 2292.78, 0.40
values_43, 170, 28, 61, 27, 231, 55, 1335.49, 42241.18, 0.03, 31.63, 2346.73, 0.40
values_52, 174, 28, 63, 28, 237, 56, 1376.34, 43354.81, 0.03, 31.50, 2408.60, 0.41
values_98, 177, 28, 63, 27, 240, 55, 1387.53, 45325.86, 0.03, 32.67, 2518.10, 0.42
values_61, 186, 28, 69, 31, 255, 59, 1500.07, 46744.24, 0.03, 31.16, 2596.90, 0.43
values_44, 162, 28, 56, 21, 218, 49, 1224.01, 45696.25, 0.03, 37.33, 2538.68, 0.43
values_68, 154, 28, 49, 16, 203, 44, 1108.26, 47516.85, 0.02, 42.88, 2639.82, 0.44
values_41, 157, 28, 51, 18, 208, 46, 1148.90, 45573.07, 0.03, 39.67, 2531.84, 0.43
values_85, 161, 28, 53, 20, 214, 48, 1195.18, 44341.25, 0.03, 37.10, 2463.40, 0.42
values_79, 168, 28, 59, 26, 227, 54, 1306.36, 41502.04, 0.03, 31.77, 2305.67, 0.40
values_71, 183, 28, 71, 36, 254, 64, 1524, 42079.33, 0.04, 27.61, 2337.74, 0.40
values_63, 176, 28, 64, 26, 240, 54, 1381.17, 47597.35, 0.03, 34.46, 2644.30, 0.44
values_20, 170, 28, 60, 26, 230, 54, 1323.62, 42763.24, 0.03, 32.31, 2375.74, 0.41
values_74, 168, 28, 59, 24, 227, 52, 1294.00, 44535.16, 0.03, 34.42, 2474.18, 0.42
values_72, 169, 28, 60, 27, 229, 55, 1323.93, 41188.98, 0.03, 31.11, 2288.28, 0.40
values_86, 164, 28, 56, 23, 220, 51, 1247.93, 42538.26, 0.03, 34.09, 2363.24, 0.41
values_75, 170, 28, 61, 28, 231, 56, 1341.50, 40915.72, 0.03, 30.50, 2273.10, 0.40
values_55, 167, 28, 58, 24, 225, 52, 1282.60, 43394.60, 0.03, 33.83, 2410.81, 0.41
values_14, 177, 28, 64, 28, 241, 56, 1399.57, 44786.32, 0.03, 32, 2488.13, 0.42
values_47, 179, 28, 66, 32, 245, 60, 1447.19, 41787.56, 0.03, 28.88, 2321.53, 0.40
values_91, 181, 28, 67, 32, 248, 60, 1464.91, 42940.14, 0.03, 29.31, 2385.56, 0.41
values_64, 181, 28, 66, 33, 247, 61, 1464.89, 41016.98, 0.04, 28, 2278.72, 0.40
values_11, 154, 28, 50, 17, 204, 45, 1120.34, 46131.57, 0.02, 41.18, 2562.86, 0.43
values_49, 152, 28, 48, 15, 200, 43, 1085.25, 48619.33, 0.02, 44.80, 2701.07, 0.44
values_62, 151, 28, 48, 15, 199, 43, 1079.83, 48376.24, 0.02, 44.80, 2687.57, 0.44
values_80, 162, 28, 55, 22, 217, 50, 1224.72, 42865.09, 0.03, 35, 2381.39, 0.41
values_39, 163, 28, 57, 24, 220, 52, 1254.10, 41698.72, 0.03, 33.25, 2316.60, 0.40
values_90, 170, 28, 62, 27, 232, 55, 1341.28, 43119.52, 0.03, 32.15, 2395.53, 0.41
values_53, 177, 28, 61, 27, 238, 55, 1375.96, 43521.22, 0.03, 31.63, 2417.85, 0.41
values_94, 177, 28, 66, 30, 243, 58, 1423.49, 43843.47, 0.03, 30.80, 2435.75, 0.41
values_7, 170, 28, 61, 28, 231, 56, 1341.50, 40915.72, 0.03, 30.50, 2273.10, 0.40
values_31, 173, 28, 63, 30, 236, 58, 1382.48, 40645.02, 0.03, 29.40, 2258.06, 0.39
values_93, 188, 28, 70, 34, 258, 62, 1536.18, 44278.21, 0.03, 28.82, 2459.90, 0.42
values_38, 166, 28, 56, 22, 222, 50, 1252.94, 44650.09, 0.03, 35.64, 2480.56, 0.42
values_58, 173, 28, 61, 26, 234, 54, 1346.64, 44232.07, 0.03, 32.85, 2457.34, 0.42
values_78, 159, 28, 52, 19, 211, 47, 1172.02, 44906.80, 0.03, 38.32, 2494.82, 0.42
values_50, 167, 28, 59, 26, 226, 54, 1300.60, 41319.21, 0.03, 31.77, 2295.51, 0.40
values_3, 161, 28, 54, 21, 215, 49, 1207.16, 43457.85, 0.03, 36, 2414.33, 0.41
