inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 181, 28, 67, 32, 248, 60, 1464.91, 42940.14, 0.03, 29.31, 2385.56, 0.41
values_84, 153, 28, 49, 16, 202, 44, 1102.81, 47282.77, 0.02, 42.88, 2626.82, 0.44
values_65, 188, 28, 70, 35, 258, 63, 1542.14, 43179.87, 0.04, 28, 2398.88, 0.41
values_96, 161, 28, 54, 21, 215, 49, 1207.16, 43457.85, 0.03, 36, 2414.33, 0.41
values_28, 167, 28, 57, 24, 224, 52, 1276.90, 42456.88, 0.03, 33.25, 2358.72, 0.41
values_54, 164, 28, 56, 22, 220, 50, 1241.65, 44247.83, 0.03, 35.64, 2458.21, 0.42
values_15, 154, 28, 49, 16, 203, 44, 1108.26, 47516.85, 0.02, 42.88, 2639.82, 0.44
values_87, 177, 28, 65, 30, 242, 58, 1417.63, 43001.49, 0.03, 30.33, 2388.97, 0.41
values_59, 155, 28, 49, 16, 204, 44, 1113.72, 47750.92, 0.02, 42.88, 2652.83, 0.44
values_5, 163, 28, 58, 25, 221, 53, 1265.87, 41115.47, 0.03, 32.48, 2284.19, 0.40
values_92, 173, 28, 62, 29, 235, 57, 1370.73, 41027.34, 0.03, 29.93, 2279.30, 0.40
values_0, 158, 28, 53, 20, 211, 48, 1178.43, 43719.64, 0.03, 37.10, 2428.87, 0.41
values_77, 166, 28, 57, 24, 223, 52, 1271.20, 42267.34, 0.03, 33.25, 2348.19, 0.40
values_17, 158, 28, 52, 19, 210, 47, 1166.46, 44693.98, 0.03, 38.32, 2483.00, 0.42
values_12, 160, 28, 53, 20, 213, 48, 1189.60, 44134.05, 0.03, 37.10, 2451.89, 0.42
values_33, 174, 28, 62, 28, 236, 56, 1370.54, 42486.61, 0.03, 31, 2360.37, 0.41
values_25, 176, 28, 65, 31, 241, 59, 1417.72, 41616.85, 0.03, 29.35, 2312.05, 0.40
values_19, 170, 28, 60, 26, 230, 54, 1323.62, 42763.24, 0.03, 32.31, 2375.74, 0.41
values_97, 159, 28, 53, 20, 212, 48, 1184.01, 43926.85, 0.03, 37.10, 2440.38, 0.41
values_81, 182, 28, 71, 37, 253, 65, 1523.66, 40932.89, 0.04, 26.86, 2274.05, 0.40
