values_27,117
values_84,210
values_65,120
values_96,131
values_28,206
values_54,210
values_15,120
values_87,117
values_59,200
values_5,120
values_92,185
values_0,41
values_77,117
values_17,117
values_12,185
values_33,185
values_25,120
values_19,200
values_97,117
values_81,34
values_8,206
values_73,185
values_89,200
values_82,185
values_34,210
values_70,41
values_29,200
values_51,34
values_57,117
values_88,206
values_23,185
values_45,120
values_66,131
values_36,131
values_56,131
values_26,131
values_43,185
values_52,185
values_98,206
values_61,34
values_44,210
values_68,206
values_41,34
values_85,120
values_79,200
values_71,34
values_63,185
values_20,41
values_74,210
values_72,185
values_86,131
values_75,120
values_55,120
values_14,210
values_47,117
values_91,34
values_64,210
values_11,34
values_49,200
values_62,185
values_80,41
values_39,200
values_90,41
values_53,185
values_94,210
values_7,117
values_31,34
values_93,185
values_38,206
values_58,206
values_78,206
values_50,41
values_3,185
values_13,185
values_83,185
values_1,34
values_21,34
values_32,185
values_22,185
values_9,200
values_6,131
values_76,131
values_18,206
values_16,131
values_40,41
values_2,185
values_60,41
values_99,200
values_48,206
values_69,200
values_46,131
values_24,210
values_95,120
values_42,185
values_37,117
values_10,41
values_67,117
values_35,120
values_30,41
values_4,210
