values_27,24
values_84,11
values_65,21
values_96,19
values_28,15
values_54,17
values_15,19
values_87,14
values_59,16
values_5,10
values_92,11
values_0,14
values_77,18
values_17,8
values_12,3
values_33,4
values_25,17
values_19,4
values_97,19
values_81,17
values_8,10
values_73,27
values_89,23
values_82,21
values_34,7
values_70,15
values_29,17
values_51,20
values_57,15
values_88,6
values_23,14
values_45,2
values_66,14
values_36,28
values_56,13
values_26,17
values_43,14
values_52,28
values_98,17
values_61,6
values_44,16
values_68,3
values_41,26
values_85,10
values_79,28
values_71,4
values_63,15
values_20,14
values_74,26
values_72,21
values_86,19
values_75,2
values_55,20
values_14,18
values_47,7
values_91,13
values_64,13
values_11,23
values_49,3
values_62,22
values_80,13
values_39,8
values_90,24
values_53,26
values_94,11
values_7,27
values_31,10
values_93,6
values_38,12
values_58,23
values_78,16
values_50,28
values_3,19
values_13,20
values_83,7
values_1,14
values_21,5
values_32,7
values_22,25
values_9,28
values_6,12
values_76,26
values_18,25
values_16,17
values_40,23
values_2,12
values_60,21
values_99,9
values_48,23
values_69,12
values_46,6
values_24,7
values_95,20
values_42,22
values_37,10
values_10,3
values_67,10
values_35,8
values_30,15
values_4,25
