values_27,26
values_84,5
values_65,24
values_96,12
values_28,21
values_54,10
values_15,6
values_87,9
values_59,25
values_5,18
values_92,8
values_0,7
values_77,19
values_17,21
values_12,12
values_33,26
values_25,5
values_19,24
values_97,4
values_81,26
values_8,3
values_73,4
values_89,10
values_82,7
values_34,24
values_70,27
values_29,11
values_51,3
values_57,10
values_88,9
values_23,3
values_45,23
values_66,4
values_36,2
values_56,25
values_26,14
values_43,27
values_52,26
values_98,25
values_61,4
values_44,18
values_68,26
values_41,17
values_85,5
values_79,9
values_71,15
values_63,4
values_20,26
values_74,24
values_72,18
values_86,23
values_75,26
values_55,17
values_14,19
values_47,22
values_91,20
values_64,22
values_11,10
values_49,6
values_62,5
values_80,2
values_39,26
values_90,9
values_53,14
values_94,18
values_7,18
values_31,18
values_93,6
values_38,24
values_58,20
values_78,24
values_50,5
values_3,15
values_13,22
values_83,13
values_1,21
values_21,23
values_32,24
values_22,17
values_9,17
values_6,5
values_76,6
values_18,15
values_16,9
values_40,17
values_2,18
values_60,4
values_99,24
values_48,8
values_69,26
values_46,5
values_24,2
values_95,16
values_42,11
values_37,3
values_10,18
values_67,9
values_35,18
values_30,6
values_4,22
