id,clockCycles,assemblyInstr,cInstr,cc4cs
values_27,424,,120721974656761859,0.000
values_84,659,,3331,0.198
values_65,134,,846695692763139,0.000
values_96,9,,16,0.562
values_28,29,,119950201420595,0.000
values_54,129,,6597069766708,0.000
values_15,49,,9517231912540700672,0.000
values_87,374,,468555475579,0.000
values_59,724,,15547246870911778819,0.000
values_5,74,,6947457734149144576,0.000
values_92,744,,12919555075,0.000
values_0,574,,33578838821674738517,0.000
values_77,699,,9517231912540700672,0.000
values_17,664,,120721974656761859,0.000
values_12,54,,1830294831,0.000
values_33,74,,926688126979,0.000
values_25,74,,25234179,0.000
values_19,624,,297366872784899,0.000
values_97,59,,72,0.819
values_81,469,,360287970189639683,0.000
values_8,239,,3331,0.072
values_73,594,,13872634964673036394,0.000
values_89,719,,20993802243,0.000
values_82,839,,1688849860277658,0.000
values_34,594,,50467023,0.000
values_70,354,,7861056357350288663,0.000
values_29,589,,3,196.333
values_51,414,,56774339,0.000
values_57,544,,5374413373443,0.000
values_88,679,,18446744073709650180,0.000
values_23,524,,27744509067299651584,0.000
values_45,139,,27745269929346072791,0.000
values_66,404,,10664523917620484117,0.000
values_36,789,,12919555075,0.000
values_56,74,,119950201420595,0.000
values_26,924,,19239377608126813760,0.000
values_43,509,,468555475579,0.000
values_52,9,,16,0.562
values_98,524,,20084372803648119131,0.000
values_61,1019,,27744509067299651584,0.000
values_44,529,,1798752976,0.000
values_68,84,,14534228995,0.000
values_41,904,,1688849860277658,0.000
values_85,359,,952515097001987,0.000
values_79,339,,7725585220454362388,0.000
values_71,1084,,56774339,0.000
values_63,199,,3,66.333
values_20,449,,37041262510192197632,0.000
values_74,84,,13871790539742904320,0.000
values_72,9,,16,0.562
values_86,919,,83886083,0.000
values_75,204,,3,68.000
values_55,424,,3,141.333
values_14,609,,19043471024336142720,0.000
values_47,414,,12472360755787855459,0.000
values_91,484,,464,1.043
values_64,549,,6597069766708,0.000
values_11,879,,816,1.077
values_49,209,,14534228995,0.000
values_62,14,,7195590419,0.000
values_80,689,,19488235374830944259,0.000
values_39,99,,19043471024336142720,0.000
values_90,509,,1688849860277658,0.000
values_53,114,,952515097001987,0.000
values_94,224,,216754062987624451,0.000
values_7,224,,7861056357350288663,0.000
values_31,29,,13871790539742904320,0.000
values_93,354,,10664523917620484117,0.000
values_38,369,,3720762359811,0.000
values_58,209,,1688849860277658,0.000
values_78,39,,3,13.000
values_50,1119,,7725585220454362388,0.000
values_3,404,,50467023,0.000
values_13,619,,49284,0.013
values_83,589,,7861056357350288663,0.000
values_1,499,,6947457734149144576,0.000
values_21,59,,76,0.776
values_32,444,,243843847652638723,0.000
values_22,239,,3,79.667
values_9,119,,468555475579,0.000
values_6,539,,468555475579,0.000
values_76,889,,14534228995,0.000
values_18,594,,471570213502979,0.000
values_16,504,,352217554841763843,0.000
values_40,779,,13872634964673036394,0.000
values_2,59,,13872236941463781376,0.000
values_60,514,,1688849860277658,0.000
values_99,624,,98568,0.006
values_48,29,,44,0.659
values_69,549,,216754062987624451,0.000
values_46,64,,3,21.333
values_24,339,,3307405574147,0.000
values_95,1064,,297366872784899,0.000
values_42,194,,200,0.970
values_37,799,,6597069766708,0.000
values_10,389,,3307405574147,0.000
values_67,24,,33578838821674738517,0.000
values_35,24,,218103811,0.000
values_30,124,,216754062987624451,0.000
values_4,1149,,3,383.000
