id,cInstr
values_27,120721974656761859
values_84,3331
values_65,846695692763139
values_96,16
values_28,119950201420595
values_54,6597069766708
values_15,9517231912540700672
values_87,468555475579
values_59,15547246870911778819
values_5,6947457734149144576
values_92,12919555075
values_0,33578838821674738517
values_77,9517231912540700672
values_17,120721974656761859
values_12,1830294831
values_33,926688126979
values_25,25234179
values_19,297366872784899
values_97,72
values_81,360287970189639683
values_8,3331
values_73,13872634964673036394
values_89,20993802243
values_82,1688849860277658
values_34,50467023
values_70,7861056357350288663
values_29,3
values_51,56774339
values_57,5374413373443
values_88,18446744073709650180
values_23,27744509067299651584
values_45,27745269929346072791
values_66,10664523917620484117
values_36,12919555075
values_56,119950201420595
values_26,19239377608126813760
values_43,468555475579
values_52,16
values_98,20084372803648119131
values_61,27744509067299651584
values_44,1798752976
values_68,14534228995
values_41,1688849860277658
values_85,952515097001987
values_79,7725585220454362388
values_71,56774339
values_63,3
values_20,37041262510192197632
values_74,13871790539742904320
values_72,16
values_86,83886083
values_75,3
values_55,3
values_14,19043471024336142720
values_47,12472360755787855459
values_91,464
values_64,6597069766708
values_11,816
values_49,14534228995
values_62,7195590419
values_80,19488235374830944259
values_39,19043471024336142720
values_90,1688849860277658
values_53,952515097001987
values_94,216754062987624451
values_7,7861056357350288663
values_31,13871790539742904320
values_93,10664523917620484117
values_38,3720762359811
values_58,1688849860277658
values_78,3
values_50,7725585220454362388
values_3,50467023
values_13,49284
values_83,7861056357350288663
values_1,6947457734149144576
values_21,76
values_32,243843847652638723
values_22,3
values_9,468555475579
values_6,468555475579
values_76,14534228995
values_18,471570213502979
values_16,352217554841763843
values_40,13872634964673036394
values_2,13872236941463781376
values_60,1688849860277658
values_99,98568
values_48,44
values_69,216754062987624451
values_46,3
values_24,3307405574147
values_95,297366872784899
values_42,200
values_37,6597069766708
values_10,3307405574147
values_67,33578838821674738517
values_35,218103811
values_30,216754062987624451
values_4,3
