inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 250, 37, 114, 34, 364, 71, 2238.51, 138853.33, 0.02, 62.03, 7714.07, 0.89
values_84, 260, 37, 121, 39, 381, 76, 2380.46, 136632.32, 0.02, 57.40, 7590.68, 0.88
values_65, 259, 37, 118, 36, 377, 73, 2333.56, 141504.72, 0.02, 60.64, 7861.37, 0.91
values_96, 259, 37, 121, 41, 380, 78, 2388.45, 130403.70, 0.02, 54.60, 7244.65, 0.86
values_28, 254, 37, 118, 37, 372, 74, 2309.92, 136285.08, 0.02, 59, 7571.39, 0.88
values_54, 237, 37, 106, 26, 343, 63, 2050.21, 154632.92, 0.01, 75.42, 8590.72, 0.96
values_15, 269, 37, 127, 45, 396, 82, 2517.59, 131446.20, 0.02, 52.21, 7302.57, 0.86
values_87, 244, 37, 111, 30, 355, 67, 2153.46, 147404.45, 0.01, 68.45, 8189.14, 0.93
values_59, 244, 37, 110, 29, 354, 66, 2139.72, 150149.00, 0.01, 70.17, 8341.61, 0.94
values_5, 244, 37, 110, 30, 354, 67, 2147.40, 145665.00, 0.01, 67.83, 8092.50, 0.92
values_92, 237, 37, 106, 26, 343, 63, 2050.21, 154632.92, 0.01, 75.42, 8590.72, 0.96
values_0, 252, 37, 116, 36, 368, 73, 2277.86, 135785.49, 0.02, 59.61, 7543.64, 0.88
values_77, 252, 37, 115, 33, 367, 70, 2249.45, 145021.16, 0.02, 64.47, 8056.73, 0.92
values_17, 265, 37, 127, 43, 392, 80, 2478.20, 135407.47, 0.02, 54.64, 7522.64, 0.88
values_12, 264, 37, 125, 42, 389, 79, 2452.17, 135015.35, 0.02, 55.06, 7500.85, 0.88
values_33, 252, 37, 118, 38, 370, 75, 2304.66, 132396.82, 0.02, 57.45, 7355.38, 0.87
values_25, 245, 37, 112, 31, 357, 68, 2173.22, 145255.50, 0.01, 66.84, 8069.75, 0.92
values_19, 235, 37, 105, 24, 340, 61, 2016.45, 163206.48, 0.01, 80.94, 9067.03, 1.00
values_97, 240, 37, 109, 29, 349, 66, 2109.49, 146682.54, 0.01, 69.53, 8149.03, 0.93
values_81, 269, 37, 128, 46, 397, 83, 2530.89, 130285.85, 0.02, 51.48, 7238.10, 0.86
values_8, 254, 37, 119, 37, 373, 74, 2316.13, 137809.50, 0.02, 59.50, 7656.08, 0.89
values_73, 253, 37, 115, 34, 368, 71, 2263.11, 141610.59, 0.02, 62.57, 7867.25, 0.91
values_89, 237, 37, 107, 26, 344, 63, 2056.18, 156546.80, 0.01, 76.13, 8697.04, 0.97
values_82, 267, 37, 127, 46, 394, 83, 2511.77, 128291.15, 0.02, 51.08, 7127.29, 0.85
