Session: untitled,,,,,,,,,,,
Training Data: Stratix-V_Max_Freq    Observations: 1680,,,,,,,,,,,
"Predictors: 76    Predictor Names: Var1, FUNCTION, BugsDelivered, DistinctOperands, DistinctOperators, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, GlobalVariables, CoverageEstimation, Bugs_Delivered, SS_VAL_1, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_9, M_VAL_10, M_VAL_11, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: Max_Freq,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Stratix-V_Max_Freq    Observations: 420,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,14.0003082918498,196.008632266838,0.999620714873273,5.49603419845904,4.78109441723354,145.478675095677,12.0614541037006,0.999680834934631
0,3.1,Tree,Tested,15.427451507413,238.006260013578,0.999539447658773,3.85653739426502,3.17137119774627,187.456276406732,13.6914672846533,0.999588740448221
0,3.2,Tree,Tested,13.4466898040167,180.813466685445,0.999650118171671,4.13536513968593,3.98116613372887,181.497287957953,13.4720929316106,0.999601813848406
0,3.3,Tree,Tested,13.6953431044232,187.562422747871,0.99963705865166,4.61782777392242,3.71067922661215,129.627784523301,11.3854198220049,0.999715610138092
0,4.1,SVM,Tested,538.495182421589,289977.06149126,0.438881924516559,240.185802006298,190.041921804951,190303.454110398,436.237841217836,0.582494036798434
0,4.2,SVM,Tested,165.409327374828,27360.2455825932,0.947056749016261,100.11283170459,74.988850175507,11824.5369277396,108.74068662529,0.974058197196124
0,4.3,SVM,Tested,104.511035733438,10922.5565900759,0.978864383611367,68.6221918442368,71.1947735421575,11396.9031405533,106.75627916218,0.974996381198361
0,4.4,SVM,Tested,98.5948585330529,9720.94612915271,0.981189551491359,54.1210877742133,51.6397194297179,7666.98873784132,87.5613427137874,0.983179425025092
0,4.5,SVM,Tested,337.556261148078,113944.22944027,0.779513019384484,171.010441019554,137.188988499367,64891.3629546823,254.737831808866,0.857635106411993
0,4.6,SVM,Tested,741.489362203751,549806.474261325,-0.0638991551238592,319.82991825095,280.114199470091,467835.661692291,683.985132654425,-0.0263827289312948
0,5.1,Kernel,Tested,755.254150799066,570408.832299218,-0.103765603294594,340.739196989148,299.41844433045,485108.843294796,696.497554406902,-0.064278290818079
0,5.2,Kernel,Tested,85.7652375741631,7355.67597615264,0.985766450882726,47.6920121428449,38.9992102648989,3527.14174688469,59.3897444588263,0.992261818266697
0,6.1,Ensemble,Tested,41.437037914563,1717.02811113294,0.996677476817252,27.2217232743657,24.7484573161711,1471.04818540289,38.3542459892369,0.996772673452336
0,6.2,Ensemble,Tested,14.0016816644403,196.047089432325,0.999620640457005,4.5316175563956,3.7816688985274,143.93220579347,11.9971749088471,0.999684227727256
0,7.1,Neural Network,Tested,23.5280502755071,553.569149766789,0.998928819906076,7.85644872006347,6.8477301302553,235.280980119206,15.3388715399539,0.999483818027965
0,7.2,Neural Network,Tested,25.5713197125257,653.892391840206,0.998734690121364,9.42799484609847,8.415547890682,515.425128413745,22.7029762016733,0.998869210936277
0,7.3,Neural Network,Tested,22.6715340253537,513.998455062772,0.999005390900842,9.69631702136929,7.87581840994848,328.353393157937,18.120524086183,0.999279626844811
0,7.4,Neural Network,Tested,18.6783113595024,348.879315242516,0.999324903532238,7.25578120797674,15.2078357357201,636.158050397068,25.2221737841342,0.998604335476615
0,7.5,Neural Network,Tested,90.5160670068456,8193.15838638777,0.984145886428884,17.0329937792908,9.42785233976247,250.931956454477,15.8408319369431,0.999449481415525
