Session: untitled,,,,,,,,,,,
Training Data: Stratix-V_DSP    Observations: 1680,,,,,,,,,,,
"Predictors: 99    Predictor Names: Var1, FUNCTION, BugsDelivered, DifficultyLevel, DistinctOperands, DistinctOperators, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, Total_Operands, VocabularySize, Sloc, DecisionPoint, GlobalVariables, If, Loop, Goto, Assignment, ExitPoint, Function_1, FunctionCall, PointerDereferencing, CyclomaticComplexity, SyntacticallyReachableFunctions, SemanticallyReachedFunctions, CoverageEstimation, SCALAR_INPUT, RANGE_SCALAR_VALUES, SCALAR_INDEX_INPUT, RANGE_SCALAR_INDEX_VALUES, RANGE_ARRAY_INPUT, cInstr, Bugs_Delivered, SS_VAL_1, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_8, M_VAL_9, M_VAL_10, M_VAL_11, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: DSP,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Stratix-V_DSP    Observations: 420,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,4.2697875491349,18.2310857147474,-0.0395754548887737,1.82450327957509,1.78048846625406,16.2226650749355,4.02773696694999,-0.0540623606649158
0,3.1,Tree,Tested,0.523729117817356,0.274292188849746,0.984359273415886,0.0879187925170083,0.105085034013606,0.328734329446064,0.573353581523709,0.978640594395129
0,3.2,Tree,Tested,0.547030198746192,0.299242038340299,0.982936579697071,0.0992433636997694,0.117443438914028,0.403762349189316,0.63542296872974,0.973765673336149
0,3.3,Tree,Tested,0.548967568170586,0.301365390903127,0.982815501597778,0.12033310543284,0.10462962962963,0.235339506172839,0.485118033238138,0.984708892510052
0,4.1,SVM,Tested,1.89366377848157,3.58596250593309,0.795520757148109,0.782307670135638,0.738772432195545,2.87177026073767,1.69462983000349,0.81340766598225
0,4.2,SVM,Tested,0.61920229775951,0.383411485550657,0.978137058004259,0.267782162400339,0.213389666054593,0.235333656316159,0.485112003887926,0.984709272602578
0,4.3,SVM,Tested,0.553232821650533,0.306066554951411,0.982547431180554,0.228995446110287,0.214074462748476,0.257386134363081,0.507332370702955,0.983276420049605
0,4.4,SVM,Tested,3.83168880249267,14.6818390791477,0.162810170599858,1.4054256428719,1.37742113464026,13.6631965890027,3.69637614279212,0.112238267614589
0,4.5,SVM,Tested,1.51611459660403,2.2986034700358,0.868928719585887,0.590088230828815,0.594727072175021,2.19150944113766,1.48037476374655,0.857607390384086
0,4.6,SVM,Tested,4.13449428814376,17.0940430186934,0.0252611487273303,1.4039837388176,1.3401027185793,14.9108783946086,3.8614606555821,0.0311705501156019
0,5.1,Kernel,Tested,2.56436013517389,6.57594290286904,0.625025687359761,0.891393617522924,1.10494228389388,9.65635785600455,3.10746807803468,0.372581304606276
0,5.2,Kernel,Tested,1.48906173434394,2.21730484868738,0.873564540655049,0.750859529191069,0.764669467309414,2.5545377145689,1.59829212429046,0.834019746978179
0,6.1,Ensemble,Tested,0.462685680177178,0.214078038641018,0.987792812897484,0.126714708136946,0.126682440153218,0.228950757516009,0.478487990984109,0.985123999365788
0,6.2,Ensemble,Tested,0.443382136136335,0.196587718644819,0.988790148308588,0.0831224699520882,0.0756330245845135,0.185991135240292,0.431266895599804,0.987915286781268
0,7.1,Neural Network,Tested,0.796057766052071,0.633707966891814,0.963864617924796,0.160487046990097,0.172208788473881,0.507755184833297,0.712569424570895,0.967008772831528
0,7.2,Neural Network,Tested,0.529967017218156,0.280865039339109,0.98398447543927,0.18574304965838,0.217315371052045,0.290360997116651,0.538851553877922,0.981133889120434
0,7.3,Neural Network,Tested,0.589131824675917,0.347076306845976,0.980208967517571,0.256854471243122,0.275356709278044,0.34092988458297,0.583892014488099,0.977848192186377
0,7.4,Neural Network,Tested,0.669007089502669,0.447570485804832,0.974478574745608,0.125796532233218,0.0799335237165,0.17298857580521,0.415918953409447,0.988760123830515
0,7.5,Neural Network,Tested,0.623144847728153,0.388309501250143,0.977857762685345,0.11758499177753,0.120431371542472,0.250179940031057,0.50017990766429,0.983744640170894
