inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_84, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_65, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_96, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_28, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_54, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_15, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_87, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_59, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_5, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_92, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_0, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_77, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_17, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_12, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_33, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_25, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_19, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_97, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_81, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
values_8, 150, 26, 43, 15, 193, 41, 1034.01, 38534.01, 0.03, 37.27, 2140.78, 0.38
