id,clockCycles,assemblyInstr
values_27,5033,
values_84,8942,
values_65,2270,
values_96,1534,
values_28,6603,
values_54,1534,
values_15,738,
values_87,6295,
values_59,4054,
values_5,1263,
values_92,3933,
values_0,8729,
values_77,3394,
values_17,1313,
values_12,1313,
values_33,3394,
values_25,5033,
values_19,2270,
values_97,4054,
values_81,280,
values_8,2270,
values_73,1497,
values_89,427,
values_82,280,
values_34,2270,
values_70,13149,
values_29,8217,
values_51,6603,
values_57,2571,
values_88,5380,
values_23,5864,
values_45,8942,
values_66,139,
values_36,8729,
values_56,5380,
values_26,4054,
values_43,8217,
values_52,8942,
values_98,6603,
values_61,738,
values_44,13149,
values_68,6603,
values_41,6295,
values_85,2270,
values_79,2928,
values_71,5033,
values_63,738,
values_20,2928,
values_74,2928,
values_72,1534,
values_86,3394,
values_75,738,
values_55,5380,
values_14,5734,
values_47,1497,
values_91,505,
values_64,1263,
values_11,6179,
values_49,2928,
values_62,8942,
values_80,8942,
values_39,280,
values_90,2928,
values_53,280,
values_94,4054,
values_7,427,
values_31,5734,
values_93,5864,
values_38,5864,
values_58,6295,
values_78,1497,
values_50,6179,
values_3,1534,
values_13,1497,
values_83,6179,
values_1,427,
values_21,5033,
values_32,3762,
values_22,8942,
values_9,1534,
values_6,1534,
values_76,5734,
values_18,8942,
values_16,6603,
values_40,5033,
values_2,8217,
values_60,280,
values_99,738,
values_48,6179,
values_69,3933,
values_46,505,
values_24,505,
values_95,13149,
values_42,5033,
values_37,6603,
values_10,2571,
values_67,8942,
values_35,1534,
values_30,5864,
values_4,8217,
