inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 431, 37, 207, 35, 638, 72, 3936.41, 430699.72, 0.01, 109.41, 23927.76, 1.90
values_84, 422, 37, 202, 29, 624, 66, 3771.70, 486029.31, 0.01, 128.86, 27001.63, 2.06
values_65, 429, 37, 207, 34, 636, 71, 3911.24, 440532.07, 0.01, 112.63, 24474.00, 1.93
values_96, 411, 37, 196, 23, 607, 60, 3585.48, 565259.13, 0.01, 157.65, 31403.28, 2.28
values_28, 430, 37, 208, 35, 638, 72, 3936.41, 432780.40, 0.01, 109.94, 24043.36, 1.91
values_54, 421, 37, 203, 30, 624, 67, 3785.24, 473848.92, 0.01, 125.18, 26324.94, 2.03
values_15, 421, 37, 203, 30, 624, 67, 3785.24, 473848.92, 0.01, 125.18, 26324.94, 2.03
values_87, 444, 37, 216, 41, 660, 78, 4148.37, 404313.86, 0.01, 97.46, 22461.88, 1.82
values_59, 450, 37, 222, 45, 672, 82, 4272.27, 389916.29, 0.01, 91.27, 21662.02, 1.78
values_5, 424, 37, 204, 31, 628, 68, 3822.93, 465410.49, 0.01, 121.74, 25856.14, 2.00
values_92, 438, 37, 213, 40, 651, 77, 4079.68, 401899.28, 0.01, 98.51, 22327.74, 1.82
values_0, 418, 37, 202, 30, 620, 67, 3760.98, 468492.16, 0.01, 124.57, 26027.34, 2.01
values_77, 445, 37, 218, 43, 663, 80, 4191.44, 393117.92, 0.01, 93.79, 21839.88, 1.79
values_17, 428, 37, 207, 34, 635, 71, 3905.09, 439839.41, 0.01, 112.63, 24435.52, 1.93
values_12, 420, 37, 202, 28, 622, 65, 3745.91, 499945.57, 0.01, 133.46, 27774.75, 2.10
values_33, 426, 37, 208, 36, 634, 73, 3924.35, 419469.28, 0.01, 106.89, 23303.85, 1.87
values_25, 414, 37, 197, 25, 611, 62, 3638.01, 530349.67, 0.01, 145.78, 29463.87, 2.18
values_19, 440, 37, 217, 40, 657, 77, 4117.28, 413220.39, 0.01, 100.36, 22956.69, 1.85
values_97, 414, 37, 197, 25, 611, 62, 3638.01, 530349.67, 0.01, 145.78, 29463.87, 2.18
values_81, 438, 37, 215, 42, 653, 79, 4116.37, 389829.93, 0.01, 94.70, 21657.22, 1.78
