inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 1695, 66, 1000, 231, 2695, 297, 22137.59, 3162512.86, 0.01, 142.86, 175695.16, 7.18
values_84, 659, 66, 335, 154, 994, 220, 7734.67, 555238.92, 0.01, 71.79, 30846.61, 2.25
values_65, 716, 66, 371, 177, 1087, 243, 8614.27, 595844.76, 0.01, 69.17, 33102.49, 2.36
values_96, 1668, 66, 1000, 230, 2668, 296, 21902.82, 3142578.75, 0.01, 143.48, 174587.71, 7.15
values_28, 1693, 66, 1000, 229, 2693, 295, 22094.91, 3183982.68, 0.01, 144.10, 176887.93, 7.21
values_54, 1435, 66, 847, 231, 2282, 297, 18745.08, 2268154.22, 0.01, 121, 126008.57, 5.75
values_15, 752, 66, 392, 187, 1144, 253, 9132.54, 631757.21, 0.01, 69.18, 35097.62, 2.45
values_87, 659, 66, 335, 160, 994, 226, 7773.26, 537083.54, 0.01, 69.09, 29837.97, 2.20
values_59, 1447, 66, 847, 228, 2294, 294, 18810.05, 2305963.43, 0.01, 122.59, 128109.08, 5.82
values_5, 615, 66, 307, 142, 922, 208, 7099.81, 506536.12, 0.01, 71.35, 28140.90, 2.12
values_92, 1696, 66, 1000, 231, 2696, 297, 22145.80, 3163686.34, 0.01, 142.86, 175760.35, 7.18
values_0, 617, 66, 307, 138, 924, 204, 7089.32, 520448.63, 0.01, 73.41, 28913.81, 2.16
values_77, 714, 66, 371, 175, 1085, 241, 8585.48, 600640.53, 0.01, 69.96, 33368.92, 2.37
values_17, 741, 66, 392, 183, 1133, 249, 9018.68, 637517.34, 0.01, 70.69, 35417.63, 2.47
values_12, 752, 66, 392, 177, 1144, 243, 9065.99, 662585.25, 0.01, 73.08, 36810.29, 2.53
values_33, 1004, 66, 560, 219, 1564, 285, 12754.14, 1076239.38, 0.01, 84.38, 59791.08, 3.50
values_25, 1710, 66, 1000, 231, 2710, 297, 22260.80, 3180114.97, 0.01, 142.86, 176673.05, 7.21
values_19, 751, 66, 392, 181, 1143, 247, 9084.98, 649300.27, 0.01, 71.47, 36072.24, 2.50
values_97, 1684, 66, 1000, 231, 2684, 297, 22047.23, 3149604.65, 0.01, 142.86, 174978.04, 7.16
values_81, 656, 66, 335, 160, 991, 226, 7749.80, 535462.56, 0.01, 69.09, 29747.92, 2.20
values_8, 612, 66, 307, 137, 919, 203, 7044.44, 520928.90, 0.01, 73.95, 28940.49, 2.16
values_73, 716, 66, 371, 180, 1087, 246, 8633.51, 587222.79, 0.01, 68.02, 32623.49, 2.34
values_89, 660, 66, 335, 156, 995, 222, 7755.44, 549592.51, 0.01, 70.87, 30532.92, 2.24
values_82, 657, 66, 335, 161, 992, 227, 7763.94, 533107.54, 0.01, 68.66, 29617.09, 2.19
values_34, 1000, 66, 560, 226, 1560, 292, 12776.13, 1044702.72, 0.01, 81.77, 58039.04, 3.43
values_70, 711, 66, 371, 173, 1082, 239, 8548.74, 604983.80, 0.01, 70.77, 33610.21, 2.38
values_29, 1677, 66, 1000, 230, 2677, 296, 21976.71, 3153179.65, 0.01, 143.48, 175176.65, 7.17
values_51, 1448, 66, 847, 231, 2295, 297, 18851.86, 2281075.35, 0.01, 121, 126726.41, 5.78
values_57, 1431, 66, 847, 229, 2278, 295, 18690.01, 2281242.60, 0.01, 122.06, 126735.70, 5.78
values_88, 658, 66, 335, 158, 993, 224, 7752.70, 542443.90, 0.01, 69.97, 30135.77, 2.22
values_23, 1675, 66, 1000, 230, 2675, 296, 21960.29, 3150823.90, 0.01, 143.48, 175045.77, 7.16
values_45, 819, 66, 440, 194, 1259, 260, 10100.16, 755950.20, 0.01, 74.85, 41997.23, 2.77
values_66, 710, 66, 371, 175, 1081, 241, 8553.83, 598426.18, 0.01, 69.96, 33245.90, 2.37
values_36, 992, 66, 560, 215, 1552, 281, 12624.63, 1085130.96, 0.01, 85.95, 60285.05, 3.52
values_56, 1445, 66, 847, 228, 2292, 294, 18793.65, 2303953.00, 0.01, 122.59, 127997.39, 5.81
values_26, 1670, 66, 1000, 230, 2670, 296, 21919.24, 3144934.50, 0.01, 143.48, 174718.58, 7.16
values_43, 821, 66, 440, 200, 1261, 266, 10157.71, 737449.83, 0.01, 72.60, 40969.43, 2.72
values_52, 1441, 66, 847, 230, 2288, 296, 18783.23, 2282652.36, 0.01, 121.53, 126814.02, 5.78
values_98, 1684, 66, 1000, 231, 2684, 297, 22047.23, 3149604.65, 0.01, 142.86, 174978.04, 7.16
values_61, 709, 66, 371, 176, 1080, 242, 8552.37, 594924.40, 0.01, 69.56, 33051.36, 2.36
values_44, 818, 66, 440, 201, 1258, 267, 10140.36, 732527.17, 0.01, 72.24, 40695.95, 2.71
values_68, 719, 66, 371, 174, 1090, 240, 8618.51, 606416.25, 0.01, 70.36, 33689.79, 2.39
values_41, 815, 66, 440, 199, 1255, 265, 10102.56, 737131.51, 0.01, 72.96, 40951.75, 2.72
values_85, 654, 66, 335, 156, 989, 222, 7708.68, 546278.38, 0.01, 70.87, 30348.80, 2.23
values_79, 711, 66, 371, 170, 1082, 236, 8529.02, 614239.94, 0.01, 72.02, 34124.44, 2.41
values_71, 710, 66, 371, 182, 1081, 248, 8598.49, 578413.55, 0.01, 67.27, 32134.09, 2.31
values_63, 716, 66, 371, 182, 1087, 248, 8646.21, 581623.99, 0.01, 67.27, 32312.44, 2.32
values_20, 1693, 66, 1000, 231, 2693, 297, 22121.16, 3160165.91, 0.01, 142.86, 175564.77, 7.18
values_74, 713, 66, 371, 173, 1084, 239, 8564.54, 606102.07, 0.01, 70.77, 33672.34, 2.39
values_72, 715, 66, 371, 168, 1086, 234, 8547.22, 622878.37, 0.01, 72.88, 34604.35, 2.43
values_86, 664, 66, 335, 156, 999, 222, 7786.62, 551801.92, 0.01, 70.87, 30655.66, 2.24
values_75, 717, 66, 371, 179, 1088, 245, 8635.06, 590609.30, 0.01, 68.40, 32811.63, 2.35
values_55, 1459, 66, 847, 229, 2306, 295, 18919.74, 2309282.46, 0.01, 122.06, 128293.47, 5.82
values_14, 754, 66, 392, 187, 1146, 253, 9148.51, 632861.68, 0.01, 69.18, 35158.98, 2.46
values_47, 817, 66, 440, 202, 1257, 268, 10139.07, 728808.69, 0.01, 71.88, 40489.37, 2.70
values_91, 1672, 66, 1000, 232, 2672, 298, 21961.62, 3123850.88, 0.01, 142.24, 173547.27, 7.12
values_64, 711, 66, 371, 176, 1082, 242, 8568.21, 596026.11, 0.01, 69.56, 33112.56, 2.36
values_11, 742, 66, 392, 191, 1134, 257, 9078.38, 614858.12, 0.01, 67.73, 34158.78, 2.41
values_49, 817, 66, 440, 197, 1257, 263, 10104.92, 744789.11, 0.01, 73.71, 41377.17, 2.74
values_62, 720, 66, 371, 175, 1091, 241, 8632.96, 603962.04, 0.01, 69.96, 33553.45, 2.38
values_80, 661, 66, 335, 158, 996, 224, 7776.13, 544082.71, 0.01, 69.97, 30226.82, 2.22
values_39, 1006, 66, 560, 216, 1566, 282, 12746.54, 1090537.09, 0.01, 85.56, 60585.39, 3.53
values_90, 1683, 66, 1000, 231, 2683, 297, 22039.02, 3148431.17, 0.01, 142.86, 174912.84, 7.16
values_53, 1426, 66, 847, 231, 2273, 297, 18671.15, 2259208.83, 0.01, 121, 125511.60, 5.74
values_94, 1681, 66, 1000, 231, 2681, 297, 22022.59, 3146084.22, 0.01, 142.86, 174782.46, 7.16
values_7, 615, 66, 307, 139, 922, 205, 7080.48, 516060.07, 0.01, 72.88, 28670.00, 2.14
values_31, 1000, 66, 560, 218, 1560, 284, 12713.61, 1077740.50, 0.01, 84.77, 59874.47, 3.50
values_93, 1669, 66, 1000, 230, 2669, 296, 21911.03, 3143756.63, 0.01, 143.48, 174653.15, 7.15
values_38, 1007, 66, 560, 215, 1567, 281, 12746.65, 1095618.69, 0.01, 85.95, 60867.71, 3.54
values_58, 1436, 66, 847, 231, 2283, 297, 18753.29, 2269148.16, 0.01, 121, 126063.79, 5.76
values_78, 724, 66, 371, 173, 1095, 239, 8651.45, 612252.55, 0.01, 70.77, 34014.03, 2.40
values_50, 1433, 66, 847, 231, 2280, 297, 18728.65, 2266166.36, 0.01, 121, 125898.13, 5.75
values_3, 620, 66, 307, 138, 927, 204, 7112.34, 522138.40, 0.01, 73.41, 29007.69, 2.16
values_13, 741, 66, 392, 177, 1133, 243, 8978.81, 656214.23, 0.01, 73.08, 36456.35, 2.52
values_83, 659, 66, 335, 161, 994, 227, 7779.59, 534182.35, 0.01, 68.66, 29676.80, 2.19
values_1, 609, 66, 307, 140, 916, 206, 7040.83, 509504.96, 0.01, 72.36, 28305.83, 2.13
values_21, 1694, 66, 1000, 232, 2694, 298, 22142.44, 3149571.21, 0.01, 142.24, 174976.18, 7.16
values_32, 1013, 66, 560, 215, 1573, 281, 12795.45, 1099813.79, 0.01, 85.95, 61100.77, 3.55
values_22, 1666, 66, 1000, 230, 2666, 296, 21886.40, 3140222.99, 0.01, 143.48, 174456.83, 7.15
values_9, 615, 66, 307, 139, 922, 205, 7080.48, 516060.07, 0.01, 72.88, 28670.00, 2.14
values_6, 620, 66, 307, 138, 927, 204, 7112.34, 522138.40, 0.01, 73.41, 29007.69, 2.16
values_76, 714, 66, 371, 175, 1085, 241, 8585.48, 600640.53, 0.01, 69.96, 33368.92, 2.37
values_18, 750, 66, 392, 182, 1142, 248, 9083.69, 645640.89, 0.01, 71.08, 35868.94, 2.49
values_16, 740, 66, 392, 187, 1132, 253, 9036.75, 625130.38, 0.01, 69.18, 34729.47, 2.44
values_40, 812, 66, 440, 192, 1252, 258, 10030.06, 758523.02, 0.01, 75.62, 42140.17, 2.77
values_2, 620, 66, 307, 137, 927, 203, 7105.77, 525463.64, 0.01, 73.95, 29192.42, 2.17
values_60, 711, 66, 371, 174, 1082, 240, 8555.26, 601965.49, 0.01, 70.36, 33442.53, 2.38
values_99, 1702, 66, 1000, 231, 2702, 297, 22195.09, 3170727.18, 0.01, 142.86, 176151.51, 7.19
values_48, 834, 66, 440, 202, 1274, 268, 10276.20, 738665.29, 0.01, 71.88, 41036.96, 2.72
values_69, 722, 66, 371, 172, 1093, 238, 8629.04, 614216.78, 0.01, 71.18, 34123.15, 2.41
values_46, 815, 66, 440, 205, 1255, 271, 10143.10, 718428.14, 0.01, 70.83, 39912.67, 2.67
values_24, 1672, 66, 1000, 231, 2672, 297, 21948.66, 3135522.96, 0.01, 142.86, 174195.72, 7.14
values_95, 1696, 66, 1000, 231, 2696, 297, 22145.80, 3163686.34, 0.01, 142.86, 175760.35, 7.18
values_42, 815, 66, 440, 204, 1255, 270, 10136.40, 721473.43, 0.01, 71.18, 40081.86, 2.68
values_37, 1017, 66, 560, 216, 1577, 282, 12836.07, 1098197.31, 0.01, 85.56, 61010.96, 3.55
values_10, 744, 66, 392, 186, 1136, 252, 9062.19, 630260.70, 0.01, 69.55, 35014.48, 2.45
values_67, 710, 66, 371, 172, 1081, 238, 8534.30, 607473.32, 0.01, 71.18, 33748.52, 2.39
values_35, 1012, 66, 560, 218, 1572, 284, 12811.40, 1086030.82, 0.01, 84.77, 60335.05, 3.52
values_30, 1005, 66, 560, 225, 1565, 291, 12809.33, 1052072.96, 0.01, 82.13, 58448.50, 3.45
values_4, 616, 66, 307, 141, 923, 207, 7101.09, 510220.76, 0.01, 71.85, 28345.60, 2.13
