inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 1438, 35, 899, 138, 2337, 173, 17374.73, 1980781.74, 0.01, 114.00, 110043.43, 5.26
values_84, 1326, 35, 791, 137, 2117, 172, 15721.40, 1588492.80, 0.01, 101.04, 88249.60, 4.54
values_65, 386, 35, 196, 78, 582, 113, 3969.34, 174549.36, 0.02, 43.97, 9697.19, 1.04
values_96, 421, 35, 215, 81, 636, 116, 4361.68, 202602.54, 0.02, 46.45, 11255.70, 1.15
values_28, 1235, 35, 740, 135, 1975, 170, 14633.55, 1403736.56, 0.01, 95.93, 77985.36, 4.18
values_54, 284, 35, 131, 31, 415, 66, 2508.42, 185501.97, 0.01, 73.95, 10305.66, 1.08
values_15, 619, 35, 340, 116, 959, 151, 6941.63, 356057.75, 0.02, 51.29, 19780.99, 1.67
values_87, 361, 35, 179, 61, 540, 96, 3555.88, 182603.17, 0.02, 51.35, 10144.62, 1.07
values_59, 451, 35, 236, 89, 687, 124, 4777.53, 221699.00, 0.02, 46.40, 12316.61, 1.22
values_5, 865, 35, 515, 133, 1380, 168, 10201.40, 691278.95, 0.01, 67.76, 38404.39, 2.61
values_92, 1311, 35, 791, 138, 2102, 173, 15627.59, 1567571.70, 0.01, 100.31, 87087.32, 4.50
values_0, 489, 35, 259, 104, 748, 139, 5324.97, 232071.32, 0.02, 43.58, 12892.85, 1.26
values_77, 1386, 35, 844, 138, 2230, 173, 16579.22, 1774457.20, 0.01, 107.03, 98580.96, 4.89
values_17, 1160, 35, 691, 138, 1851, 173, 13761.50, 1205876.09, 0.01, 87.63, 66993.12, 3.78
values_12, 276, 35, 124, 23, 400, 58, 2343.19, 221075.11, 0.01, 94.35, 12281.95, 1.22
values_33, 1397, 35, 844, 138, 2241, 173, 16661.00, 1783210.13, 0.01, 107.03, 99067.23, 4.90
values_25, 879, 35, 515, 133, 1394, 168, 10304.89, 698291.92, 0.01, 67.76, 38794.00, 2.62
values_19, 983, 35, 599, 135, 1582, 170, 11721.66, 910164.92, 0.01, 77.65, 50564.72, 3.13
values_97, 287, 35, 131, 32, 418, 67, 2535.63, 181653.78, 0.01, 71.64, 10091.88, 1.07
values_81, 665, 35, 371, 121, 1036, 156, 7547.68, 404985.88, 0.02, 53.66, 22499.22, 1.82
values_8, 424, 35, 215, 81, 639, 116, 4382.25, 203558.21, 0.02, 46.45, 11308.79, 1.15
values_73, 337, 35, 164, 58, 501, 93, 3276.12, 162111.38, 0.02, 49.48, 9006.19, 0.99
values_89, 909, 35, 556, 134, 1465, 169, 10842.29, 787279.60, 0.01, 72.61, 43737.76, 2.84
values_82, 662, 35, 371, 124, 1033, 159, 7554.21, 395529.81, 0.02, 52.36, 21973.88, 1.80
values_34, 286, 35, 131, 32, 417, 67, 2529.56, 181219.20, 0.01, 71.64, 10067.73, 1.07
values_70, 893, 35, 515, 135, 1408, 170, 10432.42, 696460.79, 0.01, 66.76, 38692.27, 2.62
values_29, 384, 35, 196, 76, 580, 111, 3940.76, 177852.78, 0.02, 45.13, 9880.71, 1.05
values_51, 320, 35, 151, 48, 471, 83, 3002.64, 165301.78, 0.02, 55.05, 9183.43, 1.00
values_57, 662, 35, 371, 119, 1033, 154, 7506.59, 409550.75, 0.02, 54.56, 22752.82, 1.84
values_88, 1305, 35, 791, 138, 2096, 173, 15582.98, 1563097.18, 0.01, 100.31, 86838.73, 4.49
values_23, 456, 35, 236, 89, 692, 124, 4812.30, 223312.53, 0.02, 46.40, 12406.25, 1.23
values_45, 338, 35, 164, 50, 502, 85, 3217.51, 184685.32, 0.02, 57.40, 10260.30, 1.08
values_66, 708, 35, 404, 129, 1112, 164, 8181.60, 448402.30, 0.02, 54.81, 24911.24, 1.95
values_36, 418, 35, 215, 84, 633, 119, 4364.42, 195489.63, 0.02, 44.79, 10860.53, 1.12
values_56, 267, 35, 119, 19, 386, 54, 2221.39, 243475.66, 0.01, 109.61, 13526.43, 1.30
values_26, 776, 35, 439, 127, 1215, 162, 8917.92, 539463.80, 0.02, 60.49, 29970.21, 2.21
values_43, 1053, 35, 644, 137, 1697, 172, 12602.37, 1036706.02, 0.01, 82.26, 57594.78, 3.41
values_52, 1367, 35, 844, 138, 2211, 173, 16437.96, 1759338.50, 0.01, 107.03, 97741.03, 4.86
values_98, 268, 35, 119, 19, 387, 54, 2227.14, 244106.43, 0.01, 109.61, 13561.47, 1.30
values_61, 364, 35, 179, 66, 543, 101, 3615.41, 171594.97, 0.02, 47.46, 9533.05, 1.03
values_44, 276, 35, 124, 25, 400, 60, 2362.76, 205087.24, 0.01, 86.80, 11393.74, 1.16
values_68, 1013, 35, 599, 136, 1612, 171, 11957.58, 921656.72, 0.01, 77.08, 51203.15, 3.16
values_41, 1086, 35, 644, 137, 1730, 172, 12847.44, 1056865.89, 0.01, 82.26, 58714.77, 3.46
values_85, 446, 35, 236, 91, 682, 126, 4758.50, 215962.92, 0.02, 45.38, 11997.94, 1.20
values_79, 1397, 35, 844, 138, 2241, 173, 16661.00, 1783210.13, 0.01, 107.03, 99067.23, 4.90
values_71, 494, 35, 259, 99, 753, 134, 5320.77, 243599.68, 0.02, 45.78, 13533.32, 1.30
values_63, 948, 35, 556, 135, 1504, 170, 11143.72, 803173.59, 0.01, 72.07, 44620.75, 2.88
values_20, 830, 35, 476, 131, 1306, 166, 9631.80, 612464.93, 0.02, 63.59, 34025.83, 2.40
values_74, 984, 35, 599, 135, 1583, 170, 11729.07, 910740.24, 0.01, 77.65, 50596.68, 3.13
values_72, 818, 35, 476, 134, 1294, 169, 9576.74, 595330.06, 0.02, 62.16, 33073.89, 2.36
values_86, 491, 35, 259, 97, 750, 132, 5283.30, 246871.52, 0.02, 46.73, 13715.08, 1.31
values_75, 1219, 35, 740, 137, 1959, 172, 14548.05, 1375162.64, 0.01, 94.53, 76397.92, 4.12
values_55, 1288, 35, 791, 138, 2079, 173, 15456.59, 1550419.39, 0.01, 100.31, 86134.41, 4.47
values_14, 525, 35, 284, 103, 809, 138, 5750.80, 277489.88, 0.02, 48.25, 15416.10, 1.42
values_47, 285, 35, 131, 30, 416, 65, 2505.31, 191447.06, 0.01, 76.42, 10635.95, 1.11
values_91, 415, 35, 215, 88, 630, 123, 4373.78, 187004.12, 0.02, 42.76, 10389.12, 1.09
values_64, 645, 35, 371, 124, 1016, 159, 7429.89, 389020.60, 0.02, 52.36, 21612.26, 1.78
values_11, 658, 35, 371, 123, 1029, 158, 7515.59, 396707.08, 0.02, 52.78, 22039.28, 1.80
values_49, 658, 35, 371, 118, 1029, 153, 7467.85, 410890.08, 0.02, 55.02, 22827.23, 1.84
values_62, 488, 35, 259, 94, 747, 129, 5237.39, 252536.76, 0.02, 48.22, 14029.82, 1.33
values_80, 1271, 35, 791, 137, 2062, 172, 15312.96, 1547223.50, 0.01, 101.04, 85956.86, 4.46
values_39, 1388, 35, 844, 138, 2232, 173, 16594.09, 1776048.64, 0.01, 107.03, 98669.37, 4.89
values_90, 348, 35, 164, 51, 512, 86, 3290.25, 185157.07, 0.02, 56.27, 10286.50, 1.08
values_53, 487, 35, 259, 93, 746, 128, 5222, 254502.31, 0.02, 48.74, 14139.02, 1.34
values_94, 267, 35, 119, 18, 386, 53, 2210.98, 255797.79, 0.01, 115.69, 14210.99, 1.34
values_7, 306, 35, 140, 37, 446, 72, 2751.79, 182212.89, 0.02, 66.22, 10122.94, 1.07
values_31, 615, 35, 340, 113, 955, 148, 6885.03, 362530.23, 0.02, 52.65, 20140.57, 1.69
values_93, 389, 35, 196, 78, 585, 113, 3989.80, 175449.10, 0.02, 43.97, 9747.17, 1.04
values_38, 265, 35, 119, 19, 384, 54, 2209.88, 242214.13, 0.01, 109.61, 13456.34, 1.30
values_58, 926, 35, 556, 134, 1482, 169, 10968.10, 796415.26, 0.01, 72.61, 44245.29, 2.86
values_78, 938, 35, 556, 132, 1494, 167, 11031.25, 813137.15, 0.01, 73.71, 45174.29, 2.90
values_50, 288, 35, 131, 30, 419, 65, 2523.37, 192827.69, 0.01, 76.42, 10712.65, 1.11
values_3, 878, 35, 515, 134, 1393, 169, 10309.43, 693385.77, 0.01, 67.26, 38521.43, 2.61
values_13, 614, 35, 340, 116, 954, 151, 6905.44, 354201.35, 0.02, 51.29, 19677.85, 1.67
values_83, 346, 35, 164, 54, 510, 89, 3302.62, 175528.35, 0.02, 53.15, 9751.58, 1.04
values_1, 456, 35, 236, 91, 692, 126, 4828.28, 219129.53, 0.02, 45.38, 12173.86, 1.21
values_21, 1359, 35, 844, 138, 2203, 173, 16378.49, 1752972.74, 0.01, 107.03, 97387.37, 4.85
values_32, 560, 35, 311, 110, 871, 145, 6253.70, 309416.06, 0.02, 49.48, 17189.78, 1.52
values_22, 1207, 35, 740, 135, 1947, 170, 14426.08, 1383835.48, 0.01, 95.93, 76879.75, 4.14
values_9, 448, 35, 236, 91, 684, 126, 4772.46, 216596.24, 0.02, 45.38, 12033.12, 1.20
values_6, 1016, 35, 599, 135, 1615, 170, 11966.17, 929150.66, 0.01, 77.65, 51619.48, 3.17
values_76, 532, 35, 284, 108, 816, 143, 5842.46, 268861.12, 0.02, 46.02, 14936.73, 1.39
values_18, 813, 35, 476, 132, 1289, 167, 9517.59, 600617.92, 0.02, 63.11, 33367.66, 2.37
values_16, 1021, 35, 599, 135, 1620, 170, 12003.21, 932027.29, 0.01, 77.65, 51779.29, 3.18
values_40, 1290, 35, 791, 137, 2081, 172, 15454.06, 1561480.17, 0.01, 101.04, 86748.90, 4.49
values_2, 1466, 35, 899, 137, 2365, 172, 17563.12, 2016873.90, 0.01, 114.84, 112048.55, 5.32
values_60, 278, 35, 124, 25, 402, 60, 2374.57, 206112.68, 0.01, 86.80, 11450.70, 1.16
values_99, 594, 35, 340, 118, 934, 153, 6778.40, 341792.22, 0.02, 50.42, 18988.46, 1.63
values_48, 758, 35, 439, 130, 1197, 165, 8817.49, 521079.61, 0.02, 59.10, 28948.87, 2.16
values_69, 371, 35, 179, 65, 550, 100, 3654.12, 176100.52, 0.02, 48.19, 9783.36, 1.05
values_46, 344, 35, 164, 58, 508, 93, 3321.89, 164376.41, 0.02, 49.48, 9132.02, 1.00
values_24, 775, 35, 439, 127, 1214, 162, 8910.58, 539019.80, 0.02, 60.49, 29945.54, 2.21
values_95, 1311, 35, 791, 138, 2102, 173, 15627.59, 1567571.70, 0.01, 100.31, 87087.32, 4.50
values_42, 610, 35, 340, 110, 950, 145, 6820.91, 368949.42, 0.02, 54.09, 20497.19, 1.71
values_37, 1153, 35, 691, 138, 1844, 173, 13709.45, 1201315.78, 0.01, 87.63, 66739.77, 3.77
values_10, 1464, 35, 899, 138, 2363, 173, 17568.03, 2002818.67, 0.01, 114.00, 111267.70, 5.30
values_67, 715, 35, 404, 128, 1119, 163, 8223.23, 454204.79, 0.02, 55.23, 25233.60, 1.97
values_35, 1478, 35, 899, 138, 2377, 173, 17672.11, 2014684.72, 0.01, 114.00, 111926.93, 5.32
values_30, 572, 35, 311, 115, 883, 150, 6383.05, 302084.63, 0.02, 47.33, 16782.48, 1.50
values_4, 1454, 35, 899, 137, 2353, 172, 17474.00, 2006640.29, 0.01, 114.84, 111480.02, 5.30
