inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 307, 36, 137, 21, 444, 57, 2589.80, 304116.89, 0.01, 117.43, 16895.38, 1.51
values_84, 1048, 36, 617, 140, 1665, 176, 12419.95, 985257.18, 0.01, 79.33, 54736.51, 3.30
values_65, 400, 36, 197, 73, 597, 109, 4040.61, 196273.82, 0.02, 48.58, 10904.10, 1.13
values_96, 378, 36, 182, 56, 560, 92, 3653.19, 213711.89, 0.02, 58.50, 11872.88, 1.19
values_28, 565, 36, 302, 111, 867, 147, 6242.12, 305694.97, 0.02, 48.97, 16983.05, 1.51
values_54, 1481, 36, 917, 141, 2398, 177, 17907.32, 2096299.24, 0.01, 117.06, 116461.07, 5.46
values_15, 461, 36, 233, 87, 694, 123, 4818.11, 232265.89, 0.02, 48.21, 12903.66, 1.26
values_87, 551, 36, 302, 106, 853, 142, 6098.73, 312761.51, 0.02, 51.28, 17375.64, 1.54
values_59, 379, 36, 182, 57, 561, 93, 3668.47, 210840.38, 0.02, 57.47, 11713.35, 1.18
values_5, 1408, 36, 862, 141, 2270, 177, 16951.46, 1865382.44, 0.01, 110.04, 103632.36, 5.05
values_92, 307, 36, 137, 22, 444, 58, 2600.94, 291542.13, 0.01, 112.09, 16196.78, 1.47
values_0, 599, 36, 329, 116, 928, 152, 6726.08, 343377.81, 0.02, 51.05, 19076.55, 1.63
values_77, 601, 36, 329, 116, 930, 152, 6740.57, 344117.85, 0.02, 51.05, 19117.66, 1.64
values_17, 921, 36, 533, 135, 1454, 171, 10785.56, 766493.62, 0.01, 71.07, 42582.98, 2.79
values_12, 651, 36, 358, 127, 1009, 163, 7414.87, 376231.50, 0.02, 50.74, 20901.75, 1.74
values_33, 996, 36, 574, 137, 1570, 173, 11672.37, 880283.86, 0.01, 75.42, 48904.66, 3.06
values_25, 697, 36, 389, 118, 1086, 154, 7891.73, 468287.24, 0.02, 59.34, 26015.96, 2.01
values_19, 401, 36, 197, 65, 598, 101, 3981.61, 217212.16, 0.02, 54.55, 12067.34, 1.20
values_97, 565, 36, 302, 114, 867, 150, 6267.39, 298855.34, 0.02, 47.68, 16603.07, 1.49
values_81, 1418, 36, 862, 141, 2280, 177, 17026.14, 1873599.99, 0.01, 110.04, 104088.89, 5.07
