id,clockCycles,assemblyInstr,cInstr,cc4cs
values_27,159,,167772386,0.000
values_84,164,,233,0.704
values_65,179,,150995179,0.000
values_96,774,,994,0.779
values_28,56,,89,0.629
values_54,143,,203,0.704
values_15,217,,293,0.741
values_87,707,,949,0.745
values_59,635,,827,0.768
values_5,50,,77,0.649
values_92,207,,289,0.716
values_0,708,,1729382256910271311,0.000
values_77,627,,828,0.757
values_17,580,,25288767439712,0.000
values_12,870,,1945555039024055397,0.000
values_33,46,,78,0.590
values_25,422,,2199023256091,0.000
values_19,407,,523,0.778
values_97,182,,314,0.580
values_81,357,,90194313683,0.000
values_8,37,,4294967357,0.000
values_73,176,,233,0.755
values_89,714,,905,0.789
values_82,95,,21474836619,0.000
values_34,16,,1240301830175,0.000
values_70,793,,940,0.844
values_29,70,,110,0.636
values_51,233,,42949673276,0.000
values_57,286,,371,0.771
values_88,707,,910,0.777
values_23,340,,467,0.728
values_45,16,,281474976710687,0.000
values_66,123,,178,0.691
values_36,276,,3659174697238928,0.000
values_56,617,,2199023256429,0.000
values_26,374,,167772669,0.000
values_43,100,,146,0.685
values_52,113,,167,0.677
values_98,271,,366,0.740
values_61,37,,16777277,0.000
values_44,590,,759,0.777
values_68,37,,61,0.607
values_41,653,,402654055,0.000
values_85,49,,80,0.613
values_79,16,,27093615775842335,0.000
values_71,83,,123,0.675
values_63,690,,2522015791327478629,0.000
values_20,392,,483,0.812
values_74,469,,5910974510924452,0.000
values_72,243,,332,0.732
values_86,629,,832,0.756
values_75,809,,1049,0.771
values_55,391,,520,0.752
values_14,278,,362,0.768
values_47,508,,636,0.799
values_91,23,,43,0.535
values_64,690,,921,0.749
values_11,182,,68719476991,0.000
values_49,677,,871,0.777
values_62,550,,1245897,0.000
values_80,595,,768,0.775
values_39,682,,860,0.793
values_90,549,,677,0.811
values_53,374,,85899346396,0.000
values_94,681,,868,0.785
values_7,327,,201327029,0.000
values_31,615,,486540032,0.000
values_93,16,,12884901919,0.000
values_38,181,,253,0.715
values_58,289,,5348024557502850,0.000
values_78,520,,692,0.751
values_50,365,,1008806316530991584,0.000
values_3,411,,555,0.741
values_13,395,,517,0.764
values_83,20,,41,0.488
values_1,346,,464,0.746
values_21,295,,393,0.751
values_32,371,,60129542634,0.000
values_22,193,,3659174697238765,0.000
values_9,628,,805,0.780
values_6,345,,12094627905991,0.000
values_76,457,,562949953421921,0.000
values_18,690,,687866715,0.000
values_16,140,,327870,0.000
values_40,193,,261,0.739
values_2,20,,41,0.488
values_60,37,,281474976710717,0.000
values_99,303,,404,0.750
values_48,638,,827,0.771
values_69,643,,785,0.819
values_46,619,,802,0.772
values_24,825,,7445,0.111
values_95,427,,570,0.749
values_42,113,,24189255811252,0.000
values_37,620,,788,0.787
values_10,334,,419,0.797
values_67,502,,652,0.770
values_35,513,,650,0.789
values_30,260,,350,0.743
values_4,376,,463,0.812
