id,cInstr
values_27,201
values_84,201
values_65,201
values_96,201
values_28,201
values_54,201
values_15,201
values_87,201
values_59,201
values_5,201
values_92,201
values_0,201
values_77,201
values_17,201
values_12,201
values_33,201
values_25,201
values_19,201
values_97,201
values_81,201
values_8,201
values_73,201
values_89,76
values_82,201
values_34,201
values_70,201
values_29,201
values_51,201
values_57,201
values_88,201
values_23,201
values_45,201
values_66,201
values_36,201
values_56,90
values_26,201
values_43,201
values_52,201
values_98,201
values_61,201
values_44,201
values_68,201
values_41,201
values_85,201
values_79,201
values_71,201
values_63,201
values_20,201
values_74,201
values_72,201
values_86,201
values_75,201
values_55,201
values_14,201
values_47,201
values_91,201
values_64,201
values_11,201
values_49,201
values_62,201
values_80,201
values_39,201
values_90,201
values_53,201
values_94,201
values_7,201
values_31,201
values_93,201
values_38,201
values_58,201
values_78,201
values_50,201
values_3,201
values_13,201
values_83,201
values_1,201
values_21,201
values_32,201
values_22,201
values_9,201
values_6,201
values_76,201
values_18,201
values_16,201
values_40,201
values_2,201
values_60,201
values_99,83
values_48,201
values_69,201
values_46,201
values_24,201
values_95,201
values_42,201
values_37,201
values_10,201
values_67,201
values_35,201
values_30,201
values_4,201
