inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 318, 36, 142, 28, 460, 64, 2760, 251948.57, 0.01, 91.29, 13997.14, 1.33
values_84, 640, 36, 358, 117, 998, 153, 7242.87, 398915.16, 0.02, 55.08, 22161.95, 1.81
values_65, 1052, 36, 617, 140, 1669, 176, 12449.79, 987624.16, 0.01, 79.33, 54868.01, 3.31
values_96, 1349, 36, 809, 140, 2158, 176, 16097.45, 1674365.12, 0.01, 104.01, 93020.28, 4.70
values_28, 1358, 36, 809, 141, 2167, 177, 16182.30, 1671252.98, 0.01, 103.28, 92847.39, 4.69
values_54, 1246, 36, 758, 141, 2004, 177, 14965.08, 1448110.44, 0.01, 96.77, 80450.58, 4.27
values_15, 431, 36, 214, 77, 645, 113, 4399.02, 220065.03, 0.02, 50.03, 12225.84, 1.22
values_87, 1031, 36, 617, 139, 1648, 175, 12279.60, 981130.88, 0.01, 79.90, 54507.27, 3.29
values_59, 1411, 36, 862, 140, 2273, 176, 16955.29, 1879130.35, 0.01, 110.83, 104396.13, 5.08
values_5, 315, 36, 142, 27, 457, 63, 2731.62, 258593.07, 0.01, 94.67, 14366.28, 1.35
values_92, 375, 36, 182, 58, 557, 94, 3650.91, 206213.24, 0.02, 56.48, 11456.29, 1.16
values_0, 1122, 36, 662, 141, 1784, 177, 13322.21, 1125868.33, 0.01, 84.51, 62548.24, 3.61
values_77, 1428, 36, 862, 139, 2290, 175, 17063.27, 1904703.24, 0.01, 111.63, 105816.85, 5.12
values_17, 359, 36, 169, 50, 528, 86, 3393.07, 206434.24, 0.02, 60.84, 11468.57, 1.16
values_12, 613, 36, 329, 113, 942, 149, 6800.46, 356392.08, 0.02, 52.41, 19799.56, 1.68
values_33, 1424, 36, 862, 140, 2286, 176, 17052.26, 1889877.69, 0.01, 110.83, 104993.21, 5.10
values_25, 660, 36, 358, 115, 1018, 151, 7368.70, 412903.28, 0.02, 56.03, 22939.07, 1.85
values_19, 1413, 36, 862, 141, 2275, 177, 16988.80, 1869491.22, 0.01, 110.04, 103860.62, 5.06
values_97, 1044, 36, 617, 138, 1661, 174, 12362.73, 994930.94, 0.01, 80.48, 55273.94, 3.32
values_81, 608, 36, 329, 109, 937, 145, 6727.57, 365510.99, 0.02, 54.33, 20306.17, 1.70
values_8, 597, 36, 329, 112, 926, 148, 6675.95, 352991.06, 0.02, 52.88, 19610.61, 1.66
values_73, 1502, 36, 917, 141, 2419, 177, 18064.14, 2114657.16, 0.01, 117.06, 117480.95, 5.49
values_89, 1510, 36, 917, 140, 2427, 176, 18104.04, 2134466.38, 0.01, 117.90, 118581.47, 5.53
values_82, 802, 36, 457, 128, 1259, 164, 9263.16, 595302.64, 0.02, 64.27, 33072.37, 2.36
values_34, 868, 36, 494, 137, 1362, 173, 10125.96, 657226.78, 0.02, 64.91, 36512.60, 2.52
values_70, 496, 36, 254, 91, 750, 127, 5241.51, 263342.85, 0.02, 50.24, 14630.16, 1.37
values_29, 308, 36, 137, 22, 445, 58, 2606.80, 292198.75, 0.01, 112.09, 16233.26, 1.47
values_51, 698, 36, 389, 130, 1087, 166, 8016.67, 431790.06, 0.02, 53.86, 23988.34, 1.90
values_57, 1113, 36, 662, 139, 1775, 175, 13225.90, 1133811.66, 0.01, 85.73, 62989.54, 3.62
values_88, 793, 36, 457, 134, 1250, 170, 9261.74, 568560.17, 0.02, 61.39, 31586.68, 2.29
values_23, 913, 36, 533, 136, 1446, 172, 10738.38, 757529.46, 0.01, 70.54, 42084.97, 2.77
values_45, 802, 36, 457, 133, 1259, 169, 9317.71, 576296.69, 0.02, 61.85, 32016.48, 2.31
values_66, 697, 36, 389, 121, 1086, 157, 7921.96, 458426.04, 0.02, 57.87, 25468.11, 1.98
values_36, 1426, 36, 862, 141, 2288, 177, 17085.88, 1880174.02, 0.01, 110.04, 104454.11, 5.08
values_56, 930, 36, 533, 136, 1463, 172, 10864.63, 766435.41, 0.01, 70.54, 42579.74, 2.79
values_26, 700, 36, 389, 124, 1089, 160, 7973.58, 450250.04, 0.02, 56.47, 25013.89, 1.96
values_43, 858, 36, 494, 137, 1352, 173, 10051.62, 652401.33, 0.02, 64.91, 36244.52, 2.51
values_52, 1406, 36, 862, 140, 2268, 176, 16917.99, 1874996.76, 0.01, 110.83, 104166.49, 5.07
values_98, 1181, 36, 709, 140, 1890, 176, 14098.33, 1285163.10, 0.01, 91.16, 71397.95, 3.94
values_61, 429, 36, 214, 78, 643, 114, 4393.55, 216973.69, 0.02, 49.38, 12054.09, 1.20
values_44, 1338, 36, 809, 141, 2147, 177, 16032.95, 1655828.40, 0.01, 103.28, 91990.47, 4.67
values_68, 811, 36, 457, 133, 1268, 169, 9384.32, 580416.36, 0.02, 61.85, 32245.35, 2.32
values_41, 647, 36, 358, 119, 1005, 155, 7312.51, 395981.36, 0.02, 54.15, 21998.96, 1.80
values_85, 429, 36, 214, 80, 643, 116, 4409.68, 212326.18, 0.02, 48.15, 11795.90, 1.19
values_79, 492, 36, 254, 93, 746, 129, 5230.38, 257132.01, 0.02, 49.16, 14285.11, 1.35
values_71, 496, 36, 254, 94, 750, 130, 5266.78, 256167.01, 0.02, 48.64, 14231.50, 1.34
values_63, 317, 36, 142, 28, 459, 64, 2754, 251400.86, 0.01, 91.29, 13966.71, 1.33
values_20, 306, 36, 137, 22, 443, 58, 2595.09, 290885.50, 0.01, 112.09, 16160.31, 1.46
values_74, 755, 36, 422, 128, 1177, 164, 8659.84, 513907.30, 0.02, 59.34, 28550.41, 2.14
values_72, 378, 36, 182, 58, 560, 94, 3670.57, 207323.91, 0.02, 56.48, 11517.99, 1.17
values_86, 987, 36, 574, 138, 1561, 174, 11618.43, 869867.16, 0.01, 74.87, 48325.95, 3.04
values_75, 359, 36, 169, 49, 528, 85, 3384.16, 210094.08, 0.02, 62.08, 11671.89, 1.18
values_55, 566, 36, 302, 106, 868, 142, 6205.98, 318261.42, 0.02, 51.28, 17681.19, 1.55
values_14, 1125, 36, 662, 140, 1787, 176, 13330.00, 1134573.79, 0.01, 85.11, 63031.88, 3.63
values_47, 1177, 36, 709, 141, 1886, 177, 14083.90, 1274743.15, 0.01, 90.51, 70819.06, 3.92
values_91, 607, 36, 329, 117, 936, 153, 6792.92, 343826.01, 0.02, 50.62, 19101.44, 1.64
values_64, 427, 36, 214, 79, 641, 115, 4387.96, 213954.67, 0.02, 48.76, 11886.37, 1.19
values_11, 853, 36, 494, 136, 1347, 172, 10003.18, 654031.36, 0.02, 65.38, 36335.08, 2.51
values_49, 315, 36, 142, 28, 457, 64, 2742, 250305.43, 0.01, 91.29, 13905.86, 1.32
values_62, 458, 36, 233, 83, 691, 119, 4764.32, 240741.62, 0.02, 50.53, 13374.53, 1.29
values_80, 575, 36, 302, 109, 877, 145, 6296.78, 314030.25, 0.02, 49.87, 17446.13, 1.54
values_39, 646, 36, 358, 126, 1004, 162, 7369.21, 376882.42, 0.02, 51.14, 20937.91, 1.74
values_90, 1425, 36, 862, 141, 2287, 177, 17078.41, 1879352.27, 0.01, 110.04, 104408.46, 5.08
values_53, 979, 36, 574, 137, 1553, 173, 11545.98, 870752.12, 0.01, 75.42, 48375.12, 3.04
values_94, 326, 36, 149, 32, 475, 68, 2891.54, 242347.60, 0.01, 83.81, 13463.76, 1.30
values_7, 977, 36, 574, 139, 1551, 175, 11556.83, 859029.87, 0.01, 74.33, 47723.88, 3.01
values_31, 1107, 36, 662, 138, 1769, 174, 13166.57, 1136904.44, 0.01, 86.35, 63161.36, 3.63
values_93, 326, 36, 149, 33, 475, 69, 2901.55, 235816.81, 0.01, 81.27, 13100.93, 1.27
values_38, 985, 36, 574, 139, 1559, 175, 11616.44, 863460.71, 0.01, 74.33, 47970.04, 3.02
values_58, 1129, 36, 662, 141, 1791, 177, 13374.48, 1130285.97, 0.01, 84.51, 62793.67, 3.62
values_78, 328, 36, 149, 32, 477, 68, 2903.72, 243368.01, 0.01, 83.81, 13520.45, 1.30
values_50, 525, 36, 277, 103, 802, 139, 5709.39, 276378.86, 0.02, 48.41, 15354.38, 1.41
values_3, 355, 36, 169, 47, 524, 83, 3340.52, 216209.87, 0.02, 64.72, 12011.66, 1.20
values_13, 1312, 36, 809, 141, 2121, 177, 15838.79, 1635776.45, 0.01, 103.28, 90876.47, 4.63
values_83, 572, 36, 302, 108, 874, 144, 6266.51, 315414.56, 0.02, 50.33, 17523.03, 1.54
values_1, 344, 36, 158, 43, 502, 79, 3164.50, 209298.42, 0.02, 66.14, 11627.69, 1.18
values_21, 1484, 36, 917, 141, 2401, 177, 17929.72, 2098921.80, 0.01, 117.06, 116606.77, 5.46
values_32, 755, 36, 422, 133, 1177, 169, 8710.84, 497500.03, 0.02, 57.11, 27638.89, 2.09
values_22, 566, 36, 302, 109, 868, 145, 6232.16, 310807.59, 0.02, 49.87, 17267.09, 1.53
values_9, 1497, 36, 917, 141, 2414, 177, 18026.80, 2110286.22, 0.01, 117.06, 117238.12, 5.48
values_6, 340, 36, 158, 43, 498, 79, 3139.28, 207630.71, 0.02, 66.14, 11535.04, 1.17
values_76, 461, 36, 233, 85, 694, 121, 4801.69, 236921.09, 0.02, 49.34, 13162.28, 1.28
values_18, 867, 36, 494, 135, 1361, 171, 10095.70, 664969.93, 0.02, 65.87, 36942.77, 2.54
values_16, 377, 36, 182, 58, 559, 94, 3664.02, 206953.68, 0.02, 56.48, 11497.43, 1.17
values_40, 355, 36, 169, 49, 524, 85, 3358.52, 208502.46, 0.02, 62.08, 11583.47, 1.17
values_2, 494, 36, 254, 96, 748, 132, 5269.21, 250945.97, 0.02, 47.62, 13941.44, 1.33
values_60, 616, 36, 329, 116, 945, 152, 6849.29, 349668.14, 0.02, 51.05, 19426.01, 1.65
values_99, 406, 36, 197, 61, 603, 97, 3979.75, 231347.29, 0.02, 58.13, 12852.63, 1.26
values_48, 317, 36, 142, 28, 459, 64, 2754, 251400.86, 0.01, 91.29, 13966.71, 1.33
values_69, 1334, 36, 809, 141, 2143, 177, 16003.08, 1652743.49, 0.01, 103.28, 91819.08, 4.66
values_46, 1214, 36, 709, 139, 1923, 175, 14328.68, 1315558.28, 0.01, 91.81, 73086.57, 4.00
values_24, 805, 36, 457, 135, 1262, 171, 9361.33, 570417.03, 0.02, 60.93, 31689.84, 2.29
values_95, 401, 36, 197, 61, 598, 97, 3946.75, 229428.98, 0.02, 58.13, 12746.05, 1.25
values_42, 499, 36, 254, 91, 753, 127, 5262.48, 264396.23, 0.02, 50.24, 14688.68, 1.37
values_37, 359, 36, 169, 50, 528, 86, 3393.07, 206434.24, 0.02, 60.84, 11468.57, 1.16
values_10, 347, 36, 169, 46, 516, 82, 3280.50, 216940.68, 0.02, 66.13, 12052.26, 1.20
values_67, 751, 36, 422, 128, 1173, 164, 8630.41, 512160.80, 0.02, 59.34, 28453.38, 2.13
values_35, 567, 36, 302, 109, 869, 145, 6239.34, 311165.67, 0.02, 49.87, 17286.98, 1.53
values_30, 357, 36, 169, 47, 526, 83, 3353.27, 217035.10, 0.02, 64.72, 12057.51, 1.20
values_4, 344, 36, 158, 40, 502, 76, 3136.46, 223002.28, 0.01, 71.10, 12389.02, 1.23
