id,clockCycles,assemblyInstr,cInstr,cc4cs
values_27,2348,,753,3.118
values_84,557,,199,2.799
values_65,203,,90,2.256
values_96,557,,199,2.799
values_28,1224,,595,2.057
values_54,327,,106,3.085
values_15,431,,183,2.355
values_87,1155,,283,4.081
values_59,327,,106,3.085
values_5,431,,183,2.355
values_92,1155,,283,4.081
values_0,431,,183,2.355
values_77,1155,,283,4.081
values_17,1155,,283,4.081
values_12,1155,,283,4.081
values_33,1224,,595,2.057
values_25,1098,,579,1.896
values_19,557,,199,2.799
values_97,1155,,283,4.081
values_81,557,,199,2.799
values_8,557,,199,2.799
values_73,327,,106,3.085
values_89,557,,199,2.799
values_82,1155,,283,4.081
values_34,1224,,595,2.057
values_70,203,,90,2.256
values_29,1224,,595,2.057
values_51,327,,106,3.085
values_57,591,,142,4.162
values_88,557,,199,2.799
values_23,557,,199,2.799
values_45,1098,,579,1.896
values_66,327,,106,3.085
values_36,1224,,595,2.057
values_56,327,,106,3.085
values_26,1224,,595,2.057
values_43,1224,,595,2.057
values_52,591,,142,4.162
values_98,557,,199,2.799
values_61,327,,106,3.085
values_44,1224,,595,2.057
values_68,327,,106,3.085
values_41,1224,,595,2.057
values_85,431,,183,2.355
values_79,557,,199,2.799
values_71,327,,106,3.085
values_63,327,,106,3.085
values_20,431,,183,2.355
values_74,327,,106,3.085
values_72,591,,142,4.162
values_86,557,,199,2.799
values_75,431,,183,2.355
values_55,203,,90,2.256
values_14,557,,199,2.799
values_47,2348,,753,3.118
values_91,557,,199,2.799
values_64,327,,106,3.085
values_11,557,,199,2.799
values_49,1224,,595,2.057
values_62,591,,142,4.162
values_80,431,,183,2.355
values_39,1224,,595,2.057
values_90,431,,183,2.355
values_53,327,,106,3.085
values_94,557,,199,2.799
values_7,1155,,283,4.081
values_31,1224,,595,2.057
values_93,557,,199,2.799
values_38,1224,,595,2.057
values_58,327,,106,3.085
values_78,557,,199,2.799
values_50,203,,90,2.256
values_3,557,,199,2.799
values_13,557,,199,2.799
values_83,557,,199,2.799
values_1,557,,199,2.799
values_21,557,,199,2.799
values_32,2348,,753,3.118
values_22,1155,,283,4.081
values_9,557,,199,2.799
values_6,557,,199,2.799
values_76,557,,199,2.799
values_18,557,,199,2.799
values_16,557,,199,2.799
values_40,1098,,579,1.896
values_2,1155,,283,4.081
values_60,203,,90,2.256
values_99,557,,199,2.799
values_48,1224,,595,2.057
values_69,327,,106,3.085
values_46,1224,,595,2.057
values_24,557,,199,2.799
values_95,431,,183,2.355
values_42,2348,,753,3.118
values_37,2348,,753,3.118
values_10,431,,183,2.355
values_67,591,,142,4.162
values_35,1098,,579,1.896
values_30,1098,,579,1.896
values_4,557,,199,2.799
