id,cInstr
values_27,753
values_84,199
values_65,90
values_96,199
values_28,595
values_54,106
values_15,183
values_87,283
values_59,106
values_5,183
values_92,283
values_0,183
values_77,283
values_17,283
values_12,283
values_33,595
values_25,579
values_19,199
values_97,283
values_81,199
values_8,199
values_73,106
values_89,199
values_82,283
values_34,595
values_70,90
values_29,595
values_51,106
values_57,142
values_88,199
values_23,199
values_45,579
values_66,106
values_36,595
values_56,106
values_26,595
values_43,595
values_52,142
values_98,199
values_61,106
values_44,595
values_68,106
values_41,595
values_85,183
values_79,199
values_71,106
values_63,106
values_20,183
values_74,106
values_72,142
values_86,199
values_75,183
values_55,90
values_14,199
values_47,753
values_91,199
values_64,106
values_11,199
values_49,595
values_62,142
values_80,183
values_39,595
values_90,183
values_53,106
values_94,199
values_7,283
values_31,595
values_93,199
values_38,595
values_58,106
values_78,199
values_50,90
values_3,199
values_13,199
values_83,199
values_1,199
values_21,199
values_32,753
values_22,283
values_9,199
values_6,199
values_76,199
values_18,199
values_16,199
values_40,579
values_2,283
values_60,90
values_99,199
values_48,595
values_69,106
values_46,595
values_24,199
values_95,183
values_42,753
values_37,753
values_10,183
values_67,142
values_35,579
values_30,579
values_4,199
