values_27,82,49,17,41,8,99,107,38,107,68,65,82,87,114,102,31,0,0,0,0,0,0,0,0,0,0,0,0
values_84,14,114,94,27,64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_65,32,16,113,56,77,8,38,94,62,66,111,81,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_96,8,108,48,16,15,68,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_28,103,11,79,110,78,43,19,36,50,88,40,68,62,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0
values_54,33,53,95,101,65,111,90,81,10,105,24,65,62,53,104,89,24,108,31,105,107,108,34,32,89,47,98,96
values_15,59,13,86,25,44,113,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_87,93,72,86,14,7,19,3,41,75,18,84,5,102,113,9,39,52,82,59,60,0,0,0,0,0,0,0,0
values_59,75,10,6,22,97,51,27,109,89,21,49,45,77,22,98,102,0,0,0,0,0,0,0,0,0,0,0,0
values_5,62,31,66,66,68,57,21,96,92,14,98,81,43,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_92,24,60,111,40,33,101,69,109,104,27,112,52,70,36,67,65,85,76,2,0,0,0,0,0,0,0,0,0
values_0,7,84,109,17,70,26,58,3,76,105,53,114,25,49,92,67,24,65,109,6,30,0,0,0,0,0,0,0
values_77,110,55,84,79,62,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_17,84,107,48,4,29,18,34,110,47,115,14,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_12,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_33,94,34,5,83,23,87,114,63,112,64,110,16,12,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_25,44,60,81,61,54,102,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_19,107,106,109,22,5,31,91,83,90,111,92,54,6,59,71,70,47,103,54,13,107,18,0,0,0,0,0,0
values_97,114,113,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_81,5,82,48,26,62,27,11,10,84,109,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_8,109,98,15,77,84,105,76,37,12,104,30,57,6,71,88,44,53,88,63,40,7,60,50,0,0,0,0,0
values_73,34,90,51,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_89,91,67,83,100,2,67,18,114,116,75,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_82,49,13,46,34,48,40,2,7,102,107,60,49,35,36,83,90,31,33,10,10,0,0,0,0,0,0,0,0
values_34,3,45,63,86,2,9,100,109,96,100,61,28,46,71,20,19,85,11,0,0,0,0,0,0,0,0,0,0
values_70,112,59,73,103,109,91,25,13,97,3,16,72,49,35,67,115,53,48,10,24,7,50,29,19,65,4,0,0
values_29,54,96,94,21,35,22,26,33,32,77,18,11,29,91,84,94,110,97,0,0,0,0,0,0,0,0,0,0
values_51,69,81,61,45,90,83,58,31,16,109,4,100,64,60,21,10,55,37,31,22,13,7,10,26,69,38,0,0
values_57,12,73,24,7,56,96,16,82,43,76,24,15,12,93,36,63,42,51,11,63,104,22,30,0,0,0,0,0
values_88,87,13,22,49,54,58,21,106,40,65,48,33,111,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_23,67,17,24,46,47,57,89,110,56,57,5,11,16,44,82,53,61,36,28,13,0,0,0,0,0,0,0,0
values_45,89,94,12,3,10,100,94,47,27,12,98,75,61,72,46,63,55,14,67,13,0,0,0,0,0,0,0,0
values_66,42,83,85,90,83,47,107,86,105,76,101,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_36,33,108,13,106,72,53,72,88,113,35,22,91,13,96,51,26,0,0,0,0,0,0,0,0,0,0,0,0
values_56,19,106,74,24,19,78,35,31,26,48,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_26,106,58,27,35,10,33,41,105,2,30,53,93,102,35,92,86,15,33,84,107,38,96,106,87,78,29,94,104
values_43,97,55,96,20,74,20,17,64,18,106,14,96,83,58,46,48,12,84,70,113,0,0,0,0,0,0,0,0
values_52,97,53,93,34,41,25,37,33,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_98,78,21,11,87,78,20,60,66,91,99,61,63,112,65,9,59,22,2,93,105,93,0,0,0,0,0,0,0
values_61,58,82,40,59,115,4,46,114,63,21,25,21,113,97,109,77,6,12,24,22,56,11,0,0,0,0,0,0
values_44,116,73,99,4,83,59,81,111,94,34,5,42,36,70,5,12,4,57,0,0,0,0,0,0,0,0,0,0
values_68,14,22,102,110,13,14,12,79,46,14,3,44,65,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_41,63,70,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_85,64,46,111,79,37,24,6,23,63,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_79,34,29,46,44,37,30,93,33,57,13,12,92,56,57,83,59,81,58,0,0,0,0,0,0,0,0,0,0
values_71,70,49,13,40,116,104,83,51,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_63,78,26,94,14,92,109,81,93,54,81,41,50,25,52,33,51,110,48,3,10,0,0,0,0,0,0,0,0
values_20,52,16,7,75,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_74,14,33,116,77,107,57,82,13,54,42,87,63,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_72,32,82,56,114,115,64,2,29,33,38,103,35,44,85,33,91,114,18,26,3,16,83,95,94,40,60,26,0
values_86,58,7,101,27,103,6,19,101,87,68,24,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_75,83,113,30,48,29,35,51,104,52,102,74,45,6,70,13,88,87,59,0,0,0,0,0,0,0,0,0,0
values_55,109,51,100,98,58,31,65,52,84,81,72,42,108,5,98,113,0,0,0,0,0,0,0,0,0,0,0,0
values_14,10,113,81,35,57,70,86,95,20,68,74,78,106,96,62,26,68,19,97,71,76,26,57,62,0,0,0,0
values_47,11,101,75,65,43,59,114,19,18,99,16,18,58,57,19,95,116,73,99,0,0,0,0,0,0,0,0,0
values_91,115,80,8,83,10,41,29,69,102,40,84,17,45,89,51,5,109,62,49,50,81,80,110,51,47,107,0,0
values_64,14,3,101,22,25,2,114,107,67,72,59,24,98,97,78,67,0,0,0,0,0,0,0,0,0,0,0,0
values_11,81,70,110,18,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_49,2,71,88,77,17,43,71,45,90,87,63,34,71,27,95,0,0,0,0,0,0,0,0,0,0,0,0,0
values_62,48,51,74,49,17,30,50,116,109,52,67,95,77,107,111,108,29,112,77,6,70,111,71,85,112,25,0,0
values_80,61,109,52,61,73,108,8,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_39,95,116,3,114,45,72,12,16,94,107,19,79,82,78,64,26,41,70,82,0,0,0,0,0,0,0,0,0
values_90,3,98,42,40,92,84,47,16,65,48,85,32,47,103,11,12,12,11,94,96,99,0,0,0,0,0,0,0
values_53,57,64,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_94,13,97,12,84,97,76,87,49,106,92,66,26,77,56,80,60,19,66,45,60,100,0,0,0,0,0,0,0
values_7,30,19,82,77,90,77,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_31,42,51,27,101,49,100,103,73,26,93,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_93,6,13,21,16,94,21,22,84,80,43,61,97,101,74,116,22,102,0,0,0,0,0,0,0,0,0,0,0
values_38,19,60,91,9,4,7,23,19,107,69,93,69,106,43,63,99,97,2,67,22,14,15,0,0,0,0,0,0
values_58,112,9,38,70,42,52,100,60,73,54,61,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_78,15,5,105,99,96,76,16,18,18,98,104,88,21,82,63,0,0,0,0,0,0,0,0,0,0,0,0,0
values_50,61,15,69,18,99,87,67,13,79,116,100,71,97,40,82,32,111,43,0,0,0,0,0,0,0,0,0,0
values_3,91,65,3,90,25,113,34,81,84,102,63,99,67,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0
values_13,114,26,14,37,6,57,47,87,6,24,68,78,104,108,86,70,97,60,0,0,0,0,0,0,0,0,0,0
values_83,105,102,110,71,48,113,37,47,52,35,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
