inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 175, 31, 64, 36, 239, 67, 1449.80, 39949.92, 0.04, 27.56, 2219.44, 0.39
values_84, 181, 31, 63, 36, 244, 67, 1480.13, 40148.41, 0.04, 27.12, 2230.47, 0.39
values_65, 179, 31, 63, 36, 242, 67, 1467.99, 39819.33, 0.04, 27.12, 2212.18, 0.39
values_96, 185, 31, 67, 40, 252, 71, 1549.74, 40235.03, 0.04, 25.96, 2235.28, 0.39
values_28, 180, 31, 64, 37, 244, 68, 1485.34, 39823.19, 0.04, 26.81, 2212.40, 0.39
values_54, 183, 31, 67, 40, 250, 71, 1537.44, 39915.70, 0.04, 25.96, 2217.54, 0.39
values_15, 169, 31, 55, 31, 224, 62, 1333.74, 36677.85, 0.04, 27.50, 2037.66, 0.37
values_87, 180, 31, 63, 37, 243, 68, 1479.25, 39040.30, 0.04, 26.39, 2168.91, 0.38
values_59, 187, 31, 67, 39, 254, 70, 1556.84, 41455.80, 0.04, 26.63, 2303.10, 0.40
values_5, 162, 31, 55, 30, 217, 61, 1286.97, 36571.40, 0.04, 28.42, 2031.74, 0.37
values_92, 190, 31, 67, 41, 257, 72, 1585.67, 40163.88, 0.04, 25.33, 2231.33, 0.39
values_0, 164, 31, 55, 29, 219, 60, 1293.61, 38027.65, 0.03, 29.40, 2112.65, 0.38
values_77, 158, 31, 48, 24, 206, 55, 1190.96, 36919.76, 0.03, 31, 2051.10, 0.37
values_17, 170, 31, 55, 28, 225, 59, 1323.59, 40298.73, 0.03, 30.45, 2238.82, 0.39
values_12, 165, 31, 55, 30, 220, 61, 1304.76, 37076.99, 0.04, 28.42, 2059.83, 0.37
values_33, 152, 31, 47, 23, 199, 54, 1145.22, 36273.68, 0.03, 31.67, 2015.20, 0.37
values_25, 178, 31, 64, 37, 242, 68, 1473.17, 39496.78, 0.04, 26.81, 2194.27, 0.39
values_19, 165, 31, 55, 26, 220, 57, 1283.24, 42075.33, 0.03, 32.79, 2337.52, 0.40
values_97, 184, 31, 67, 38, 251, 69, 1533.24, 41901.83, 0.04, 27.33, 2327.88, 0.40
values_81, 181, 31, 63, 35, 244, 66, 1474.83, 41147.82, 0.04, 27.90, 2285.99, 0.40
values_8, 166, 31, 55, 29, 221, 60, 1305.42, 38374.93, 0.03, 29.40, 2131.94, 0.38
values_73, 154, 31, 48, 22, 202, 53, 1157.04, 39128.99, 0.03, 33.82, 2173.83, 0.38
values_89, 180, 31, 63, 35, 243, 66, 1468.79, 40979.18, 0.04, 27.90, 2276.62, 0.40
values_82, 175, 31, 63, 35, 238, 66, 1438.57, 40135.99, 0.04, 27.90, 2229.78, 0.39
values_34, 155, 31, 47, 23, 202, 54, 1162.49, 36820.52, 0.03, 31.67, 2045.58, 0.37
values_70, 155, 31, 48, 24, 203, 55, 1173.62, 36382.10, 0.03, 31, 2021.23, 0.37
values_29, 180, 31, 64, 36, 244, 67, 1480.13, 40785.69, 0.04, 27.56, 2265.87, 0.39
values_51, 185, 31, 67, 37, 252, 68, 1534.04, 43056.79, 0.04, 28.07, 2392.04, 0.41
values_57, 184, 31, 67, 39, 251, 70, 1538.45, 40966.16, 0.04, 26.63, 2275.90, 0.40
values_88, 182, 31, 63, 36, 245, 67, 1486.19, 40312.95, 0.04, 27.12, 2239.61, 0.39
values_23, 180, 31, 64, 35, 244, 66, 1474.83, 41800.96, 0.04, 28.34, 2322.28, 0.40
values_45, 148, 31, 43, 19, 191, 50, 1077.98, 37814.28, 0.03, 35.08, 2100.79, 0.38
values_66, 174, 31, 63, 38, 237, 69, 1447.72, 37202.60, 0.04, 25.70, 2066.81, 0.37
values_36, 155, 31, 47, 23, 202, 54, 1162.49, 36820.52, 0.03, 31.67, 2045.58, 0.37
values_56, 181, 31, 67, 39, 248, 70, 1520.06, 40476.53, 0.04, 26.63, 2248.70, 0.39
values_26, 182, 31, 64, 37, 246, 68, 1497.52, 40149.61, 0.04, 26.81, 2230.53, 0.39
values_43, 147, 31, 43, 19, 190, 50, 1072.33, 37616.30, 0.03, 35.08, 2089.79, 0.37
values_52, 183, 31, 67, 37, 250, 68, 1521.87, 42715.07, 0.04, 28.07, 2373.06, 0.41
values_98, 187, 31, 67, 40, 254, 71, 1562.04, 40554.35, 0.04, 25.96, 2253.02, 0.39
values_61, 183, 31, 63, 36, 246, 67, 1492.26, 40477.50, 0.04, 27.12, 2248.75, 0.39
values_44, 150, 31, 43, 19, 193, 50, 1089.26, 38210.24, 0.03, 35.08, 2122.79, 0.38
values_68, 177, 31, 63, 36, 240, 67, 1455.86, 39490.24, 0.04, 27.12, 2193.90, 0.39
values_41, 147, 31, 43, 19, 190, 50, 1072.33, 37616.30, 0.03, 35.08, 2089.79, 0.37
values_85, 178, 31, 63, 35, 241, 66, 1456.70, 40641.90, 0.04, 27.90, 2257.88, 0.39
values_79, 156, 31, 48, 23, 204, 54, 1174.00, 37976.25, 0.03, 32.35, 2109.79, 0.38
values_71, 156, 31, 48, 24, 204, 55, 1179.40, 36561.32, 0.03, 31, 2031.18, 0.37
values_63, 179, 31, 63, 33, 242, 64, 1452, 42966, 0.03, 29.59, 2387, 0.41
values_20, 178, 31, 64, 37, 242, 68, 1473.17, 39496.78, 0.04, 26.81, 2194.27, 0.39
values_74, 157, 31, 48, 24, 205, 55, 1185.18, 36740.54, 0.03, 31, 2041.14, 0.37
values_72, 158, 31, 48, 22, 206, 53, 1179.95, 39903.82, 0.03, 33.82, 2216.88, 0.39
values_86, 176, 31, 63, 34, 239, 65, 1439.35, 41338.86, 0.03, 28.72, 2296.60, 0.40
values_75, 158, 31, 48, 24, 206, 55, 1190.96, 36919.76, 0.03, 31, 2051.10, 0.37
values_55, 189, 31, 67, 38, 256, 69, 1563.78, 42736.52, 0.04, 27.33, 2374.25, 0.41
values_14, 167, 31, 55, 31, 222, 62, 1321.83, 36350.37, 0.04, 27.50, 2019.46, 0.37
