Session: untitled,,,,,,,,,,,
Training Data: Zynq-7000_clockCycles    Observations: 1160,,,,,,,,,,,
"Predictors: 100    Predictor Names: Column1, FUNCTION, BugsDelivered, DifficultyLevel, DistinctOperands, DistinctOperators, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, Total_Operands, VocabularySize, Sloc, DecisionPoint, GlobalVariables, If, Loop, Goto, Assignment, ExitPoint, Function_1, FunctionCall, PointerDereferencing, CyclomaticComplexity, SyntacticallyReachableFunctions, SemanticallyReachedFunctions, CoverageEstimation, SCALAR_INPUT, RANGE_SCALAR_VALUES, SCALAR_INDEX_INPUT, RANGE_SCALAR_INDEX_VALUES, ARRAY_INPUT, RANGE_ARRAY_INPUT, cInstr, Bugs_Delivered, SS_VAL_1, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_8, M_VAL_9, M_VAL_10, M_VAL_11, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: clockCycles,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Zynq-7000_clockCycles    Observations: 289,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,19810.764724631,392466398.974683,0.277646742971548,9621.93631834914,9276.97238127422,341428331.569013,18477.7794003774,0.249334898066805
0,3.1,Tree,Tested,3550.40478050384,12605374.1054245,0.976480509817051,752.470938288472,786.801763487883,18372689.0813434,4286.33749036906,0.959074293799902
0,3.2,Tree,Tested,7338.45309209664,53852893.7849028,0.899519633760624,1696.55678473629,1008.90184032935,15656078.3631632,3956.77625892129,0.965125624207772
0,3.3,Tree,Tested,10649.6372209369,113414772.937565,0.78838726908085,2688.35191629689,2126.16641681159,76971207.6534492,8773.32363779253,0.828544367329952
0,4.1,SVM,Tested,20403.0806032961,416285698.104599,0.233806178909043,5122.83778085087,4290.93599192237,363647162.351967,19069.5349275216,0.200484526459167
0,4.2,SVM,Tested,11484.3719570203,131890799.247195,0.757248649420194,3006.99226384551,3150.34209285491,182724285.214225,13517.5547054275,0.598261973294149
0,4.3,SVM,Tested,9697.08736092537,94033503.2854185,0.826926820880787,2712.71092814747,3130.80975290783,138862174.032727,11783.9795499113,0.694697310132646
0,4.4,SVM,Tested,23859.2302708617,569262869.118005,-0.0477556516609696,6498.57023556009,5491.33229460303,471643100.32055,21717.3456094558,-0.0369555869930782
0,4.5,SVM,Tested,20475.2897429979,419237490.059714,0.228373264044438,4814.71700310972,3964.91670143209,372043904.092889,19288.4396489941,0.18202343107821
0,4.6,SVM,Tested,21908.2429894762,479971110.885931,0.116590117946931,5335.32589912183,4458.85969968409,403522064.65174,20087.8586377876,0.112815476085165
0,5.1,Kernel,Tested,24113.4668616471,581459284.087754,-0.0702037391927557,6682.9062911211,5650.61929862249,482103816.614628,21956.8626314104,-0.0599545414943139
0,5.2,Kernel,Tested,18896.8859777425,357092299.655801,0.342754471745776,7009.55268257025,5529.4295644719,236665438.971496,15383.9344438117,0.479666830654641
0,6.1,Ensemble,Tested,6896.43934513918,47560875.6411837,0.911259472477386,1392.78787010514,1651.03445182173,52450478.5395734,7242.27026142862,0.883165013827786
0,6.2,Ensemble,Tested,7408.47803299386,54885546.7653526,0.897592878439206,1368.32465820066,1319.6517975793,36687414.5642473,6057.01366716696,0.918277703222973
0,7.1,Neural Network,Tested,10372.2793161237,107584178.211688,0.801986152855456,2915.35511283849,2187.16489083756,70570214.7765072,8400.6080004073,0.844844166196716
0,7.2,Neural Network,Tested,9200.77267246425,84654217.7703649,0.844189846347678,2552.52239822191,2668.13388814558,111365400.611199,10552.980650565,0.755151778361607
0,7.3,Neural Network,Tested,8318.74076714539,69201447.9509666,0.87263141137927,2357.36504105017,2626.48144886511,91253118.8516371,9552.64983403229,0.799370686522422
0,7.4,Neural Network,Tested,8432.44752331895,71106171.2335279,0.869125676696019,2039.96353641913,2156.55060515423,110620710.963744,10517.6380886463,0.756789054704629
0,7.5,Neural Network,Tested,7134.87578817447,50906452.5126782,0.906304229171299,1700.43139018292,2005.84933641027,99795196.8891756,9989.75459604367,0.780590054431045
