Session: RegressionLearnerSessionDSP,,,,,,,,,,,
Training Data: Zynq-7000_DSP    Observations: 1680,,,,,,,,,,,
"Predictors: 99    Predictor Names: Var1, FUNCTION, BugsDelivered, DifficultyLevel, DistinctOperands, DistinctOperators, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, Total_Operands, VocabularySize, Sloc, DecisionPoint, GlobalVariables, If, Loop, Goto, Assignment, ExitPoint, Function_1, FunctionCall, PointerDereferencing, CyclomaticComplexity, SyntacticallyReachableFunctions, SemanticallyReachedFunctions, CoverageEstimation, SCALAR_INPUT, RANGE_SCALAR_VALUES, SCALAR_INDEX_INPUT, RANGE_SCALAR_INDEX_VALUES, RANGE_ARRAY_INPUT, cInstr, Bugs_Delivered, SS_VAL_1, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_8, M_VAL_9, M_VAL_10, M_VAL_11, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: DSP,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Zynq-7000_DSP    Observations: 420,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,3.34327226364484,11.1774694288569,-0.0157475107959515,1.38513494097012,1.41164826271325,11.7258988858831,3.42430998682699,0.001992897028401
0,3.1,Tree,Tested,0.637406211026033,0.406286677854563,0.963078880749617,0.107267573696145,0.113029100529101,0.461245223398001,0.679150368768214,0.960742795614832
0,3.2,Tree,Tested,0.544625720532938,0.296617175466022,0.97304504748981,0.0988002852791847,0.131590136054422,0.425209131966475,0.652080617689619,0.963809876063163
0,3.3,Tree,Tested,0.533962027414978,0.285115446721113,0.974090261920218,0.116066493625636,0.156809026417443,0.43274069705823,0.657830295029219,0.963168854378496
0,4.1,SVM,Tested,1.26717527091093,1.60573316720818,0.854079720103424,0.479400047815169,0.478370803666982,1.55614512947258,1.24745546191941,0.867554384735654
0,4.2,SVM,Tested,0.62960981352934,0.396408517292451,0.963976554151104,0.222220585807401,0.218133254027718,0.294061760384409,0.542274617130849,0.974972006118073
0,4.3,SVM,Tested,0.857968699589359,0.736110289475056,0.933106308278041,0.2636977280097,0.227283033583826,0.36341220229223,0.602836795735156,0.969069496272832
0,4.4,SVM,Tested,3.20226132113151,10.2544775688149,0.0681289596600655,1.08456536326549,1.17785490551865,11.0802209301235,3.32869658126473,0.0569474205452295
0,4.5,SVM,Tested,1.03244379253838,1.06594018475103,0.903133164782096,0.420561153652939,0.45276000432619,1.12733623487847,1.06176091229545,0.90405088933519
0,4.6,SVM,Tested,3.18191500100186,10.1245830736006,0.0799330635334667,1.01129566336008,1.09786316916456,10.5990320600431,3.25561546562905,0.0979020556554919
0,5.1,Kernel,Tested,2.15855503334229,4.65935983196733,0.576582769351624,0.701354797369144,0.892623036886522,7.13879362622306,2.67185209662194,0.392407625636588
0,5.2,Kernel,Tested,1.25302324227256,1.57006724567525,0.857320844693199,0.601834520997114,0.599366325138142,1.34872963586022,1.16134819751021,0.885207797741006
0,6.1,Ensemble,Tested,0.49923520158283,0.249235786499449,0.97735080991727,0.121341413348042,0.133939849112702,0.26931166577515,0.518952469668611,0.977078520122641
0,6.2,Ensemble,Tested,0.502567690823987,0.252574283860154,0.977047425470055,0.100813361482862,0.0971288894086514,0.221817309500329,0.470974850178148,0.981120828978843
0,7.1,Neural Network,Tested,1.88846374875505,3.56629533036197,0.675914514673034,0.265860344968578,0.174926943597997,0.506974951787325,0.712021735473942,0.956850676623046
0,7.2,Neural Network,Tested,0.688429674333854,0.473935416503416,0.956931332028647,0.220332037554693,0.13788280538052,0.323436262958251,0.568714570727928,0.972471902501263
0,7.3,Neural Network,Tested,0.788231098589206,0.621308264783146,0.943538890675814,0.355034206457973,0.30084192245084,0.293371559612458,0.54163784913211,0.975030750038653
0,7.4,Neural Network,Tested,0.812276626522636,0.659793317994993,0.940041578761736,0.144119171007093,0.203459111914723,1.04172770827082,1.02065062987823,0.911337146743756
0,7.5,Neural Network,Tested,0.80343931830484,0.645514738198145,0.941339138283474,0.188116084325491,0.134276427133934,0.48827389323842,0.69876597887878,0.958442348992604
