values_27,-10
values_84,52
values_65,68
values_96,-39
values_28,-108
values_54,-53
values_15,-76
values_87,-32
values_59,112
values_5,-50
values_92,-106
values_0,-121
values_77,97
values_17,-54
values_12,3
values_33,96
values_25,42
values_19,-112
values_97,-105
values_81,-110
values_8,-91
values_73,22
values_89,-3
values_82,-54
values_34,113
values_70,45
values_29,-15
values_51,-122
values_57,41
values_88,-111
values_23,-113
values_45,29
values_66,-33
values_36,-124
values_56,-53
values_26,-106
values_43,33
values_52,124
values_98,-47
values_61,-39
values_44,110
values_68,0
values_41,-108
values_85,-84
values_79,-103
values_71,-68
values_63,-111
values_20,-72
values_74,79
values_72,-112
values_86,-52
values_75,2
values_55,-107
values_14,6
values_47,115
values_91,-78
values_64,-88
values_11,-4
values_49,114
values_62,-50
values_80,37
values_39,-49
values_90,56
values_53,-5
values_94,-9
values_7,-5
values_31,47
values_93,19
values_38,-37
values_58,2
values_78,37
values_50,50
values_3,108
values_13,-107
values_83,124
values_1,98
values_21,96
values_32,-12
values_22,-4
values_9,-19
values_6,-30
values_76,68
values_18,-120
values_16,-72
values_40,54
values_2,52
values_60,120
values_99,-27
values_48,84
values_69,-44
values_46,-113
values_24,-63
values_95,-34
values_42,43
values_37,-60
values_10,-43
values_67,20
values_35,-6
values_30,124
values_4,-37
