inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 448, 37, 217, 41, 665, 78, 4179.79, 409262.85, 0.01, 97.91, 22736.83, 1.84
values_84, 447, 37, 218, 46, 665, 83, 4239.40, 371684.89, 0.01, 87.67, 20649.16, 1.72
values_65, 416, 37, 200, 27, 616, 64, 3696, 506488.89, 0.01, 137.04, 28138.27, 2.12
values_96, 449, 37, 220, 45, 669, 82, 4253.20, 384678.52, 0.01, 90.44, 21371.03, 1.76
values_28, 456, 37, 222, 48, 678, 85, 4345.57, 371817.58, 0.01, 85.56, 20656.53, 1.72
values_54, 434, 37, 214, 38, 648, 75, 4036.27, 420516.07, 0.01, 104.18, 23362.00, 1.87
values_15, 421, 37, 202, 30, 623, 67, 3779.17, 470759.05, 0.01, 124.57, 26153.28, 2.02
values_87, 441, 37, 214, 42, 655, 79, 4128.98, 389205.18, 0.01, 94.26, 21622.51, 1.78
values_59, 423, 37, 203, 31, 626, 68, 3810.75, 461654.13, 0.01, 121.15, 25647.45, 1.99
values_5, 431, 37, 210, 36, 641, 73, 3967.68, 428178.53, 0.01, 107.92, 23787.70, 1.89
values_92, 436, 37, 213, 39, 649, 76, 4054.90, 409701.36, 0.01, 101.04, 22761.19, 1.84
values_0, 415, 37, 199, 26, 614, 63, 3670.05, 519664.95, 0.01, 141.60, 28870.27, 2.15
values_77, 439, 37, 217, 42, 656, 79, 4135.28, 395263.86, 0.01, 95.58, 21959.10, 1.80
values_17, 414, 37, 197, 25, 611, 62, 3638.01, 530349.67, 0.01, 145.78, 29463.87, 2.18
values_12, 447, 37, 220, 44, 667, 81, 4228.68, 391152.90, 0.01, 92.50, 21730.72, 1.78
values_33, 445, 37, 218, 42, 663, 79, 4179.41, 401322.55, 0.01, 96.02, 22295.70, 1.81
values_25, 450, 37, 221, 46, 671, 83, 4277.65, 380199.52, 0.01, 88.88, 21122.20, 1.75
values_19, 443, 37, 216, 42, 659, 79, 4154.19, 395241.65, 0.01, 95.14, 21957.87, 1.80
values_97, 430, 37, 209, 32, 639, 69, 3903.35, 471634.11, 0.01, 120.83, 26201.90, 2.02
values_81, 413, 37, 197, 25, 610, 62, 3632.06, 529481.67, 0.01, 145.78, 29415.65, 2.18
values_8, 444, 37, 216, 42, 660, 79, 4160.50, 395841.41, 0.01, 95.14, 21991.19, 1.80
values_73, 450, 37, 221, 46, 671, 83, 4277.65, 380199.52, 0.01, 88.88, 21122.20, 1.75
values_89, 413, 37, 197, 25, 610, 62, 3632.06, 529481.67, 0.01, 145.78, 29415.65, 2.18
values_82, 433, 37, 211, 36, 644, 73, 3986.25, 432230.98, 0.01, 108.43, 24012.83, 1.91
values_34, 427, 37, 207, 35, 634, 72, 3911.73, 427999.41, 0.01, 109.41, 23777.75, 1.89
values_70, 422, 37, 203, 30, 625, 67, 3791.31, 474608.29, 0.01, 125.18, 26367.13, 2.03
values_29, 449, 37, 222, 49, 671, 86, 4312.02, 361417.98, 0.01, 83.82, 20078.78, 1.69
values_51, 449, 37, 219, 42, 668, 79, 4210.93, 406203.92, 0.01, 96.46, 22566.88, 1.83
values_57, 426, 37, 204, 31, 630, 68, 3835.10, 466892.69, 0.01, 121.74, 25938.48, 2.01
values_88, 420, 37, 202, 30, 622, 67, 3773.11, 470003.42, 0.01, 124.57, 26111.30, 2.02
