values_27,6
values_84,5
values_65,12
values_96,24
values_28,6
values_54,25
values_15,22
values_87,24
values_59,27
values_5,18
values_92,25
values_0,24
values_77,20
values_17,26
values_12,28
values_33,11
values_25,20
values_19,28
values_97,25
values_81,19
values_8,6
values_73,11
values_89,23
values_82,10
values_34,14
values_70,25
values_29,12
values_51,5
values_57,15
values_88,15
values_23,21
values_45,20
values_66,7
values_36,18
values_56,9
values_26,3
values_43,27
values_52,28
values_98,25
values_61,15
values_44,6
values_68,10
values_41,24
values_85,24
values_79,13
values_71,5
values_63,2
values_20,25
values_74,12
values_72,2
values_86,16
values_75,5
values_55,20
values_14,26
values_47,10
values_91,19
values_64,15
values_11,10
values_49,8
values_62,25
values_80,25
values_39,13
values_90,18
values_53,20
values_94,4
values_7,28
values_31,14
values_93,15
values_38,4
values_58,21
values_78,15
values_50,18
values_3,26
values_13,21
values_83,22
values_1,6
values_21,20
values_32,13
values_22,5
values_9,8
values_6,18
values_76,25
values_18,27
values_16,6
values_40,23
values_2,21
values_60,6
values_99,12
values_48,28
values_69,4
values_46,4
values_24,20
values_95,14
values_42,19
values_37,20
values_10,23
values_67,17
values_35,20
values_30,2
values_4,26
